baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,ensembl_id
51257.160430037,-1.52545630923125,0.182916285678703,-8.33964183982371,7.451588554280161e-17,2.84176490774594e-15,ENSG00000151914.22,DST,ENSG00000151914.22
1225.90163974873,-3.36149444897203,0.494882351708538,-6.79251227562828,1.1019743556265098e-11,2.71203235415389e-10,ENSG00000134769.23,DTNA,ENSG00000134769.23
454.487683876017,-3.45023438938866,0.573968102967752,-6.01119534613321,1.8416033109707901e-09,3.45801769215655e-08,ENSG00000078401.7,EDN1,ENSG00000078401.7
13757.5603683591,-1.7166422398253,0.181906137499291,-9.43696712724711,3.83725341291166e-21,2.0236578141578102e-19,ENSG00000115380.20,EFEMP1,ENSG00000115380.20
2927.45929124093,-2.01704175556672,0.168832173363072,-11.9470223914555,6.72932697474602e-33,6.62452892265931e-31,ENSG00000125266.8,EFNB2,ENSG00000125266.8
1830.16800280774,-1.7546328145234,0.258446446810701,-6.78915433419974,1.1279273111221399e-11,2.77220803045172e-10,ENSG00000135373.13,EHF,ENSG00000135373.13
196.414290309946,-1.86070629432532,0.312590606854692,-5.9525342525416,2.64021854404124e-09,4.86601636404526e-08,ENSG00000110675.13,ELMOD1,ENSG00000110675.13
41.2844265206282,-1.67631521294345,0.384270746689728,-4.36232845561092,1.28685479299171e-05,0.0001300452546895,ENSG00000178568.15,ERBB4,ENSG00000178568.15
1179.18227961268,-1.56475021561286,0.159498562628618,-9.81043458840612,1.0153034353140099e-22,5.8290733465088604e-21,ENSG00000148541.13,FAM13C,ENSG00000148541.13
970.69062677422,-2.1896505623105,0.153614195283413,-14.2542201797866,4.21989776801653e-46,7.98880748738966e-44,ENSG00000146267.12,FAXC,ENSG00000146267.12
28843.8920474112,-2.33282984950909,0.167823383119469,-13.900505437007,6.289564347131651e-44,1.08497924036781e-41,ENSG00000156804.7,FBXO32,ENSG00000156804.7
2487.09579661959,-1.90387475005796,0.170440332316917,-11.1703299575707,5.69688612662548e-29,4.6322962169715e-27,ENSG00000114279.15,FGF12,ENSG00000114279.15
2725.05815229626,-1.84555022809708,0.185982210096696,-9.92326216113647,3.29797491543106e-23,1.9668504358328402e-21,ENSG00000182263.14,FIGN,ENSG00000182263.14
99.8841967774684,-3.62189429846722,0.362091704623553,-10.0026989080921,1.48299209941688e-23,8.989513356662339e-22,ENSG00000125848.10,FLRT3,ENSG00000125848.10
93.341510050114,-1.93843334880033,0.298408653052323,-6.49590194175921,8.253740689578009e-11,1.8567647245366301e-09,ENSG00000076258.10,FMO4,ENSG00000076258.10
405.262505775974,-1.55745446815507,0.278530045933244,-5.59169285646242,2.24866340804507e-08,3.60450101482378e-07,ENSG00000150893.11,FREM2,ENSG00000150893.11
3975.07996926967,-2.07909587368013,0.176586899123861,-11.7737832421069,5.328033584912391e-32,5.0175940770567796e-30,ENSG00000171877.21,FRMD5,ENSG00000171877.21
227.419333679421,-2.10918060405432,0.208690373123397,-10.1067460491202,5.1568648120561e-24,3.19950960339266e-22,ENSG00000073910.23,FRY,ENSG00000073910.23
620.479428104109,-2.78223361318905,0.270840819600034,-10.2725786212645,9.36669624446115e-25,6.08769293240366e-23,ENSG00000136928.7,GABBR2,ENSG00000136928.7
516.866944848166,-1.59064971709019,0.250174682456976,-6.35815623494894,2.04189737569055e-10,4.357149336473551e-09,ENSG00000107485.18,GATA3,ENSG00000107485.18
459.178009495386,-2.58933167038115,0.187370100818433,-13.819342889132,1.94840280875385e-43,3.29941459119069e-41,ENSG00000104381.14,GDAP1,ENSG00000104381.14
925.133444168721,-1.6422796733447,0.155629455179356,-10.5524990205231,4.94636771710195e-26,3.47148499324212e-24,ENSG00000145990.11,GFOD1,ENSG00000145990.11
3611.75995081656,-1.93566535822429,0.172819980816991,-11.2004720118219,4.05566816759324e-29,3.31236827599274e-27,ENSG00000152661.9,GJA1,ENSG00000152661.9
4495.86598304361,-1.61946984447601,0.15758730922799,-10.2766514157116,8.979326087262661e-25,5.84622225462766e-23,ENSG00000076716.9,GPC4,ENSG00000076716.9
6236.36500471097,-3.09986369283636,0.151753503363697,-20.4269662586118,9.63024568067107e-93,7.9002255455034e-90,ENSG00000150625.17,GPM6A,ENSG00000150625.17
2059.14651021997,-1.88489772645974,0.19010994103094,-9.91477729275073,3.59056310262968e-23,2.134448107837e-21,ENSG00000167191.12,GPRC5B,ENSG00000167191.12
217.521993770946,-2.96841015189896,0.243032969158358,-12.2140224932395,2.61627089042419e-34,2.81580921839357e-32,ENSG00000164418.22,GRIK2,ENSG00000164418.22
39.2994427941426,-2.30251651663659,0.409056222439829,-5.62885097530885,1.81414048468004e-08,2.94765889667466e-07,ENSG00000179603.19,GRM8,ENSG00000179603.19
1809.78860588948,-1.94684326039252,0.165114779005068,-11.7908479914615,4.35137457649503e-32,4.12944328704089e-30,ENSG00000144366.17,GULP1,ENSG00000144366.17
1370.12671423475,-2.65989160761186,0.549052398964278,-4.84451322429231,1.26922464758439e-06,1.5530227739551e-05,ENSG00000170961.7,HAS2,ENSG00000170961.7
4521.84685864288,-3.22563118382858,0.203972209463306,-15.8140718890868,2.4884981910943097e-56,7.408499937293351e-54,ENSG00000048052.25,HDAC9,ENSG00000048052.25
2513.70317266131,-2.67493855324561,0.154557230774828,-17.3071071462369,4.1578689681033e-67,1.89496161514199e-64,ENSG00000164683.19,HEY1,ENSG00000164683.19
2442.4468439878,-2.55637294677949,0.175808957669645,-14.5406296736202,6.69737490050413e-48,1.36596846313265e-45,ENSG00000143341.12,HMCN1,ENSG00000143341.12
17.5101233835784,-2.57745457782502,0.633818898531182,-4.06654737464919,4.77147889584208e-05,0.0004273121774249,ENSG00000198157.11,HMGN5,ENSG00000198157.11
166.492915859653,-2.14268124898825,0.269929447668861,-7.93793069816086,2.05582143068253e-15,7.05322527277661e-14,ENSG00000002587.10,HS3ST1,ENSG00000002587.10
9576.61989153364,-1.87983208489053,0.183576886176777,-10.2400259860619,1.31201126333145e-24,8.45274132585404e-23,ENSG00000117318.9,ID3,ENSG00000117318.9
3842.48609363093,-1.78554926430344,0.270102874842526,-6.61062665602668,3.82696528357666e-11,8.92458941304585e-10,ENSG00000163565.20,IFI16,ENSG00000163565.20
15.2460303339872,-2.18864432970748,0.619000898037649,-3.53576923175055,0.0004065897006485,0.0028848097999501,ENSG00000144847.13,IGSF11,ENSG00000144847.13
35.5983206616041,-2.37487838774556,0.545633851532209,-4.3525129188312,1.34585938733065e-05,0.0001356737988604,ENSG00000189108.13,IL1RAPL2,ENSG00000189108.13
3227.80103822197,-1.72001651584898,0.158149009195335,-10.8759234382843,1.50127822148785e-27,1.14981715403414e-25,ENSG00000170549.4,IRX1,ENSG00000170549.4
970.761503391071,-1.69312807800064,0.239256779000018,-7.07661486156058,1.47718324041764e-12,3.92879657804451e-11,ENSG00000144668.12,ITGA9,ENSG00000144668.12
13418.1420749066,-2.45917678636997,0.213187540192115,-11.5352744543789,8.76073180597278e-31,7.79304036986243e-29,ENSG00000105855.10,ITGB8,ENSG00000105855.10
11261.3525335179,-1.61265168392868,0.276147031694044,-5.83982986902215,5.22541560103335e-09,9.18578296798795e-08,ENSG00000101384.12,JAG1,ENSG00000101384.12
56.3405754045225,-2.01092050134194,0.344277303376127,-5.84099062477259,5.1891325136984305e-09,9.12634663533546e-08,ENSG00000140015.20,KCNH5,ENSG00000140015.20
237.238337671809,-3.33214763322399,0.289282685710245,-11.5186556189594,1.0625587256015e-30,9.406575039401699e-29,ENSG00000123700.5,KCNJ2,ENSG00000123700.5
15.446292718219,-2.39965982373494,0.688541155299849,-3.48513637168126,0.0004918862811078,0.0033979180301975,ENSG00000197584.13,KCNMB2,ENSG00000197584.13
366.982112785414,-2.37223806283558,0.216047448051942,-10.980171643894,4.76018494142498e-28,3.71515829381913e-26,ENSG00000128052.10,KDR,ENSG00000128052.10
1298.86891844152,-1.61110127639845,0.153863452985123,-10.4709808933914,1.17419917655697e-25,8.07201802640172e-24,ENSG00000100578.18,KIAA0586,ENSG00000100578.18
878.086971069299,-1.64132401972282,0.183039318756942,-8.96705708297753,3.04542297475807e-19,1.4023798945317102e-17,ENSG00000118922.19,KLF12,ENSG00000118922.19
12.6609093109616,-2.21271269894956,0.670587531419569,-3.29966275135695,0.0009680107995933,0.0061137872844804,ENSG00000171872.5,KLF17,ENSG00000171872.5
1874.26708777795,-1.88098492483185,0.182362856170522,-10.3145177934316,6.05846666374999e-25,3.9796148640390504e-23,ENSG00000003096.15,KLHL13,ENSG00000003096.15
730.121361921494,-2.06862522447886,0.305666181968103,-6.76759598055479,1.30939786160079e-11,3.19482693052575e-10,ENSG00000196569.14,LAMA2,ENSG00000196569.14
133.397949420948,-1.50993782396071,0.23438311450217,-6.44217834193312,1.17770774129443e-10,2.59559755090299e-09,ENSG00000136167.15,LCP1,ENSG00000136167.15
2147.94448180317,-1.73859081058674,0.153360291274896,-11.3366425959008,8.63957596047478e-30,7.232167486550719e-28,ENSG00000168675.19,LDLRAD4,ENSG00000168675.19
24.318052703646,-1.85517186104385,0.490297349384293,-3.78376889733045,0.0001544712652925,0.0012234415853982,ENSG00000143768.13,LEFTY2,ENSG00000143768.13
7.77295392599247,-6.593497389034,1.45319680891952,-4.53723635268397,5.69962171903854e-06,6.19026876669687e-05,ENSG00000108231.14,LGI1,ENSG00000108231.14
769.13510566405,-2.27851587111928,0.190177550876561,-11.9809928175918,4.46938880327204e-33,4.435267662945991e-31,ENSG00000174482.11,LINGO2,ENSG00000174482.11
2205.63932586936,-2.00140559893181,0.212526461464345,-9.41720661578689,4.6324798765586005e-21,2.4154325864835803e-19,ENSG00000071282.12,LMCD1,ENSG00000071282.12
886.84691644441,-1.98299907246501,0.200696288646199,-9.88059662608302,5.0531147310432504e-23,2.95627232030416e-21,ENSG00000048540.16,LMO3,ENSG00000048540.16
1197.75747868132,-1.72957560855478,0.214266368563165,-8.07208158775931,6.91096674115591e-16,2.45548843326768e-14,ENSG00000168702.18,LRP1B,ENSG00000168702.18
113.566084488777,-1.5382596521,0.246644060414604,-6.23675935886806,4.46728380219962e-10,9.16190271344451e-09,ENSG00000033122.21,LRRC7,ENSG00000033122.21
623.729631001123,-1.75068822881896,0.221066443288755,-7.91928527357827,2.38879711528524e-15,8.16526243591388e-14,ENSG00000185565.12,LSAMP,ENSG00000185565.12
858.425159496208,-2.54753474748371,0.152104314976316,-16.7486027459536,5.79719431200984e-63,2.14009225222155e-60,ENSG00000153714.6,LURAP1L,ENSG00000153714.6
360.229470424366,-2.73431175195255,0.221598377459799,-12.3390422948769,5.58158378346501e-35,6.22506788369772e-33,ENSG00000154589.7,LY96,ENSG00000154589.7
2853.91029700808,-1.63429632169722,0.152824325189465,-10.6939541180443,1.08638351183155e-26,7.957328119597921e-25,ENSG00000150551.11,LYPD1,ENSG00000150551.11
1052.68718732856,-2.74740164354238,0.201968498802788,-13.6031195945318,3.8371085227299e-42,6.15872600978682e-40,ENSG00000187391.22,MAGI2,ENSG00000187391.22
2854.40905827491,-1.55394739486324,0.148956975802292,-10.4321894727895,1.76767425162436e-25,1.2039753260694601e-23,ENSG00000081026.19,MAGI3,ENSG00000081026.19
3372.97556968638,-1.92229711542588,0.235805835075273,-8.15203370523997,3.57854520239568e-16,1.3041024155147e-14,ENSG00000184384.14,MAML2,ENSG00000184384.14
704.029101164215,-2.08928440686017,0.236706063826655,-8.82649296382285,1.08009141063455e-18,4.7242481652826e-17,ENSG00000111261.14,MANSC1,ENSG00000111261.14
91288.0792123138,-2.27271451154632,0.220001380926302,-10.3304556634018,5.13162310074783e-25,3.40105921700551e-23,ENSG00000131711.15,MAP1B,ENSG00000131711.15
2157.49272513367,-3.4051277278658,0.2607869184963,-13.0571262834034,5.78713845485973e-39,8.09234860604553e-37,ENSG00000078018.22,MAP2,ENSG00000078018.22
112.896760656755,-2.20372258349999,0.282173460541054,-7.80981520825685,5.72718934061548e-15,1.90644654371651e-13,ENSG00000141639.12,MAPK4,ENSG00000141639.12
26519.1537006631,-2.31380455495265,0.148430895175131,-15.588429566652,8.725221914394409e-55,2.40373352381928e-52,ENSG00000277443.3,MARCKS,ENSG00000277443.3
3006.58028250048,-1.57799163035768,0.202589321541709,-7.7891155286425,6.74798859614351e-15,2.23817382763013e-13,ENSG00000101871.17,MID1,ENSG00000101871.17
6036.5091829499,-2.74024639731646,0.210860656631628,-12.9955319360674,1.29702787222025e-38,1.7474847055066697e-36,ENSG00000215386.15,MIR99AHG,ENSG00000215386.15
2456.53375015031,-1.97524031722435,0.150852087255139,-13.0938878816015,3.56863042996936e-39,5.0282275172805e-37,ENSG00000213190.4,MLLT11,ENSG00000213190.4
3132.07455171392,-1.51413464292327,0.204506385441643,-7.40385020083071,1.32291651066852e-13,3.9257866485401196e-12,ENSG00000167306.21,MYO5B,ENSG00000167306.21
419.797863886675,-3.01953635644913,0.285842549925223,-10.5636349705075,4.3931337013042696e-26,3.09497946025474e-24,ENSG00000067798.16,NAV3,ENSG00000067798.16
8137.51074021967,-2.30295820957667,0.200826090324527,-11.4674254020241,1.9229554225622e-30,1.67819911062189e-28,ENSG00000069869.17,NEDD4,ENSG00000069869.17
8437.95390261451,-3.73854846814772,0.182790500891896,-20.4526408643015,5.69093566424326e-93,4.77469502230009e-90,ENSG00000111859.17,NEDD9,ENSG00000111859.17
21295.0202945554,-1.68097840291217,0.161574883281153,-10.4037110767218,2.38461242799545e-25,1.6122775163347998e-23,ENSG00000132688.11,NES,ENSG00000132688.11
3208.33832372039,-1.63515757112048,0.183086947263964,-8.93104394145045,4.2200742599312202e-19,1.92795001038124e-17,ENSG00000135540.12,NHSL1,ENSG00000135540.12
2527.05818665324,-2.33827568955897,0.640018415256397,-3.65345064113856,0.0002587395449871,0.0019461346867858,ENSG00000185942.13,NKAIN3,ENSG00000185942.13
2863.585982611,-2.20911080235551,0.172528594230697,-12.8043169435531,1.55084421954704e-37,1.9948071501323602e-35,ENSG00000169760.18,NLGN1,ENSG00000169760.18
1202.48267788706,-2.29961631450921,0.200674435745642,-11.4594382984787,2.10877967429237e-30,1.8231313924163199e-28,ENSG00000151322.20,NPAS3,ENSG00000151322.20
205.104497265022,-2.07983006213639,0.242554037790207,-8.57470805716005,9.933845346192169e-18,4.06110559025504e-16,ENSG00000164128.7,NPY1R,ENSG00000164128.7
2159.37904454927,-3.4206026561045,0.137960809265685,-24.7940170423117,1.04011693687241e-135,3.49063244014382e-132,ENSG00000157168.21,NRG1,ENSG00000157168.21
86.3377833799461,-2.124975012775,0.358882620173347,-5.92108643140366,3.1982170904688602e-09,5.82463651266642e-08,ENSG00000182667.15,NTM,ENSG00000182667.15
2081.55562243238,-1.62360529217263,0.148163450184615,-10.9582038630282,6.06919472118069e-28,4.71685036478119e-26,ENSG00000144645.16,OSBPL10,ENSG00000144645.16
1760.1447650396,-1.64523070618911,0.215046256815937,-7.65058983378305,2.0005951860245302e-14,6.37771777955798e-13,ENSG00000077264.17,PAK3,ENSG00000077264.17
814.678525683312,-1.52572781330676,0.170314029233274,-8.95832140297155,3.2965839826353604e-19,1.51552545831839e-17,ENSG00000100105.18,PATZ1,ENSG00000100105.18
6462.11157161594,-2.12651093364178,0.224198480152792,-9.48494803440488,2.42503877279484e-21,1.29555327549196e-19,ENSG00000185630.20,PBX1,ENSG00000185630.20
56.3290181270435,-3.61214681041976,0.47625481456126,-7.58448355791925,3.3381399705562904e-14,1.0469904431015799e-12,ENSG00000150275.20,PCDH15,ENSG00000150275.20
876.472049622012,-2.68487717637977,0.182032366243351,-14.7494494072031,3.10184930466935e-49,6.77561354622331e-47,ENSG00000184588.18,PDE4B,ENSG00000184588.18
32350.1012611558,-2.08568277817027,0.161528767760677,-12.9121444253227,3.84443436977882e-38,5.08677918260771e-36,ENSG00000242265.6,PEG10,ENSG00000242265.6
977.525594268442,-1.85709427239113,0.157606499618165,-11.7831071490728,4.77016322376223e-32,4.515265270984779e-30,ENSG00000197329.12,PELI1,ENSG00000197329.12
4124.14615998117,-1.52068410751639,0.142073458866295,-10.7035059162423,9.79987318548577e-27,7.2210003695687105e-25,ENSG00000139289.15,PHLDA1,ENSG00000139289.15
59.9590075059619,-1.53575110349028,0.334796250404879,-4.58712157508651,4.49399006282184e-06,4.98797766563833e-05,ENSG00000165443.12,PHYHIPL,ENSG00000165443.12
3366.19472454122,-1.67596520316144,0.187643407903158,-8.93164978130432,4.1970232716422603e-19,1.91991711395224e-17,ENSG00000179761.12,PIPOX,ENSG00000179761.12
2064.01102708405,-1.73286821996849,0.159520903467782,-10.8629538969385,1.73058992071136e-27,1.31996813043348e-25,ENSG00000182621.18,PLCB1,ENSG00000182621.18
85.127988285376,-2.26103509865555,0.383965700448678,-5.88863821954265,3.89390804539699e-09,6.98142347760444e-08,ENSG00000052126.17,PLEKHA5,ENSG00000052126.17
9370.93649690947,-2.39720296335002,0.151325188634636,-15.8414007937429,1.61189670866307e-56,4.8377869021956e-54,ENSG00000120278.17,PLEKHG1,ENSG00000120278.17
4166.16187769449,-1.81975597642998,0.207668608995184,-8.76278791115793,1.9047983087625298e-18,8.20507985604173e-17,ENSG00000145632.15,PLK2,ENSG00000145632.15
79.7010694246184,-2.41687545742676,0.418804115455887,-5.77089710495293,7.885061371022821e-09,1.35136919950176e-07,ENSG00000123560.14,PLP1,ENSG00000123560.14
1704.4627509721,-2.01517873386396,0.242441185601706,-8.31203134427246,9.40775670090542e-17,3.554726165513051e-15,ENSG00000132429.10,POPDC3,ENSG00000132429.10
4498.56562880742,-1.90897079601039,0.207716513378822,-9.19026978143481,3.91857340005317e-20,1.91600073690547e-18,ENSG00000184486.10,POU3F2,ENSG00000184486.10
1053.74962129066,-2.13165335509421,0.228439868974808,-9.3313543063242,1.04526634780268e-20,5.31502100488756e-19,ENSG00000109819.9,PPARGC1A,ENSG00000109819.9
127.576106511797,-1.5528098019105,0.279728993765122,-5.55112210933109,2.83841726521692e-08,4.47408248346489e-07,ENSG00000185532.20,PRKG1,ENSG00000185532.20
942.44057593918,-2.04322868525705,0.208106287901026,-9.81819773859402,9.400916929813481e-23,5.4225663965780404e-21,ENSG00000117707.16,PROX1,ENSG00000117707.16
123.508287401046,-2.83373348820836,0.280752522348997,-10.0933500596864,5.911682352683e-24,3.66167224381956e-22,ENSG00000184838.15,PRR16,ENSG00000184838.15
3436.149527618,-2.27157553999554,0.144377759596954,-15.7335558214568,8.90656860834442e-56,2.60948322814002e-53,ENSG00000127329.16,PTPRB,ENSG00000127329.16
4442.47467207065,-3.84487163863617,0.62734108321017,-6.1288376316143,8.85234079928757e-10,1.74755621896524e-08,ENSG00000106278.12,PTPRZ1,ENSG00000106278.12
1026.58400119468,-2.25943755990063,0.180101828174419,-12.5453338414337,4.21633673320512e-36,5.0866106811438e-34,ENSG00000144642.22,RBMS3,ENSG00000144642.22
2154.38460535804,-1.65419496816737,0.19983947937436,-8.2776184833256,1.25663077497461e-16,4.69532203329582e-15,ENSG00000159200.18,RCAN1,ENSG00000159200.18
1643.58116892856,-1.68140835345105,0.170687592682935,-9.85079423185956,6.80044386004745e-23,3.94725134492943e-21,ENSG00000115963.14,RND3,ENSG00000115963.14
