ensembl_id,gene_symbol,log2FoldChange,padj
ENSG00000245750,DRAIC,1.90303666279913,9.516290378657331e-09
ENSG00000165171,METTL27,1.17017900836828,9.63995621163847e-09
ENSG00000152128,TMEM163,1.81064963488491,1.01690408945944e-08
ENSG00000120949,TNFRSF8,3.56083705461934,1.03453510170945e-08
ENSG00000087250,MT3,4.04817792721774,1.03855637481336e-08
ENSG00000284713,AP003071.5,2.07067757069407,1.06110465822221e-08
ENSG00000142156,COL6A1,1.14513939560515,1.0718641794283e-08
ENSG00000159733,ZFYVE28,1.239498652664,1.09175456274068e-08
ENSG00000185955,C7orf61,1.90698449483888,1.09827408346945e-08
ENSG00000157851,DPYSL5,1.81562922879215,1.11768547561559e-08
ENSG00000205414,AC007608.1,6.73843102563674,1.12690981217042e-08
ENSG00000181409,AATK,1.06009887042331,1.12907635966579e-08
ENSG00000168672,FAM84B,1.54096236181503,1.1333473874943e-08
ENSG00000106526,ACTR3C,2.77761858892445,1.15199055716167e-08
ENSG00000165186,PTCHD1,3.27224994633941,1.21548012370079e-08
ENSG00000242258,LINC00996,7.6224761414756,1.2191896701472e-08
ENSG00000172236,TPSAB1,7.80179262499839,1.21948994534759e-08
ENSG00000168243,GNG4,1.789225303099,1.22460853240498e-08
ENSG00000056558,TRAF1,1.13289632240004,1.30005503582891e-08
ENSG00000224963,U82695.1,7.59781750140353,1.3357309650449e-08
ENSG00000066827,ZFAT,1.04445388956497,1.37738051505534e-08
ENSG00000075073,TACR2,1.47647450156708,1.37988343160477e-08
ENSG00000231185,SPRY4-AS1,1.84467952404722,1.42756052538697e-08
ENSG00000287161,,2.85408070946258,1.45003225263885e-08
ENSG00000135919,SERPINE2,0.984086464749826,1.45938117241966e-08
ENSG00000120162,MOB3B,3.49931709035838,1.47466549296907e-08
ENSG00000254872,AC139749.1,4.53892218882163,1.49591749033289e-08
ENSG00000164855,TMEM184A,1.04243437378684,1.55550077771542e-08
ENSG00000140538,NTRK3,1.22729810026284,1.58177155179831e-08
ENSG00000229544,NKX1-2,7.74913091959945,1.5840480071727e-08
ENSG00000279096,AL356289.3,5.10248251817581,1.58784354514016e-08
ENSG00000277301,AL034550.2,2.18913846684515,1.58784354514016e-08
ENSG00000162490,DRAXIN,1.36925564122593,1.61056793662854e-08
ENSG00000125733,TRIP10,0.860769388990057,1.64279962953118e-08
ENSG00000137834,SMAD6,0.915885446162393,1.70543434655303e-08
ENSG00000290696,,3.56589763239014,1.76070006911166e-08
ENSG00000283632,EXOC3L2,3.36487093989408,1.77424819635113e-08
ENSG00000224184,MIR3681HG,1.89018125025056,1.7777350541124e-08
ENSG00000131650,KREMEN2,1.94476068936453,1.79144866010878e-08
ENSG00000198959,TGM2,4.67322116228845,1.81177093593907e-08
ENSG00000196754,S100A2,1.55140447750193,1.81565379188315e-08
ENSG00000041353,RAB27B,0.961454670316529,1.84498019936602e-08
ENSG00000126705,AHDC1,1.01658271096535,1.85998349088002e-08
ENSG00000187688,TRPV2,1.63314750089321,1.8622553558869e-08
ENSG00000065357,DGKA,1.13923575682355,1.88670838853702e-08
ENSG00000169026,SLC49A3,1.4254597610395,1.92960959796617e-08
ENSG00000119771,KLHL29,0.943280645900587,1.93336123411118e-08
ENSG00000108602,ALDH3A1,3.45090799978714,2.02739604944877e-08
ENSG00000088836,SLC4A11,1.52101471845301,2.06763229045849e-08
ENSG00000279176,AC079316.2,1.96769542132843,2.12015801770501e-08
ENSG00000125637,PSD4,1.23867687318982,2.19720174195874e-08
ENSG00000131398,KCNC3,1.91772488312702,2.21368488415962e-08
ENSG00000166159,LRTM2,5.76017604701636,2.21837624213775e-08
ENSG00000249406,AC015909.1,3.14527462426025,2.22511290437427e-08
ENSG00000158220,ESYT3,1.32161546286977,2.24750296214584e-08
ENSG00000090316,MAEA,0.843993817815211,2.26923239006974e-08
ENSG00000225697,SLC26A6,0.884974027689925,2.27474512087258e-08
ENSG00000107968,MAP3K8,1.24307717433996,2.27731005647196e-08
ENSG00000102854,MSLN,2.24943004633375,2.34003844789696e-08
ENSG00000287306,,1.62417365798422,2.36415010872931e-08
ENSG00000183873,SCN5A,3.76327485640078,2.39642879635879e-08
ENSG00000157227,MMP14,0.869110844801605,2.39642879635879e-08
ENSG00000279006,AL022323.2,1.51955911470026,2.44129732780696e-08
ENSG00000172482,AGXT,7.723030694488,2.44657905439834e-08
ENSG00000125966,MMP24,1.11902061156149,2.52736268253835e-08
ENSG00000174640,SLCO2A1,4.1728353944086,2.58290180858478e-08
ENSG00000175591,P2RY2,3.23689741459034,2.58290180858478e-08
ENSG00000262445,AC099684.2,4.7668703637896,2.62283668087576e-08
ENSG00000198691,ABCA4,2.67826449873443,2.62550156469475e-08
ENSG00000288806,,1.72311711579533,2.62621371031965e-08
ENSG00000214691,LINC01913,3.76541341371732,2.62791654064449e-08
ENSG00000211772,TRBC2,7.85205412043359,2.62935491999738e-08
ENSG00000088053,GP6,2.55687004987526,2.70910831505668e-08
ENSG00000110328,GALNT18,1.62792560098171,2.79692745744589e-08
ENSG00000096088,PGC,4.19121330607674,2.97035698466278e-08
ENSG00000288096,,2.23728373651729,2.97415841116015e-08
ENSG00000284543,LINC01226,3.57631271886651,3.09323835700077e-08
ENSG00000155846,PPARGC1B,1.12503861924713,3.09606304889338e-08
ENSG00000089723,OTUB2,1.42890941255554,3.1194008551182e-08
ENSG00000255438,AL354813.1,1.20648951141953,3.16772825650014e-08
ENSG00000249526,AC008667.1,1.80458273068834,3.20523518063558e-08
ENSG00000132031,MATN3,2.08868652262475,3.25021609773873e-08
ENSG00000112195,TREML2,5.59649310504083,3.31216564480345e-08
ENSG00000134061,CD180,1.75258728398756,3.31641299512139e-08
ENSG00000183092,BEGAIN,1.44838665494864,3.31641299512139e-08
ENSG00000287427,,2.14227331256752,3.45119467135201e-08
ENSG00000267691,SHC1P2,3.40626512541744,3.46451035978324e-08
ENSG00000145824,CXCL14,2.05870843263212,3.49844782260367e-08
ENSG00000114737,CISH,1.89307137327101,3.55594594884737e-08
ENSG00000174837,ADGRE1,2.67180895476487,3.72099093422438e-08
ENSG00000106537,TSPAN13,1.10203575640972,3.80206932588908e-08
ENSG00000140511,HAPLN3,1.86368641489933,3.82315171556633e-08
ENSG00000204176,SYT15,1.81658691920935,3.85476362331472e-08
ENSG00000264717,NPY4R2,7.60787266065033,3.8622861361802e-08
ENSG00000264672,SEPT4-AS1,2.39819055801166,3.88395761714214e-08
ENSG00000171903,CYP4F11,3.32053099068763,3.99815314998403e-08
ENSG00000172543,CTSW,1.48780787007182,4.02903706955208e-08
ENSG00000251131,AC025171.3,1.8183985146646,4.24478935644057e-08
ENSG00000130558,OLFM1,6.55953151096845,4.63809226754669e-08
ENSG00000272088,AL512413.1,4.19639708222374,4.70091627211314e-08
ENSG00000133030,MPRIP,0.737936213758438,4.7035939492481e-08
ENSG00000222022,AC112721.1,2.51449446619807,4.86830532129868e-08
ENSG00000256443,AP003559.1,5.61921255908681,4.97957916747078e-08
ENSG00000167536,DHRS13,1.14128959159636,5.02771822316166e-08
ENSG00000172889,EGFL7,1.27537526960325,5.05722376472937e-08
ENSG00000231317,AC091812.1,2.13081320845908,5.09533445984201e-08
ENSG00000148655,LRMDA,1.17319147476901,5.09571099467354e-08
ENSG00000099308,MAST3,0.893923382936665,5.20174760183487e-08
ENSG00000277117,FP565260.3,1.49486062334238,5.24055980158609e-08
ENSG00000149256,TENM4,0.886909607826397,5.27337643438211e-08
ENSG00000117148,ACTL8,4.52679638038716,5.37512815201801e-08
ENSG00000168918,INPP5D,4.40098393200391,5.4921330197334e-08
ENSG00000263818,AC091178.1,2.53275580213956,5.49910296546637e-08
ENSG00000273143,AL355512.1,2.04430321660174,5.63723098876798e-08
ENSG00000082497,SERTAD4,1.29473772403071,5.65956226679892e-08
ENSG00000253161,LINC01605,3.28497125250578,5.74168600555298e-08
ENSG00000171360,KRT38,7.58550207267739,5.75086415188597e-08
ENSG00000163499,CRYBA2,2.55020669203713,5.89107767917775e-08
ENSG00000111181,SLC6A12,4.93239006372019,5.97510509526122e-08
ENSG00000069122,ADGRF5,6.41948190758228,5.99517482230647e-08
ENSG00000173175,ADCY5,1.33080302197782,6.02639415112158e-08
ENSG00000216588,IGSF23,2.37200965739179,6.02639415112158e-08
ENSG00000167754,KLK5,7.53386593853246,6.15298481889142e-08
ENSG00000153162,BMP6,1.20903572724491,6.2069834538312e-08
ENSG00000122678,POLM,0.838572366762564,6.20888746750717e-08
ENSG00000180044,C3orf80,2.13932894974508,6.21180635330817e-08
ENSG00000147955,SIGMAR1,0.953992925663102,6.25427939588093e-08
ENSG00000232334,AL683842.1,3.22255696063312,6.26210455064389e-08
ENSG00000140470,ADAMTS17,4.41677966750632,6.4938601343607e-08
ENSG00000266903,AC243964.2,1.63174727513218,6.53054679250465e-08
ENSG00000104140,RHOV,1.8105764528776,6.61901208135708e-08
ENSG00000167971,CASKIN1,1.68091135459582,6.79881464979061e-08
ENSG00000124191,TOX2,3.10929834384901,6.82904609806428e-08
ENSG00000212864,RNF208,1.63883283509217,6.99419244766279e-08
ENSG00000276600,RAB7B,1.75129214484211,7.08580120576548e-08
ENSG00000261606,AC091230.1,4.4059162140121,7.1572628570863e-08
ENSG00000104892,KLC3,1.30582737302705,7.2531579514045e-08
ENSG00000286710,,3.00536231114871,7.25897927674535e-08
ENSG00000079739,PGM1,0.868039883492359,7.34186518165076e-08
ENSG00000015413,DPEP1,7.60666650637126,7.36460460737353e-08
ENSG00000123201,GUCY1B2,4.39344195837645,7.37324524809742e-08
ENSG00000163686,ABHD6,1.006983080988,7.47344987216913e-08
ENSG00000163359,COL6A3,2.82520852903958,7.55402960534539e-08
ENSG00000243902,FP325335.1,2.40233746428312,7.72051005474219e-08
ENSG00000168079,SCARA5,6.56405039187501,7.74039853947706e-08
ENSG00000125089,SH3TC1,1.2709664900383,7.8169071920655e-08
ENSG00000260586,AC064799.2,2.33428019245216,7.9120911520594e-08
ENSG00000128294,TPST2,1.49511384895494,8.00207212298942e-08
ENSG00000227039,ITGB2-AS1,2.03255198922171,8.07242805578331e-08
ENSG00000105552,BCAT2,0.892945641093271,8.267821980182e-08
ENSG00000108370,RGS9,1.13183338217201,8.40170522473636e-08
ENSG00000196668,LINC00173,1.57130654750483,8.4250197725598e-08
ENSG00000143382,ADAMTSL4,0.980561464568766,8.51725552029294e-08
ENSG00000186862,PDZD7,1.08094659224543,8.67683549452348e-08
ENSG00000136573,BLK,6.38602388723918,8.73687533856956e-08
ENSG00000229901,AC093151.2,5.53846772299527,8.78992876063774e-08
ENSG00000163945,UVSSA,1.09109815287752,8.85437548065357e-08
ENSG00000092068,SLC7A8,2.27635619110784,8.95333728513578e-08
ENSG00000273172,LINC02091,4.89907750267778,8.97095810150433e-08
ENSG00000185187,SIGIRR,3.98411245716607,1.0111848325876e-07
ENSG00000080511,RDH8,7.55716761824982,1.0111848325876e-07
ENSG00000214530,STARD10,1.15029955807416,1.03755714746943e-07
ENSG00000144583,MARCH4,2.66634625580499,1.04088851766527e-07
ENSG00000158887,MPZ,3.25761233192104,1.06885570210849e-07
ENSG00000172137,CALB2,3.99920134816949,1.07128351853465e-07
ENSG00000231691,AL592114.3,2.82773417770445,1.08334946092665e-07
ENSG00000260458,KCNJ18,6.37583486576036,1.10221823410092e-07
ENSG00000107742,SPOCK2,1.29212591582545,1.12746408485227e-07
ENSG00000100065,CARD10,0.979508918674458,1.15566940824926e-07
ENSG00000124145,SDC4,0.764248181026674,1.17028849905561e-07
ENSG00000121807,CCR2,7.43594841786623,1.18810533650687e-07
ENSG00000103196,CRISPLD2,1.44372572593087,1.18821696779352e-07
ENSG00000188886,ASTL,7.41695789861434,1.20288082160233e-07
ENSG00000288877,,1.84942395682096,1.22490790407649e-07
ENSG00000233293,AL133343.2,2.37989285256453,1.22509633469968e-07
ENSG00000275850,AC005912.2,1.41574481346576,1.22960151593357e-07
ENSG00000168350,DEGS2,2.22069297466917,1.23886209110615e-07
ENSG00000145569,FAM105A,2.29493939833777,1.24681149620803e-07
ENSG00000197253,TPSB2,7.4876225922694,1.24693847084044e-07
ENSG00000250899,AC125807.2,1.39632687561088,1.2535207070255e-07
ENSG00000140795,MYLK3,1.45655121319836,1.26821090887402e-07
ENSG00000036672,USP2,1.27409425280265,1.28111839568623e-07
ENSG00000186350,RXRA,0.73747611052157,1.28666806525397e-07
ENSG00000125844,RRBP1,0.852111973100457,1.29236652745801e-07
ENSG00000229891,LINC01315,1.98881565001376,1.29263727121372e-07
ENSG00000154102,C16orf74,1.81862449923712,1.30762880228995e-07
ENSG00000159314,ARHGAP27,1.15962662101995,1.30988354916254e-07
ENSG00000179058,C9orf50,1.45977732977215,1.33010169571759e-07
ENSG00000166391,MOGAT2,6.28190238856578,1.35330796026246e-07
ENSG00000143195,ILDR2,1.21556066935094,1.35444132917932e-07
ENSG00000137507,LRRC32,6.38920890428847,1.41861344400596e-07
ENSG00000204482,LST1,3.34363529963738,1.42550886125925e-07
ENSG00000286042,,4.88515382067395,1.43370685114226e-07
ENSG00000166035,LIPC,3.0675999053234,1.43370685114226e-07
ENSG00000130598,TNNI2,7.21411859543616,1.44629684768633e-07
ENSG00000287787,,1.99908728427049,1.46887115192059e-07
ENSG00000134802,SLC43A3,1.30246302879878,1.50142378249434e-07
ENSG00000184986,TMEM121,1.49224060323271,1.51313409154477e-07
ENSG00000104267,CA2,3.16030316502091,1.54296265404824e-07
ENSG00000273604,EPOP,1.16396151215925,1.548703479817e-07
ENSG00000224389,C4B,2.16657913991359,1.58042126105434e-07
ENSG00000060558,GNA15,2.40680187254398,1.59092181205876e-07
ENSG00000266733,TBC1D29,2.65556590199783,1.59466058293875e-07
ENSG00000253819,LINC01151,1.37823442871328,1.6770389800838e-07
ENSG00000262691,AC040160.1,1.6736304956925,1.71431724550213e-07
ENSG00000142046,TMEM91,1.18392354203672,1.71766338912448e-07
ENSG00000130600,H19,8.26515533251764,1.72830707722691e-07
ENSG00000101096,NFATC2,1.47501953010676,1.73115465198492e-07
ENSG00000117013,KCNQ4,3.01454290919423,1.79285537776876e-07
ENSG00000133216,EPHB2,0.986957759648709,1.83151660373412e-07
ENSG00000164181,ELOVL7,1.11441405266164,1.83568623238491e-07
ENSG00000283646,LINC02009,2.04880768654988,1.84068117043231e-07
ENSG00000158828,PINK1,0.867068820038543,1.8512646234272e-07
ENSG00000226125,LINC01907,3.72511836271588,1.88210055571421e-07
ENSG00000125384,PTGER2,6.28752321622499,1.89217269679977e-07
ENSG00000100368,CSF2RB,6.26937161690739,1.89217269679977e-07
ENSG00000142347,MYO1F,1.66872627430992,1.89648091526582e-07
ENSG00000177380,PPFIA3,1.22282313720871,1.94764013377821e-07
ENSG00000239911,PRKAG2-AS1,3.85675441374288,1.95353555117137e-07
ENSG00000226133,AL356289.1,7.38249245207305,2.00522810002574e-07
ENSG00000008323,PLEKHG6,1.56058889018126,2.04803676111163e-07
ENSG00000178585,CTNNBIP1,1.09695367866575,2.12949263183134e-07
ENSG00000287145,,7.32312596997934,2.13044969775077e-07
ENSG00000261334,AL353803.4,1.48249347251354,2.1533185207906e-07
ENSG00000117461,PIK3R3,0.823750552080433,2.18919853137694e-07
ENSG00000235829,TBCAP2,2.20346110035215,2.24952724481888e-07
ENSG00000184060,ADAP2,1.67162504970096,2.25891972488704e-07
ENSG00000233485,AL031283.2,1.95785892954325,2.26336718399609e-07
ENSG00000129422,MTUS1,2.39205263185934,2.31141161718e-07
ENSG00000167613,LAIR1,3.96472577648978,2.40518924844435e-07
ENSG00000176595,KBTBD11,1.68851397819883,2.5189474565589e-07
ENSG00000174792,ODAPH,2.62784666851042,2.52398299716399e-07
ENSG00000049283,EPN3,1.58525079384866,2.52653827426404e-07
ENSG00000291029,,0.926043191039578,2.54450489131898e-07
ENSG00000166961,MS4A15,7.34579998286601,2.58409301608273e-07
ENSG00000197747,S100A10,1.0006811949275,2.58761987041637e-07
ENSG00000178732,GP5,2.19245839265459,2.6022136713381e-07
ENSG00000273812,BX640514.2,1.88891427720844,2.6022136713381e-07
ENSG00000130427,EPO,7.27570936486057,2.61764541288942e-07
ENSG00000204613,TRIM10,6.23653929661619,2.6183487594123e-07
ENSG00000105520,PLPPR2,0.76895315643159,2.66248856897883e-07
ENSG00000269825,AC022150.4,0.804506613018175,2.69084727419165e-07
ENSG00000090534,THPO,2.41369898563765,2.70187465772691e-07
ENSG00000127838,PNKD,0.930540845784532,2.72285219323869e-07
ENSG00000118640,VAMP8,1.70670050756458,2.73923563131542e-07
ENSG00000135439,AGAP2,1.45107978016362,2.73923563131542e-07
ENSG00000102145,GATA1,2.72996892145135,2.80467020350948e-07
ENSG00000241852,C8orf58,0.859629487440069,2.81586921950921e-07
ENSG00000135902,CHRND,4.09084547880195,2.81769958912875e-07
ENSG00000148346,LCN2,7.49462307781149,2.82603365096096e-07
ENSG00000236393,AC091806.1,6.33612816483247,2.83316925358653e-07
ENSG00000204624,DISP3,3.28553533503443,2.84096274214552e-07
ENSG00000101236,RNF24,0.819570888588712,2.84280223930955e-07
ENSG00000177614,PGBD5,1.2839153098602,2.88294476016842e-07
ENSG00000124466,LYPD3,2.53274689842379,2.88357366152269e-07
ENSG00000223923,AC010136.1,3.48087348640717,2.93271916950106e-07
ENSG00000168140,VASN,1.42365401680306,2.992567971937e-07
ENSG00000254693,AC010768.1,2.83704479890849,3.01433197759425e-07
ENSG00000205129,C4orf47,1.66992743702531,3.05361077011861e-07
ENSG00000105427,CNFN,3.32399849039612,3.05599682498403e-07
ENSG00000287125,,2.743406257919,3.08160091928376e-07
ENSG00000109501,WFS1,0.833901898138068,3.11992523349352e-07
ENSG00000168306,ACOX2,1.596742392669,3.13526683277381e-07
ENSG00000231102,AL035588.1,2.07162789502493,3.14119323316472e-07
ENSG00000029534,ANK1,0.860171290245381,3.15683069364946e-07
ENSG00000205795,CYS1,1.40882207469354,3.35033042103208e-07
ENSG00000182472,CAPN12,1.22134297602572,3.37667896774013e-07
ENSG00000078900,TP73,0.900294663893752,3.54531956659528e-07
ENSG00000213171,LINGO4,3.41068032709652,3.54772991107898e-07
ENSG00000230937,MIR205HG,3.30055961240742,3.56152435077087e-07
ENSG00000151062,CACNA2D4,1.73856920763572,3.60945424558853e-07
ENSG00000197766,CFD,2.04143363795696,3.618245379628e-07
ENSG00000163701,IL17RE,2.00143778867943,3.61984189527301e-07
ENSG00000185271,KLHL33,2.67814147344743,3.69597304632901e-07
ENSG00000267278,MAP3K14-AS1,1.12804100330512,3.74586918751922e-07
ENSG00000156515,HK1,0.708882847002265,3.81564901400203e-07
ENSG00000049089,COL9A2,1.12563194887955,3.85304622695747e-07
ENSG00000159387,IRX6,3.52562926155792,3.86541394823824e-07
ENSG00000273540,AGBL1,3.12503903169492,3.92051645007773e-07
ENSG00000241935,HOGA1,2.09472454574504,3.99083045986317e-07
ENSG00000100314,CABP7,1.78469313896048,4.04380158630183e-07
ENSG00000196604,POTEF,3.17837653703538,4.08952079311506e-07
ENSG00000126822,PLEKHG3,1.1559148390276,4.08952079311506e-07
ENSG00000270369,AL591684.3,7.19024035112725,4.33308332537393e-07
ENSG00000204610,TRIM15,6.16643105987254,4.36207529092215e-07
ENSG00000196576,PLXNB2,0.739828950329327,4.36757204684397e-07
ENSG00000244731,C4A,1.62619205887078,4.38530677189847e-07
ENSG00000086967,MYBPC2,6.19112127401997,4.38530677189847e-07
ENSG00000112164,GLP1R,6.14361498942563,4.40968908457366e-07
ENSG00000168913,ENHO,1.48826917522559,4.43293453775131e-07
ENSG00000268869,ESPNP,2.37516947050191,4.44199695161734e-07
ENSG00000162105,SHANK2,2.71966593201854,4.46166683205035e-07
ENSG00000108639,SYNGR2,0.887855118970334,4.50966412524443e-07
ENSG00000173898,SPTBN2,0.744340388198991,4.53886446354922e-07
ENSG00000061656,SPAG4,1.2486481990533,4.56083067439083e-07
ENSG00000197872,FAM49A,1.59791912825722,4.5662947755039e-07
ENSG00000289313,,4.4295175446083,4.56770218752473e-07
ENSG00000166589,CDH16,6.00115004021757,4.59544394673885e-07
ENSG00000265460,AC015910.1,2.09168368946495,4.65097374515472e-07
ENSG00000185215,TNFAIP2,0.732853844025439,4.69868356019099e-07
ENSG00000105613,MAST1,1.35003566986944,4.74002140639999e-07
ENSG00000266995,AP001542.1,1.78058345165307,4.89113536548444e-07
ENSG00000107331,ABCA2,1.35407253705792,5.04469650149257e-07
ENSG00000056736,IL17RB,1.05738443762995,5.08360076145385e-07
ENSG00000158747,NBL1,1.86191073265203,5.22679184721693e-07
ENSG00000143416,SELENBP1,1.39219041988976,5.24447338972256e-07
ENSG00000228705,LINC00659,2.75170864116476,5.28342333474631e-07
ENSG00000173846,PLK3,0.872761746583425,5.47095390254881e-07
ENSG00000176788,BASP1,2.16992992552249,5.49511160414247e-07
ENSG00000150593,PDCD4,0.929957019910203,5.509256445941e-07
ENSG00000277268,LHX1-DT,1.27660862617207,5.77750317220735e-07
ENSG00000158516,CPA2,3.66571716186858,5.93129729671229e-07
ENSG00000182578,CSF1R,1.18646674736669,5.95907963883752e-07
ENSG00000088340,FER1L4,1.51886468634416,5.97579775893754e-07
ENSG00000141968,VAV1,3.48674857875486,6.02893205402622e-07
ENSG00000197291,RAMP2-AS1,2.43363387290161,6.03946822486909e-07
ENSG00000163815,CLEC3B,2.48261096061625,6.0912753785355e-07
ENSG00000187244,BCAM,0.940156895085424,6.22677779145932e-07
ENSG00000182871,COL18A1,0.965144939250919,6.23447051994586e-07
ENSG00000175602,CCDC85B,1.41749426774554,6.35079336739489e-07
ENSG00000145491,ROPN1L,2.078925616652,6.40742262173815e-07
ENSG00000137648,TMPRSS4,7.31543664401182,6.42173404440784e-07
ENSG00000103888,CEMIP,1.24935241464677,6.65489975749927e-07
ENSG00000182759,MAFA,1.36684022161717,6.66626636511447e-07
ENSG00000170379,TCAF2,0.84134961887526,6.81119613740093e-07
ENSG00000153303,FRMD1,4.70111002502575,6.81487589833826e-07
ENSG00000224621,AL451042.1,1.71698926417011,6.81852687795845e-07
ENSG00000086730,LAT2,1.06491507684092,6.85683158514384e-07
ENSG00000111252,SH2B3,0.977654451937357,6.8633552202324e-07
ENSG00000126337,KRT36,6.87279409634685,6.88523725518257e-07
ENSG00000172508,CARNS1,1.33351389600235,6.97786441661435e-07
ENSG00000134013,LOXL2,0.773558060500315,7.07440134309662e-07
ENSG00000089250,NOS1,7.11441655351324,7.10345182225187e-07
ENSG00000096696,DSP,1.62090404588184,7.11590830086522e-07
ENSG00000171102,OBP2B,7.12007237184503,7.13361455985363e-07
ENSG00000070182,SPTB,1.42121248349913,7.27530361734497e-07
ENSG00000204131,NHSL2,1.50460664312306,7.29258709692693e-07
ENSG00000167617,CDC42EP5,4.3699063150712,7.35303449006267e-07
ENSG00000187514,PTMA,1.02476794998446,7.4166170488294e-07
ENSG00000095713,CRTAC1,4.40846516128666,7.52730169804728e-07
ENSG00000125046,SSUH2,1.65247931664232,7.56526916902842e-07
ENSG00000163235,TGFA,0.853367380732412,7.66805189624047e-07
ENSG00000170345,FOS,1.24761870507453,7.75537248511013e-07
ENSG00000105088,OLFM2,1.43017828258665,7.8148844091803e-07
ENSG00000236675,MTX1P1,1.03486202286872,7.95844019586039e-07
ENSG00000171206,TRIM8,0.874553563472484,7.98104437266594e-07
ENSG00000214491,SEC14L6,7.17982253048677,8.09118997156437e-07
ENSG00000289477,,7.07647809396722,8.19134536552966e-07
ENSG00000143882,ATP6V1C2,1.10188064985014,8.20509444494486e-07
ENSG00000183578,TNFAIP8L3,1.39800080228987,8.26930434277665e-07
ENSG00000134830,C5AR2,4.71226663013736,8.31789521622736e-07
ENSG00000237339,LINC01502,7.20278028350465,8.43535264752641e-07
ENSG00000115009,CCL20,7.10327777080619,8.48361374019877e-07
ENSG00000271447,MMP28,3.342447687847,8.48819932617065e-07
ENSG00000100739,BDKRB1,6.25399348146049,8.57025769868604e-07
ENSG00000233183,AL138889.1,4.87797797713326,8.62361698771518e-07
ENSG00000267123,LINC02081,2.33011031878914,8.7784684013715e-07
ENSG00000285994,,1.83551632495893,8.79598840608024e-07
ENSG00000160408,ST6GALNAC6,0.983535007235133,9.03023090122255e-07
ENSG00000177788,AL162595.1,1.0200141658418,9.40419616507451e-07
ENSG00000238098,ABCA17P,2.33115786135475,9.45918705048843e-07
ENSG00000100987,VSX1,1.33363975143973,9.59420660438151e-07
ENSG00000174460,ZCCHC12,2.21541467121591,9.61097686632706e-07
ENSG00000088882,CPXM1,4.13087379343194,9.74331860446513e-07
ENSG00000116285,ERRFI1,0.798155824750619,9.82681764502705e-07
ENSG00000213445,SIPA1,0.895317459384682,9.8401692511362e-07
ENSG00000160179,ABCG1,1.41498239818602,9.93199218291535e-07
ENSG00000133687,TMTC1,0.917692545148307,1.01373610943622e-06
ENSG00000179292,TMEM151A,2.80023591979963,1.02102579940738e-06
ENSG00000110881,ASIC1,1.29468798029815,1.08320985420967e-06
ENSG00000235470,NEURL1-AS1,7.03418724228686,1.08403465470911e-06
ENSG00000175315,CST6,3.02664785470177,1.10311261407625e-06
ENSG00000125508,SRMS,2.52886153121275,1.10311261407625e-06
ENSG00000131242,RAB11FIP4,0.953160023257379,1.11800239725299e-06
ENSG00000275025,AC002401.3,2.29233644347386,1.13330422362929e-06
ENSG00000166033,HTRA1,1.28677382477209,1.13901702986087e-06
ENSG00000212766,EWSAT1,5.13010709160006,1.17357537080934e-06
ENSG00000127399,LRRC61,5.97428552768101,1.17407741039341e-06
ENSG00000188747,NOXA1,1.4068629872105,1.18628315208792e-06
ENSG00000184719,RNLS,1.30792974199919,1.19045304116558e-06
ENSG00000289883,,1.46774948639711,1.22278779925498e-06
ENSG00000279878,AP003108.5,7.04604255285273,1.22591040683312e-06
ENSG00000154065,ANKRD29,2.15741009528658,1.25769943591066e-06
ENSG00000231419,LINC00689,2.10555044554992,1.25908530551358e-06
ENSG00000103313,MEFV,3.3374597836588,1.26844108094552e-06
ENSG00000235027,AC068580.3,1.11619399804381,1.27152778551081e-06
ENSG00000163762,TM4SF18,1.98923602699993,1.27749729066095e-06
ENSG00000162551,ALPL,3.1765482805428,1.27857411270801e-06
ENSG00000091536,MYO15A,1.92984140888901,1.27857411270801e-06
ENSG00000087253,LPCAT2,1.05633818975783,1.28526171598016e-06
ENSG00000183401,CCDC159,1.21682538503359,1.29920481101987e-06
ENSG00000130584,ZBTB46,0.970204457375098,1.30323837228732e-06
ENSG00000242147,AL365356.5,2.35936514234291,1.3099016058393e-06
ENSG00000197153,HIST1H3J,1.65049252828334,1.31084775701482e-06
ENSG00000256943,AC148477.3,7.03779538451818,1.31747914199729e-06
ENSG00000074410,CA12,1.47597649273155,1.33138902583069e-06
ENSG00000196460,RFX8,1.23706349089419,1.33609634652362e-06
ENSG00000162267,ITIH3,4.81837824639419,1.33939335826012e-06
ENSG00000134470,IL15RA,1.22711053682018,1.39691104352416e-06
ENSG00000109667,SLC2A9,3.00037681243278,1.41019138731666e-06
ENSG00000147378,FATE1,6.99745826387654,1.41390976577014e-06
ENSG00000279660,AC005703.6,1.19553518560239,1.42652079573167e-06
ENSG00000278224,PRICKLE4,1.80416017015074,1.4461688010812e-06
ENSG00000184730,APOBR,3.65923456779447,1.48632786634568e-06
ENSG00000276997,AL513314.2,1.93660926229699,1.49966295507306e-06
ENSG00000180758,GPR157,1.00288022458778,1.52545393836852e-06
ENSG00000157064,NMNAT2,1.09186304882887,1.55536773427893e-06
ENSG00000287570,,1.33654155511003,1.55536773427893e-06
ENSG00000171403,KRT9,3.53941185690949,1.64990770100717e-06
ENSG00000141480,ARRB2,0.718093692210153,1.66325952260686e-06
ENSG00000122378,FAM213A,2.02035542570107,1.66733180761062e-06
