Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PanglaoDB_Augmented_2021	Retinal Progenitor Cells	34/112	1.910742e-02	4.360410e-02	0	0	1.584407e+00	6.270576e+00	CNTFR;SEMA5B;ADCYAP1R1;BRSK2;TMEM59L;CACNA1B;CELF5;SLC8A2;PHF21B;SOX2;CALB2;CACNG7;EFNB3;DPYSL5;CASKIN1;SIX3;KIF1A;RHBDL3;GAL3ST3;SULT4A1;SRRM3;LINGO1;UNC13A;ATP1B2;IGDCC4;RBP3;WNK2;KCNQ2;REEP2;CPE;CSPG5;ABCG4;CDK5R2;ADGRL3
PanglaoDB_Augmented_2021	T Memory Cells	39/133	2.251889e-02	5.073875e-02	0	0	1.508273e+00	5.721484e+00	ARHGAP9;ITGB5;DGKA;SIRPG;TCF7;SLA;CTSW;LSP1;ITGAL;CST7;IL2RG;CD3D;PSTPIP1;CYTH4;SIT1;TRBC2;TBC1D10C;ACP5;CCR7;ITGB7;UBASH3A;S1PR4;CD52;CD300A;TMC8;IL16;SNX20;ARHGAP45;ZAP70;NCR3;CD4;ARHGAP30;PARVG;CD6;LCK;LCP2;S100A9;S100A8;MYO1G
PanglaoDB_Augmented_2021	Oligodendrocytes	50/178	2.451717e-02	5.455071e-02	0	0	1.420596e+00	5.268111e+00	TMEM151A;CPNE6;HDAC11;FAM107A;FAIM2;SLC6A1;PSD2;SOX8;EPHB1;GAMT;TMEM88B;ARRDC2;OMG;ATP1B2;ELOVL7;POU3F1;SRCIN1;MAG;SLC25A19;TYRO3;DSCAML1;SGK2;ADCYAP1R1;MYRF;CAMK2A;ATP1A2;NDRG2;PHYHIP;TMEM163;KLK6;ADCY5;EFNB3;TMEM125;CDH22;SEC14L5;TPPP;S1PR5;HHATL;SEMA4D;LGI4;MCAM;LGI3;ATP2B2;MT3;FA2H;TSPAN15;FAM163B;PPP1R1B;NFE2L3;FGFR2
PanglaoDB_Augmented_2021	Natural Killer T Cells	35/118	2.494428e-02	5.481582e-02	0	0	1.532620e+00	5.657070e+00	ARHGAP9;SIRPG;TCF7;ITGB2;SLA;CTSW;LSP1;ITGAL;CST7;IL2RG;CD3D;PSTPIP1;CYTH4;TRBC2;TNFRSF8;MAP3K8;UBASH3A;IL12RB1;S1PR4;IL12RB2;EGR1;CD52;CD300A;IL16;SNX20;FGR;ZAP70;NCR3;ARHGAP30;PARVG;CD6;IL2RB;LCP2;MYO1F;MYO1G
PanglaoDB_Augmented_2021	Enteric Glia Cells	33/111	2.789139e-02	6.054473e-02	0	0	1.537449e+00	5.503202e+00	CNTFR;ADCYAP1R1;RAMP2;MAOB;RGS16;FAM107A;FAIM2;ATP1A2;NDRG2;SLC6A1;CXCL14;TSPAN11;PHYHIP;CX3CL1;AQP1;ADCY5;CRTAC1;MPZ;APOE;LINGO1;KCNIP1;NOS2;LGI4;IL34;LGI3;L1CAM;DKK3;DAAM2;PPP1R1B;CHST1;FXYD6;SCN4B;ADGRL3
PanglaoDB_Augmented_2021	Luteal Cells	36/125	3.560153e-02	7.550614e-02	0	0	1.469911e+00	4.902693e+00	ERRFI1;PTPRU;PKDCC;ITGB5;GALNT18;CITED4;SHB;PTPRF;EPB41L4B;CYP11A1;EPB41L1;TSPAN9;SIX5;GPC1;GYG2;SLC16A2;BOK;TEAD3;GAMT;WFS1;EPHX2;PGAM1;SLC39A14;SYT7;ASS1;ALDH4A1;PC;PPP1R3C;MMP15;COL6A1;CPE;SDC1;VWA1;FKBP5;AVPI1;PLIN5
PanglaoDB_Augmented_2021	T Regulatory Cells	34/117	3.563211e-02	7.550614e-02	0	0	1.488484e+00	4.963361e+00	SIRPG;ITGB2;SLA;LSP1;ITGAL;LRRC32;IL2RG;CD3D;GIMAP8;PSTPIP1;CYTH4;CCR7;UBASH3A;JAK3;IL10;CD52;LAG3;CD300A;IL1R1;TNFRSF18;IL16;TNFRSF1B;FOXP3;SNX20;ZAP70;CD4;ARHGAP30;PARVG;CD6;ALOX5AP;IL2RB;LCP2;FOLR1;CNGB1
PanglaoDB_Augmented_2021	Oxyphil Cells	28/94	3.942454e-02	8.255962e-02	0	0	1.541075e+00	4.982861e+00	CNTFR;RYR2;TRIM72;ADCYAP1R1;GALNT16;LDB3;ATP1A2;HIF3A;SLC2A4;MYLK3;TMEM266;PTCHD1;NMRK2;DNAJC5G;CACNA1S;GARNL3;HHATL;KCNJ11;GREB1;ATP1B2;SPTB;RPL7P3;SYNPO2L;NT5C1A;MYL3;SCN4A;MAPT;SCN2B
PanglaoDB_Augmented_2021	Airway Epithelial Cells	30/103	4.492348e-02	9.191240e-02	0	0	1.492848e+00	4.632000e+00	PIGR;SLC44A4;TMPRSS4;BICDL2;FUT2;PPL;AQP1;SEC14L3;FAM83F;TMEM125;ERBB3;CDH1;TRIM29;MYH14;PRSS8;S100A14;MUC4;DUOX2;PROM2;ZBTB7C;KRT4;CYP4F12;CAPN13;SLPI;GJB4;ELF3;FXYD3;LCN2;VWA2;IRF6
PanglaoDB_Augmented_2021	Vascular Smooth Muscle Cells	30/103	4.492348e-02	9.191240e-02	0	0	1.492848e+00	4.632000e+00	COL15A1;COL16A1;C1S;C1R;ELN;LMOD1;NID2;AQP1;MEDAG;CNN1;ADAMTS2;ADGRA2;FLNC;VSTM4;PDGFRB;MMP2;BGN;ADAM33;SSC5D;PODN;COL3A1;CXCL12;COL4A2;COL5A1;DAAM2;WT1;HAND2;DLC1;ITGA11;COL6A3
PanglaoDB_Augmented_2021	Mesangial Cells	41/148	4.727465e-02	9.562372e-02	0	0	1.392462e+00	4.249490e+00	ROBO4;COL15A1;TAGLN;COL16A1;SERPINE2;C1S;C1R;HTRA1;PDGFB;LMOD1;LTBP2;FGF1;NID2;MEDAG;EFEMP2;PLAU;ADAMTSL4;TIMP3;SNCG;CCR7;EMILIN1;TNS2;TNS1;PDGFRB;TPM2;MMP2;TPM1;BGN;ADAM33;PODN;HSPG2;DKK3;EHD2;COL3A1;CXCL12;COL4A2;COL5A1;DLC1;COL6A1;COL6A3;PLPP3
PanglaoDB_Augmented_2021	T Cells	45/165	4.979781e-02	9.959563e-02	0	0	1.362880e+00	4.088345e+00	ARHGAP9;NOTCH3;CD163L1;CD81;SIRPG;TCF7;CTSW;LSP1;ITGAL;CST7;IL2RG;CD3D;PSTPIP1;CYTH4;SIT1;TRBC2;TBC1D10C;CCR7;UBASH3A;S1PR4;CCR2;IL32;CD52;LAG3;DUSP2;CCL20;SEMA6D;IL16;TRAF1;SNX20;DKK3;ZAP70;NCR3;CD4;FMNL1;ARHGAP30;PARVG;CD6;LCK;IL2RB;NABP1;S100A4;LCP2;IL18R1;MYO1G
PanglaoDB_Augmented_2021	NK Cells	43/157	5.092066e-02	1.007098e-01	0	0	1.370738e+00	4.081354e+00	ARHGAP9;SPON2;CSF2;ITGAM;SH2D2A;SIRPG;FHL2;SLA;CTSW;ITGAL;CST7;IL2RG;CD3D;DPP4;ADAMTS14;PSTPIP1;CYTH4;ITGAX;UBASH3A;IL12RB1;S1PR4;IL32;CD52;C11ORF21;DUSP2;CD300A;FCRL6;SEMA6D;IL16;SNX20;FGR;ZAP70;NCR3;ARHGAP30;PARVG;CD6;IL2RB;S100A4;LCP2;DOCK2;IL18R1;MYO1F;MYO1G
PanglaoDB_Augmented_2021	Choroid Plexus Cells	33/117	5.567278e-02	1.088984e-01	0	0	1.427082e+00	4.121789e+00	NOTCH3;PTPRU;CHRD;AGAP1;KIF12;CLDN2;CLDN1;PTPRF;AQP1;ADCY5;EPB41L4B;EFNB3;EPB41L1;MYH14;APOE;GYG2;SLC16A2;NEO1;FARP1;SLC13A4;WFS1;GPX3;RARRES2;COBL;PLEKHA6;SYT7;BCAM;MMP15;CPE;SLC29A4;VWA1;PLPP3;SHANK2
PanglaoDB_Augmented_2021	Myocytes	44/163	6.017684e-02	1.164291e-01	0	0	1.343564e+00	3.776044e+00	NOTCH3;FHL2;LMOD1;LDB3;NID2;DLL1;NPPB;NMRK2;TNNI1;XIRP1;MYH14;TNNI2;CACNA1S;ANKRD2;FLNC;IP6K3;CMKLR1;HHATL;PTGIR;IL4R;TRIM63;CAV3;IQSEC1;ITGA3;TPM2;MMP2;TPM1;SYPL2;MMP9;COL3A1;ACTC1;DES;RPL7P3;TNNT1;MYL2;ADAM12;MYL3;TNNT3;ITGA7;TCAP;CASQ1;CDH15;TRIM54;TRIM55
PanglaoDB_Augmented_2021	Satellite Glial Cells	32/114	6.225090e-02	1.191469e-01	0	0	1.417441e+00	3.935641e+00	CSF1R;MAOB;GALNT15;CPNE6;FAM107A;TGFA;FAIM2;ATP1A2;NDRG2;SLC6A1;TNF;SLC8A1;SOX2;GRIN2A;ALDH2;CDH1;RASSF4;SLCO2B1;PDK4;BDKRB2;GLUL;TNS1;HHATL;LYNX1;KCND3;MT3;EPOR;P2RX7;SERPING1;CHI3L1;FXYD6;SCN4B
PanglaoDB_Augmented_2021	Glomus Cells	35/127	6.697702e-02	1.268288e-01	0	0	1.381892e+00	3.735814e+00	CNTFR;COL16A1;PKDCC;EPAS1;TMEM59L;HTRA1;LMOD1;PTH1R;ADCY5;EFNB3;EPB41L1;GPC1;PALM;NOS1;ASIC3;ASIC1;SRRM3;KCNJ11;IL1R1;SEMA6D;BGN;HSPA12A;GFRA2;MMP9;DKK3;TNFRSF1A;COL4A2;PPP1R3C;TH;COL6A1;CPE;CHST1;NACAD;PLPP3;KCNK3
PanglaoDB_Augmented_2021	Pinealocytes	30/107	7.015869e-02	1.314552e-01	0	0	1.414934e+00	3.759474e+00	OPRD1;ZNF891;CRB1;NPFFR1;CATSPER2;CACNA1A;ADRA1B;TMEM145;ATCAY;AANAT;GNGT2;PDE6A;PDZD7;RTBDN;LINC00672;RBFOX3;SLC2A11;KCNB1;HNRNPA1P54;ROM1;KCNJ14;SSTR2;DISP2;RP1L1;RBP3;STRC;MYO15A;CATSPERG;VSX1;CNGB1
PanglaoDB_Augmented_2021	Cardiomyocytes	46/174	7.505231e-02	1.391595e-01	0	0	1.305726e+00	3.381270e+00	RYR2;RRAD;FHL2;LMOD1;LDB3;ATP1A2;PTH1R;AQP1;NPPB;SOX18;MB;NMRK2;GJA5;TNNI1;XIRP1;TNNI3;CACNA1S;FLNC;IP6K3;GPIHBP1;HHATL;TRIM63;ADPRHL1;CAV3;TPM1;SYPL2;FNDC5;BMP4;OBSCN;ACTC1;DES;FABP4;LOX;PPP1R3C;RPL7P3;SYNPO2L;MYL2;HAND2;MYL3;CORO6;ITGA7;TCAP;CASQ1;ASB2;TRIM54;TRIM55
PanglaoDB_Augmented_2021	Astrocytes	41/154	8.099911e-02	1.486375e-01	0	0	1.318018e+00	3.312597e+00	CNTFR;ADCYAP1R1;ITIH3;CAMK2A;FAM107A;HTRA1;FAIM2;ATP1A2;FGF1;SLC6A1;SLC7A10;PHYHIP;RLBP1;ADCY5;GRIN2A;NKAIN4;AANAT;BRINP1;PSD2;CCR7;APOE;SLC16A2;HHATL;FZD2;KCNIP1;LGI4;LGI3;ACSL6;SLC6A11;ATP2B2;ATP1B2;GPR37L1;HSPA2;MT3;DKK3;DAAM2;LCN2;NACAD;ALDOC;SCN4B;S100A8
PanglaoDB_Augmented_2021	Oligodendrocyte Progenitor Cells	34/125	8.186752e-02	1.486982e-01	0	0	1.356932e+00	3.395929e+00	CNTFR;LAD1;ADCYAP1R1;NYAP1;CHRNA4;TMEM59L;NRXN2;FAIM2;ATP1A2;SLC6A1;PHYHIP;SLC8A2;ADCY5;CACNG7;BRINP1;PSD2;NNAT;KIF1A;LRRC4B;GPR17;LINGO1;KCNIP1;KCNIP3;LGI3;ATP2B2;ATP1B2;GPR37L1;C1QL1;CSPG5;CHST1;CSPG4;NACAD;ALDOC;ADGRL3
PanglaoDB_Augmented_2021	Endothelial Cells (Blood Brain Barrier)	31/113	8.493594e-02	1.527131e-01	0	0	1.372826e+00	3.385194e+00	PTPRU;BRSK2;NYAP1;STXBP1;TMEM59L;AGAP1;PHYHIP;PTPRF;FOXQ1;EFNB3;EPB41L1;CAMK2N1;GPC1;FAM43B;SLC38A3;SLC19A1;SRRM3;FARP1;SLC13A4;KCNIP3;LGI3;TMEM132A;KAZN;GPR37L1;HSPA12A;ADGRB2;TYRO3;CPE;NACAD;TNFRSF21;ABCG2
PanglaoDB_Augmented_2021	B Cells Naive	40/151	8.932368e-02	1.580517e-01	0	0	1.308903e+00	3.161640e+00	BLK;ARHGAP9;DOCK8;NCF4;WAS;RASGRP2;ITGAL;RCSD1;IL2RG;IKZF3;SPIB;CD79B;CD79A;PSTPIP1;CYTH4;IGKC;SIT1;TBC1D10C;IL12RB1;S1PR4;MAP4K1;CD52;CD74;IL4R;CD300A;CD180;TMC8;IL16;PSG2;SNX20;FGR;ARHGAP30;PARVG;STAG3;IRF8;LCP2;WDFY4;CD22;MYO1F;MYO1G
PanglaoDB_Augmented_2021	Myoblasts	34/126	8.968100e-02	1.580517e-01	0	0	1.342096e+00	3.236460e+00	COL16A1;PKDCC;HTRA1;LMOD1;ADAMTS12;MEDAG;C1QTNF1;TSPAN9;GPC1;TIMP3;FLNC;TNS2;TEAD3;TPM2;MMP2;TPM1;IGF2;BGN;NGF;HSPG2;EHD2;ARL4D;COL3A1;ACTC1;DES;COL4A2;PPP1R3C;COL5A1;ADAM12;MYL3;COL6A1;CSPG4;CDH15;FGFR4
PanglaoDB_Augmented_2021	Osteocytes	27/98	9.817666e-02	1.713279e-01	0	0	1.380622e+00	3.204406e+00	NOTCH3;FBLIM1;NXN;ADAMTS12;EFNA5;CXCL14;LOXL1;GLI2;SERTAD4;MDK;SERPINH1;SOST;FLNC;SLC16A2;FST;MMP2;TPM1;TFPI2;P3H2;IL17RD;PTPN14;COL4A2;AXL;RAB13;FJX1;MDFI;EPHA2
PanglaoDB_Augmented_2021	Langerhans Cells	33/123	9.945862e-02	1.718799e-01	0	0	1.331431e+00	3.072960e+00	CSF1R;CIITA;SPI1;ITGAM;NCF4;ITGB2;PTAFR;CSF2RB;LSP1;ITGAL;CLDN1;PIK3R6;HLA-DMA;CYTH4;IGKC;ITGAX;CD52;CD74;FCER1G;CD300A;NFAM1;CD180;LAPTM5;APOBR;SNX20;FGR;ARHGAP30;PARVG;IRF8;LCP2;SIGLEC1;WDFY4;MYO1F
PanglaoDB_Augmented_2021	Hematopoietic Stem Cells	46/178	1.016792e-01	1.740279e-01	0	0	1.265833e+00	2.893609e+00	ACVRL1;CSF1R;ROBO4;CSF3R;SPI1;ITGA2B;DYSF;F13A1;CSF2RB;GATA2;LRRC32;THSD1;GIMAP8;PTGS1;SPN;ADGRG1;FGD5;STAB1;IGHA1;PROM1;TPSAB1;CD34;NEO1;SCARF1;CTNNAL1;CMKLR1;TNS1;EGR1;NFE2;PRNP;ACE;EGR3;FCER1G;TIE1;G0S2;PROCR;PTPRE;CDCP1;TAL1;IL3RA;PECAM1;SERPING1;SIGLEC1;WDFY4;ABCG2;ENG
PanglaoDB_Augmented_2021	Retinal Ganglion Cells	42/164	1.261677e-01	2.102850e-01	0	0	1.250131e+00	2.587950e+00	CNTFR;ZCCHC12;GALNT14;ADCYAP1R1;BRSK2;NYAP1;CPNE5;CHRNA4;TMEM59L;CACNA1B;DTX1;CELF5;FBXO44;TMEM163;SLC8A2;BBC3;CACNG7;BRINP1;JPH3;PSD2;RBPMS2;SNCG;KIF1A;GAL3ST3;SULT4A1;GALNT9;LRRC4B;SRRM3;LINGO1;PIANP;IRX6;ATP2B3;NGF;EFNA3;TOX2;KCNQ2;REEP2;FXYD7;SLC29A4;NACAD;ABCG4;CDK5R2
PanglaoDB_Augmented_2021	Epiblast Cells	29/109	1.262546e-01	2.102850e-01	0	0	1.315919e+00	2.723235e+00	HCN4;SEMA5B;FBN3;CACNA1B;PHF21B;SOX2;EFNB3;GRM4;CDH1;DPYSL5;PLEKHG4B;NKX1-2;KIF1A;GAL3ST3;LINGO1;COL26A1;CXADR;ST8SIA2;VASH2;IL17RD;BMP7;POU5F1;CLDN6;CXCL12;VANGL2;FRAS1;FGF19;KCNQ2;FGFR2
PanglaoDB_Augmented_2021	B Cells Memory	38/147	1.264073e-01	2.102850e-01	0	0	1.265845e+00	2.618080e+00	BLK;ARHGAP9;NCF4;WAS;LSP1;RASGRP2;ITGAL;RCSD1;IL2RG;IKZF3;CORO1A;SPIB;CD79B;P2RY8;CD79A;CYTH4;IGKC;SIT1;TBC1D10C;IL12RB1;S1PR4;MAP4K1;CD52;CD300A;CD180;ZBTB32;LAPTM5;TMC8;IL16;PAX5;SNX20;FGR;ARHGAP30;PARVG;IRF8;WDFY4;CD22;MYO1G
PanglaoDB_Augmented_2021	Interneurons	74/305	1.454485e-01	2.397206e-01	0	0	1.163827e+00	2.243781e+00	RAB3B;CPNE5;CELF5;CXCL14;SLC8A2;NRGN;CALB2;PSD2;KIF1A;NOS1;FAM81A;PITX1;SULT4A1;SLC36A1;LYNX1;UNC13A;PIANP;ABCC5;PRKCD;ETV1;HTR3A;HPCAL4;SHISA8;PAX2;CACNB1;DISP2;EML5;GAL;PLCB4;VGF;CLDN9;CDHR1;KCNQ2;CHST1;NPTXR;ADCYAP1R1;NXPH4;CHAT;TMEM59L;CAMK2A;CACNA1B;AGAP1;ILDR2;GATA2;TMEM163;CPLX1;CACNA1I;CACNG7;BRINP1;PCBP3;GNG4;RAB26;CDH22;SLC17A7;PACSIN1;NTNG1;LINGO1;NMB;ATP2B3;EVX1;HSPA12A;L1CAM;POU2F2;SYT7;GRIN2D;TH;LHX3;RAB15;CAMK4;LHX1;RGS10;LHX6;CDK5R2;SCN2B
PanglaoDB_Augmented_2021	Basophils	42/169	1.756157e-01	2.867853e-01	0	0	1.200527e+00	2.088266e+00	OTUB2;CSF1R;LAMA5;IL1RN;CSF3R;SPI1;ITGAM;NCF4;PTAFR;F13A1;CSF2RB;GATA2;ITGAL;PIK3R6;PDZD4;TIFAB;CDH1;STAB1;ITGAX;RNF39;ITGB7;CCR3;CCR2;LRRC25;IL4R;FCER1G;CD300A;NFAM1;PLEKHG5;APOBR;L1CAM;BMP4;FGR;CD4;P2RX1;IL3RA;LCP2;CD300C;SIGLEC1;S100A9;S100A8;MYO1F
PanglaoDB_Augmented_2021	Mast Cells	57/235	1.818424e-01	2.942541e-01	0	0	1.162728e+00	1.982003e+00	ACVRL1;TPSB2;SLA;ENO2;LRRC32;HS6ST2;AQP1;MEDAG;CDH5;ALDH2;PLAU;CREB3L1;SLCO2B1;PDK4;TPSAB1;A4GALT;CD34;ADAMTS9;NEO1;CCR3;TNS1;PDGFRB;CPA1;KRT4;TPSG1;IL1R1;DUSP1;GPX3;COBL;MCEMP1;OAF;ADGRF5;SERPING1;CHST1;KDELR3;PLPP3;SLC29A1;CFD;GNAZ;COL15A1;MAOB;KCNE3;C1S;LRP1;C1R;CSF2RB;C2;CLEC3B;SOCS1;CYP11A1;PCDH7;CYBRD1;RAB27B;PODN;CXCL12;MLPH;ESYT3
PanglaoDB_Augmented_2021	Podocytes	44/184	2.493290e-01	3.998248e-01	0	0	1.140488e+00	1.584117e+00	RAB3B;CDKN1C;CRB2;CLIC5;COL16A1;ITGB5;SH2D4A;NPR1;LAMA3;HTRA1;SEMA3G;ILDR2;PTH1R;SLC2A4;IQGAP2;PTPRF;THSD4;LOXL2;DPP4;EFNB1;ADAMTS13;EPB41L1;PODXL;RHPN1;SYNPO;CTNNAL1;TNS2;ITGA3;TPM1;HSPA12A;VEGFA;BCAM;MAFB;GPRC5A;DES;COL4A2;WT1;COL4A4;LCN2;CPE;CDH13;LMX1B;MAPT;PLPP3
PanglaoDB_Augmented_2021	Red Pulp Macrophages	27/110	2.601513e-01	4.134547e-01	0	0	1.180106e+00	1.589004e+00	CSF1R;CSF3R;SPI1;ITGAM;LST1;NCF4;C5AR1;CSF2RB;GIMAP8;ADGRE1;CYTH4;ITGAX;CCR3;LRRC25;FCER1G;CD300A;SLC11A1;NFAM1;NR1H3;PILRA;FGR;MARCO;SLC7A7;CD300C;SIGLEC1;WDFY4;MYO1F
PanglaoDB_Augmented_2021	Dopaminergic Neurons	29/119	2.641730e-01	4.161310e-01	0	0	1.168956e+00	1.556056e+00	HCN4;CNTFR;ZCCHC12;ADCYAP1R1;BRSK2;CHRNA4;TMEM59L;CACNA1B;CELF5;CHD5;SLC8A2;PHF21B;JPH3;DPYSL5;CASKIN1;CDH22;KIF1A;SULT4A1;LINGO1;UNC13A;CACNA2D2;MYT1;SRCIN1;TH;KCNQ2;LMX1B;MAPT;PRR36;CDK5R2
PanglaoDB_Augmented_2021	Meningeal Cells	28/115	2.705404e-01	4.224227e-01	0	0	1.167519e+00	1.526337e+00	RAMP2;COL16A1;PKDCC;SLC47A1;CHRD;HTRA1;LMOD1;FBLN1;PTH1R;TSPAN11;NNAT;ALX4;TIMP3;ADAMTS9;TNS2;SEMA6D;MMP2;IGF2;BGN;BMP7;DKK3;COL3A1;CXCL12;COL4A2;PPP1R3C;COL6A1;CPE;PLPP3
PanglaoDB_Augmented_2021	M?ller Cells	35/147	2.883621e-01	4.463344e-01	0	0	1.133668e+00	1.409760e+00	SEMA5A;CRB1;COL16A1;FAM107A;HTRA1;LMOD1;DBI;ATP1A2;SLC6A1;CLU;TSPAN11;RLBP1;SOX2;BRINP1;CA2;RDH10;TIMP3;APOE;SLC38A3;GLUL;SLC38A5;SEMA6D;MMP2;BGN;DKK3;VEGFA;COL3A1;CXCL12;COL4A2;PPP1R3C;COL5A1;COL6A1;CPE;PLPP3;SCN4B
PanglaoDB_Augmented_2021	Neural Stem/Precursor Cells	36/152	2.968787e-01	4.555552e-01	0	0	1.125823e+00	1.367235e+00	CNTFR;SEMA5B;ZCCHC12;ADCYAP1R1;BRSK2;NYAP1;TMEM59L;SLC8A2;PHF21B;DLL3;SOX2;CACNG7;NKAIN4;CCND2;SOX1;EFNB3;DPYSL5;APOE;KIF1A;PROM1;RHBDL3;SULT4A1;LRRC4B;SRRM3;LINGO1;KCNIP1;IGFBP3;PRSS56;P2RX7;KCNQ2;CSPG5;NACAD;ALDOC;LHX9;CDK5R2;ADGRL3
PanglaoDB_Augmented_2021	Tuft Cells	32/136	3.254969e-01	4.952005e-01	0	0	1.116021e+00	1.252624e+00	CAMK2B;IL1RN;CSF3R;SPI1;ITGAM;SERPINA1;NCF4;PTAFR;CSF2RB;ESPN;PTGS1;IGKC;RAC2;IGHA1;TRPM5;IGHA2;TAS1R3;BTNL8;IL4R;FCER1G;CD300A;IL1R2;NFAM1;APOBR;POU2F3;IL17RB;FGR;P2RX1;CDHR2;CD24;S100A9;PLCB2
PanglaoDB_Augmented_2021	Osteoclast Precursor Cells	25/107	3.668988e-01	5.534575e-01	0	0	1.105573e+00	1.108524e+00	CSF1R;IL1RN;CIITA;ITGAM;NCF4;C5AR1;ITGB2;PTAFR;CSF2RB;APOL6;CYTH4;CCRL2;SLAMF8;ITGAX;LAIR1;SRGN;FCER1G;CD180;LAPTM5;TNFRSF1B;NFKB2;FGR;PTPRE;CD300C;WDFY4
PanglaoDB_Augmented_2021	Granulosa Cells	26/112	3.767248e-01	5.635043e-01	0	0	1.096291e+00	1.070243e+00	PTPRU;NXN;FHL1;HTRA1;CPZ;PTPRF;GLI2;SIX5;GPC1;SERPINH1;TNNI3;FLNC;AMH;BOK;TEAD3;TEAD4;MCAM;KIF7;EHD2;COL4A2;LOX;CSPG4;INHA;FJX1;MATN3;EPHA2
PanglaoDB_Augmented_2021	Adipocyte Progenitor Cells	26/115	4.348022e-01	6.449565e-01	0	0	1.059133e+00	8.821141e-01	NOTCH3;LMOD1;FBLN1;CPZ;GLI1;GLI2;CYP26B1;STAB1;SERPINH1;TIMP3;TEAD3;SCARA5;MMP2;MMP3;PCOLCE;PDGFRL;EHD2;COL3A1;COL4A2;LOX;COL5A1;WT1;COL6A1;GAS1;CSPG4;TRABD2B
PanglaoDB_Augmented_2021	Hemangioblasts	22/97	4.394985e-01	6.465350e-01	0	0	1.063444e+00	8.742797e-01	NFE2;CISH;FAM78A;PTGDR2;ITGA2B;ICAM2;PRG2;ANXA2R;GATA2;TMEM91;GATA1;EPOR;YIF1B;TAL1;MFNG;SHKBP1;LGALS12;BLVRB;NT5M;RILP;GPSM3;FERMT3
PanglaoDB_Augmented_2021	T Helper Cells	33/148	4.531554e-01	6.611612e-01	0	0	1.040318e+00	8.234324e-01	CSF2;PTGDR2;SIRPG;RORC;ITGAL;CST7;IL2RG;TNF;CD3D;DPP4;CYTH4;CCR7;STAT6;UBASH3A;S1PR4;CCR10;CCR3;IL10;CD52;IL4R;IL1R2;NFATC2;FOXP3;SNX20;IL17RB;ZAP70;CD4;ARHGAP30;CD6;IL2RB;LCP2;IL18R1;MYO1G
PanglaoDB_Augmented_2021	Epsilon Cells	30/138	5.205912e-01	7.533759e-01	0	0	1.006791e+00	6.572232e-01	MAOB;C1S;MOGAT2;HPN;CHRD;KIF12;CLDN2;AFF3;KALRN;ASGR1;THSD4;SERPINA5;HRH2;ABCG8;GRAMD2A;AMBP;KRT8;IGF2;VSTM2L;PLEKHA6;APOA4;NR0B2;TMEM82;BMP4;F7;RBP4;ACOX2;PLPP3;SGK2;MATN2
PanglaoDB_Augmented_2021	Neurons	62/289	5.518497e-01	7.921714e-01	0	0	9.897437e-01	5.883824e-01	RYR2;ZCCHC12;CLSTN3;EPO;CPNE6;HDAC11;RASGRF1;CELF5;FAIM2;ICAM5;ENO2;TMEM91;CMIP;AQP1;SLC8A2;NRGN;CALB2;RIMS3;PSD2;KIF1A;SULT4A1;UNC13A;RBFOX3;SLC6A17;SLC11A1;MATK;CACNA2D2;ATP1B2;TMEM130;DISP2;EML5;GPR162;CACNB4;VGF;KCNQ2;ADAM12;FLYWCH1;MATN2;MEG3;NECAB2;ADCYAP1R1;PNCK;CHAT;SLC1A1;TMEM59L;CACNA1B;CPLX1;FBLN2;CACNG7;BRINP1;CAMK2N1;CDH22;PTK2B;SLC17A7;PACSIN1;ATP2B3;MIAT;TH;DLG4;PPP1R1B;CDK5R2;SCN2B
PanglaoDB_Augmented_2021	Purkinje Neurons	33/155	5.721187e-01	8.146970e-01	0	0	9.801862e-01	5.473446e-01	ADCYAP1R1;CLSTN3;CHRNA4;CAMK2A;CACNA1B;CELF5;NRXN2;FAIM2;ITPR3;SLC6A1;CPLX1;SLC8A2;NKAIN4;BRINP1;PCBP3;PSD2;GNG4;CDH22;KIF1A;SULT4A1;SYT2;CACNA2D2;ATP2B3;ATP2B2;ATP1B2;SHISA8;GRIN1;TH;DLG4;ADGRB1;KCNQ2;PDE9A;SHANK2
PanglaoDB_Augmented_2021	Paneth Cells	28/132	5.802433e-01	8.197088e-01	0	0	9.756091e-01	5.310316e-01	CFD;PIGR;CSF2;SERPINA1;MOGAT2;NOD2;DLL1;DLL4;MUC2;DMBT1;GPA33;IGHA1;KCNN4;IGHA2;BTNL8;SLC13A2;ANGPT4;CCL24;AOC1;IL4R;WNT9B;ACSL5;PDZK1IP1;CYP4F12;FABP4;ATG16L1;LCN2;ALPI
PanglaoDB_Augmented_2021	Noradrenergic Neurons	22/104	5.850662e-01	8.200141e-01	0	0	9.722258e-01	5.211424e-01	ABCG8;AMBP;GOLT1A;MOGAT2;TMPRSS6;CHAT;SLC39A11;APOA4;DBH;NR0B2;SLC6A2;FTCD;TMEM82;F7;RBP4;CREB3L3;TH;UROC1;FEV;CDHR2;SARDH;SLC22A7
