Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	KLF4 CHEA	173/987	9.995390e-01	9.999957e-01	0	0	7.606982e-01	3.507717e-04	IFITM2;CD82;DGKA;RAB3D;SDR9C7;HOXA13;TXNDC17;SOX2;RUSC2;BMPER;DPYSL5;SOX18;SOX15;RPS6KA1;NKX1-2;SLC12A7;SLC12A8;UNC13A;MSX2;RPL21;UNC13D;TLE6;CACNB1;CLDN4;SPINT1;FSCN1;HOXB4;C19ORF67;TAGLN2;ROR2;LMX1B;NPTXR;RPP25;NBL1;ABCG4;NXPH4;NOTCH4;SLC1A1;LHB;PDGFA;ABCB8;ITPR3;TXN;GATA2;NDRG2;RASGRP2;HOXB13;EFNA5;NDRG1;PPL;NID2;IGSF9;ZFP36L1;C12ORF57;WNT6;EFNB3;TMEM125;EPB41L1;TSPAN9;ZNF704;AFMID;PMVK;TCTEX1D4;APOE;HIST1H3I;ZBTB7A;HEXIM1;TFAP2A;NGFR;ST14;FZD2;FOXF1;STK11IP;CYP4F3;LRRC61;IGF2;EVX1;HSPA2;BMP4;CXCL12;MAFB;HOOK2;ARTN;PQLC3;CYP2S1;FEV;SNAI1;CHMP2A;NABP1;CALR;CNIH3;CDKN1C;CDKN1A;RARG;ANKRD33B;MAST1;ATP2A3;PIGZ;TFCP2L1;OPLAH;SHF;LFNG;PIDD1;LASP1;TRIM7;CA2;SIX2;SIX3;ACP5;SDF4;MYBL2;LRRFIP1;CCHCR1;PLEKHG3;SLC13A2;CAMK1D;TMC8;COBL;TMC6;FOS;SORCS2;GFRA2;POU5F1;TAPBP;BACE2;PLCB3;GPRC5A;VGF;HAND2;ITPKA;AKT1S1;PICK1;BLVRB;IRF6;MAPT;PTMA;BCAT2;PLEC;HIST1H2BN;CRIP1;MLLT6;DLL4;CLN3;EXOSC5;MIEN1;GPA33;GPC1;NNAT;TRIM46;STAT6;SLC25A23;CTNNAL1;CYB5A;PPP1R14A;LGI4;WNT7B;SPRY4;BMP8A;APOBR;KLF4;SLC8B1;ASS1;SULF2;SPSB1;TPPP3;SLC25A39;RYBP;SH3D21;APOC1;NEURL1;TOMM7;ACKR3;FOXA3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NELFE ENCODE	30/234	9.998136e-01	9.999957e-01	0	0	5.297199e-01	9.872267e-05	SNORA61;KCNK5;SLC20A1;RPLP1;PIK3R3;SLC9A1;ZCWPW1;LDHA;RPS16;SOCS1;MAT2A;KCNQ1OT1;HIST3H2BB;GLUL;IER5;HEXIM1;HES6;EGR1;MYLIP;DUSP1;FAM46C;GDF15;FOS;SNHG3;SNORD104;RPL27A;DDIT4;CALR;PABPC1;FTL
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	FOXA2 ENCODE	44/316	9.998271e-01	9.999957e-01	0	0	5.820280e-01	1.006262e-04	HIST1H2BN;ERRFI1;GRB7;PKDCC;DAGLA;ITGB5;C17ORF58;TPRG1L;ARRB2;HID1;LFNG;FOXQ1;MT2A;RNF213;TMEM205;AFMID;EPS8L2;MISP;PDZD7;HEXIM1;DUSP1;PIH1D1;CBX2;PRKCD;RIPK4;KRT8;NFATC2;NR1H3;FBXL18;CYP4F11;NR0B2;CYP4F12;ETV4;VASN;TPCN1;F7;KIF9;KRT18;MSH2;CHI3L2;ALDH16A1;ESYT1;PHLDB2;SLC29A3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BCL3 ENCODE	35/273	9.999339e-01	9.999957e-01	0	0	5.291718e-01	3.495383e-05	HILPDA;NOP2;PIGV;PSMB10;BBC3;SLC9A1;C12ORF57;CD79A;NEU3;SYCE2;FAM83E;SIX5;NAPRT;CDH24;STAT6;AMH;ZNF565;TAS1R3;HEXIM1;NANOS1;NEK8;SLC35A2;NMB;PRRT2;GPX4;STRADA;ABCA7;CPT1C;NFKB2;ALDH3A1;EHBP1L1;CHMP2A;PTMA;CUEDC1;SPRN
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	FOXP2 ENCODE	19/178	9.999553e-01	9.999957e-01	0	0	4.305883e-01	1.923437e-05	TSC22D4;ZNF395;CLIC4;PIH1D1;NAB2;TPRG1L;CSAD;NDRG1;EXOSC5;RRAS;AKT1S1;TSPAN4;MST1P2;ALDH16A1;PABPC1;ESYT1;DISC1;DDX11L2;SIDT2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	RELA ENCODE	71/484	9.999595e-01	9.999957e-01	0	0	6.167686e-01	2.496308e-05	CIITA;OXTR;ANKRD33B;CSF1;WWC1;ITGB2;ICAM2;DBI;PARK7;LSP1;RCSD1;PIGV;IKZF3;ICAM1;LIMD2;ZC3H12D;SPIB;ZCWPW1;MAP3K8;IER5;JAK3;SRGN;DUSP2;KSR1;SPHK2;ZBTB32;ANO9;CYS1;TYK2;MMP9;SYTL3;MFSD10;LAT2;ZNF837;NINJ1;FSCN1;ORAI1;PTMA;C17ORF99;SEMA7A;EBI3;NRXN2;DENND3;CCDC107;NOD2;TXN;IL2RG;GDPD5;ZFP36L1;CD79A;SNN;SYNGR2;RRAS;MKNK2;IL21R;STAT6;TNFRSF14;MIR4285;SH2B3;NEK8;IL32;CD74;STARD10;NFKB2;SNHG3;LRG1;P4HA1;ATG16L2;NFKBIE;NFKBID;MYO1G
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TRIM28 ENCODE	10/120	9.999699e-01	9.999957e-01	0	0	3.279258e-01	9.857600e-06	C12ORF57;TLE2;RABEP2;UROD;DUSP1;GP1BB;NOS3;ATF7IP2;MST1P2;SKP2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	HDAC2 ENCODE	18/175	9.999711e-01	9.999957e-01	0	0	4.130796e-01	1.192738e-05	HEXIM1;SRRM3;KCNB1;STMN3;IQGAP2;CELSR3;MARCH4;APOLD1;KHK;SYT17;P4HA1;ERBB3;FRMD8;DDIT4;SLC25A51;CALR;HPD;ZNF783
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	STAT5A ENCODE	26/233	9.999854e-01	9.999957e-01	0	0	4.519285e-01	6.606453e-06	HIST1H3J;TXN;C1RL-AS1;C12ORF57;ACTR3C;MUC1;FAM213B;UROD;QSOX1;PPP1R16B;EGR1;FAM78A;POLM;SEMA4B;LRRC61;H2AFV;BLCAP;SNHG3;SLC25A37;PRKAR1B;DDIT4;EHBP1L1;THAP7-AS1;SLC25A51;BLVRB;SIPA1
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SALL4 CHEA	46/355	9.999856e-01	9.999957e-01	0	0	5.345864e-01	7.714630e-06	RET;ITGB1;SPON2;CEBPB;SDC4;SLC43A3;SLC20A1;LAMA1;DOCK8;CELF2;NRXN2;LITAF;PRSS23;NID2;HS6ST2;HK2;PDLIM1;FBL;STRIP2;BMPER;TSPAN9;LIPG;DSE;SERPINH1;FBXO6;MYBL2;FAM81A;WNT4;KCNH2;PLEKHG3;UNC5B;LRRN2;KCNB1;ABCC5;COBL;AXIN2;SLC39A14;F3;REEP1;RYBP;FSCN1;NPTXR;PHLDB2;SSBP3;TNFRSF21;BCAT2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PPARG CHEA	76/535	9.999896e-01	9.999957e-01	0	0	5.929454e-01	6.144205e-06	SCARB1;CDKN1A;FAM69B;DOCK8;LRRK1;SNAP23;HILPDA;INTS10;DBI;ENO2;SHB;METRNL;TMEM143;LIPE;ZCWPW1;RASSF2;GRM4;PALM;CYP1B1;CEP250;MAP3K8;EMILIN1;HADH;JAK3;MYLIP;CARD10;DAPK1;FOS;DDIT4;GPD1;PECAM1;CDIP1;SLC29A4;SLC25A51;ANGPTL4;CD47;FAM92B;PTMA;BCAT2;KRT80;PKDCC;TTYH2;SLC20A1;PVT1;LTBP2;ATP1A2;SEMA3F;EFNA5;DTX4;FAM83F;RAB20;ZNRF4;RRAS;IRAK2;SH3TC1;D2HGDH;GALNT6;RNF24;G0S2;HSPA12A;GRHL1;SMAD6;LSM2;VEGFA;POLA2;FABP4;PC;CORO6;NABP1;SIGLEC1;ATP13A3;CYB561;MAP3K14;SSBP3;KCNK3;BCL2L1
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NFYB ENCODE	337/3715	9.999899e-01	9.999957e-01	0	0	3.076198e-01	3.094983e-06	TDRKH;ERRFI1;HDAC11;ICAM5;AQP3;TMEM91;C1GALT1C1;SYNGAP1;MPRIP;CREB3L3;PDK4;FDXR;HIST3H2BB;PKNOX1;SKP2;GLUL;IER5;PDK2;AGFG2;TSPYL2;HES6;STARD5;DNAAF3;PIH1D1;FIBCD1;RFX2;ALG3;HPCAL4;CRISPLD2;ZNF837;PPP1R3B;SNHG10;SNORD104;DDIT4;HOXB4;FLYWCH1;ZFPM1;LLGL1;ASF1B;GRB7;PIF1;TMEM161A;ANAPC15;EPAS1;STXBP1;TPRG1L;PIK3R3;PLA2G3;ABCB8;PRDM10;C12ORF57;STRIP2;AFMID;SEC14L5;SERPINH1;SNORA57;RIMKLA;ZBTB7A;ST3GAL3;HEXIM1;RTBDN;FZD2;PRRT2;FUCA1;SNAI3;RASSF7;MICAL2;PYCR1;PILRB;ABCA7;PBX4;SPAG5-AS1;SLC16A13;FA2H;SMTN;XKR9;STAG3;RAET1G;SNAI1;OGDH;CALR;RPS24;LGMN;CD320;CDKN1C;TOP2A;SEC1P;HIP1;RPLP1;CITED4;AKR1B1;GPT;HIF3A;SHB;PCSK4;PPCDC;ANKRD9;ZCWPW1;ZNF280A;C1QTNF6;TNFAIP8L1;ANXA6;SDF4;RNF151;SH3BGRL3;NANS;RALGPS1;ZCCHC24;VKORC1;TIGD3;ARG2;NUDC;MYBPC2;IZUMO1;ZDHHC12;TYK2;ZNF503-AS2;APRT;PSMA6;C19ORF24;CRELD1;GLCCI1;RCCD1;CRELD2;CD46;PTMA;AVPI1;GRN;OAT;AP5Z1;SLC43A2;SLC20A1;FAM105A;APOLD1;ARVCF;EXOSC5;ERMP1;GPR153;CREG1;GPC1;TLDC1;ZSWIM4;MIR3153;CD74;FAM46B;GCH1;FAM46C;FAM46A;BMP8A;LAPTM5;BMP8B;GPR3;GRHL1;FAM213A;YIF1B;LRRC20;ALDH4A1;ENO1-AS1;TTLL6;MORN1;RYBP;MIR4479;LPCAT4;SHKBP1;PCYOX1L;TRIP10;FOSB;B9D1;ESYT1;PNPLA1;NUCB2;CD82;FHOD1;GALNT18;CELSR3;CMIP;TMEM143;PAIP2B;CYSRT1;PODNL1;MAEA;CCND1;FAM162A;NUDT18;MAP3K9;PIM2;HADH;RGS9;PPFIA3;NANOS1;MYLIP;RNF44;CISH;CCDC159;CTNNBIP1;C21ORF58;USP2;VASH2;TRAFD1;CYB561A3;POU3F1;PDIA6;TLE6;LZTFL1;PHOSPHO1;SLC9A5;MSH2;MAPKAPK3;RGS9BP;FRMD8;ZNF556;CCDC151;FTL;SIDT2;GNAZ;BRSK2;SLC26A2;LRRC56;DLX4;SHC1;LTBP4;ADRB2;NID2;CACNA1G;ENHO;C1ORF228;SLC9A3R1;EFNB1;PORCN;BCL2L11;PGK1;RHPN1;ANKZF1;PDZD7;ISOC2;ACBD7;ANKRD34A;SDF2L1;GPR108;WFS1;CYBRD1;MAFA;SMAD6;CYP4F12;BMP6;NMRAL1;NFKB2;GGCT;KIF18B;UVSSA;TMEM238;IFT27;NABP1;REEP6;MAP3K14;SLC26A6;BCL2L1;MAST3;SNAP23;DBI;ATP2A1;ETFB;ARRB2;SLC2A4;HK2;PAGR1;C6ORF223;NADK2;ALDH2;SNAPC1;SIX5;PIP5KL1;DSE;HSDL2;GPX4;MKL1;SIGMAR1;LMNTD2;H2AFV;URB2;KCNAB2;SYNGR4;ETV4;ARL4D;DUSP23;TBC1D2;VGF;NPC2;SLC25A19;CATSPERG;AKT1S1;CDH15;MAN1B1;RBM23;BCAT2;HIST1H2BN;OTUB2;RGS16;NRXN2;RRBP1;LRP8;MTHFSD;ALDH1B1;CCDC85C;FCHO1;HAUS7;TMEM205;NT5DC2;GNA12;MAN1C1;LRIG1;PTK2B;POLR2I;DCAF13;SLC35A2;LINC00471;POLM;QPCTL;SPAG4;TPCN1;FMNL3;SLC25A37;TSPAN15;PNKD;RSPH1;PC;TSPAN13;MFAP1;SH3D21;APOC1;PDCD4;ALDH16A1;BAX;RHEBL1;SSBP3;CCDC61;SLC25A35
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TAF1 ENCODE	150/3346	9.999901e-01	9.999957e-01	0	0	1.402839e-01	1.386558e-06	ATP8A1;HSF2BP;PARK7;BZW1;CYB5D2;TXNDC17;RPS14;IL4I1;FBL;PODNL1;RPS16;MAEA;APMAP;EME2;FAM162A;FDXR;MAP3K8;PIM2;SKP2;ZNF565;TBC1D22A;SIL1;IER5;TMEM14B;TSPYL2;MYLIP;RPL21;PIH1D1;APLP2;C21ORF58;TRAFD1;ALG3;ALG1;CYB561A3;OSCAR;ARMC5;PRKAR1B;ZNF837;SNORD104;DDIT4;FSCN1;THAP7-AS1;CCDC151;HPD;ISCU;FTL;ANAPC15;PIK3R3;TXN;PRDM10;UQCRH;OAZ3;SLC9A1;SLC9A3R1;SBNO2;LDHA;FGGY;BCL2L11;SOCS1;RRAS;KCNQ1OT1;RDH10;PGK1;TSPAN4;S100A13;SERPINH1;SNORA57;RCE1;ANKZF1;ST3GAL3;HEXIM1;PLK3;LRBA;SNHG3;POLA2;XKR9;P4HA1;ATG16L2;ATG16L1;TMEM238;ZFAT;RPL27A;SNORA48;NABP1;CALR;RPS24;CUTC;HBS1L;CLIC4;GMEB2;PSCA;RPLP1;CCDC47;DBI;CSAD;PPCDC;PAGR1;ZCWPW1;LASP1;DSE;GMPPA;SDF4;QSOX1;NANS;POLH;DUSP5;TMED9;GPX4;DUSP1;STRADA;SPHK2;MKL1;FOS;MRPL48;WDR34;HEXA-AS1;APRT;EEF1D;BDNF-AS;AKT1S1;PABPC1;MAN1B1;GLCCI1;CD46;PTMA;HIST1H2BN;NDUFB9;AP5Z1;CAB39;SLC20A1;RPL11;APOLD1;MAT2A;CCDC85B;NT5DC2;PRRG2;MKNK2;RPS3;DCAF13;MIR3153;QPCTL;NR1H3;FBXL18;BLCAP;ATOX1;ENO1-AS1;TOMM7;ALDH16A1;B9D1;FOXA3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	E2F6 ENCODE	371/3245	9.999902e-01	9.999957e-01	0	0	4.179212e-01	4.108716e-06	TDRKH;ERRFI1;HSF2BP;ICAM5;IKZF3;TSKU;GLE1;IL4I1;RUSC2;FDXR;C19ORF57;PIEZO1;PKNOX1;SIL1;IER5;PDK2;AGFG2;HES6;NUP210;DAPK1;ARRDC2;PIH1D1;CLEC11A;KCNK15;EBF4;HSPG2;TMEM80;ASRGL1;EML5;ARMC5;PRKAR1B;ZNF837;PPP1R3B;THAP7-AS1;CDIP1;CCDC86;TAGLN2;CTXN1;ZFPM1;HPD;ASF1B;TMEM161A;SEH1L;EPAS1;FBF1;PIK3R3;AGAP1;MST1R;IQGAP2;PRDM10;IGSF9;HSD11B2;LDHA;RAB11FIP1;TERT;KCNQ1OT1;AFMID;ALX4;B4GALNT1;N4BP3;PPARGC1B;CCR10;ST3GAL3;JAG2;PLK3;ACE;LRBA;ABCA3;STARD10;MICAL2;PYCR1;BRI3BP;WDR54;TYMSOS;FOSL1;ACER2;POLA2;XKR9;ADCK2;STAG3;ZFAT;WNK2;SNAI1;OGDH;SDC1;CEP83;CALR;CD320;CDKN1C;MESP2;MESP1;ROBO3;SEC1P;SLC35F3;ACY1;C2CD2;LRRC10B;KCNC3;KCNC4;HILPDA;PIGZ;CSAD;KRI1;LIMD1;KIF17;PCSK4;KHK;CYB561D2;TRIM8;ZCWPW1;EPB41L4B;IMPA2;UBXN8;ANXA6;SDF4;CTSH;SH3BGRL3;FGFBP3;NANS;TEAD3;MAP4K1;TEAD4;VKORC1;SREBF1;NUDC;DUSP1;MRPS25;STRADA;CCDC114;GAA;ELOVL3;MINK1;SLC39A11;ABCA17P;EMP2;TYK2;FOS;WDR34;DUSP9;SLC39A14;MLF1;COMMD4;PALD1;IL17RB;APRT;CDCP1;MRAS;MMP15;SLCO4A1;ITPKA;TMEM106C;C19ORF24;CRELD1;CD47;MAPT;RCCD1;GAS6;ALDOA;CD46;PAFAH1B3;PTMA;FJX1;RAPGEF3;AVPI1;PVT1;CCDC107;APOLD1;RASIP1;NEURL1B;EXOSC5;ERMP1;FAM213B;CUX1;NCR3LG1;GPC1;STX4;NT5M;GABRE;EGLN3;FAM46A;BMP8B;TMCO4;KAZALD1;ACTL8;SLC8B1;TARBP1;LRRC20;ALDH4A1;ENO1-AS1;XK;NUDT8;RYBP;FABP6;LPCAT4;ZNF219;LPCAT2;PCYOX1L;ESYT1;ANKRD63;CYB561;NUCB2;SH3GL3;SCARB1;FHOD1;PDCD5;C4ORF19;NAB2;GPR63;CELSR3;TMEM143;LAPTM4B;FBL;PAIP2B;CCND2;APMAP;EME2;SLC39A8;HADH;PPFIA3;STK32C;NANOS1;KCNH4;DGAT2;CISH;IGFBP4;CYB561A3;LZTFL1;EBNA1BP2;SLC9A5;MSH2;ADAM15;MAPKAPK3;RGS9BP;FRMD8;ANKS6;RPP25;ISYNA1;BRSK2;SLC26A2;RNASEH2A;C3ORF70;SHC1;ITPR3;DTX4;EFNA5;CACNA1G;ZFP36L1;ENHO;SYCE2;BCL2L11;SOCS1;DEAF1;PMVK;PGK1;THEM6;MDN1;ZNF783;ACBD7;SDF2L1;C3ORF80;VDR;EPHX2;CBX2;IDH2;CYBRD1;MAFA;SMAD6;BMP6;NMRAL1;DRAP1;GGCT;DIAPH1;RGCC;P4HA1;ATG16L2;ATG16L1;PQLC3;SP5;NABP1;REEP6;MAP3K14;KCNK5;ITGB1;LAMC3;DOCK8;DBI;ATP2A1;YBX2;ETFB;ARRB2;SLC2A4;DNPH1;PITPNC1;PAGR1;HEBP1;FUNDC2;NADK2;ZIC2;SIX5;MFSD3;TMEM109;MYBL2;SCN5A;BOK;PSTK;SLC36A1;PLEKHG4;HSDL2;CAD;ARHGEF16;SIGMAR1;H2AFV;ETV1;RTN4RL2;URB2;TNFRSF1B;RABGGTA;SYNGR4;HEXA-AS1;C1QL1;DUSP23;SLC25A19;CHDH;HAND2;CDHR2;CFAP57;ITGB1BP1;MNS1;ZP3;BCAT2;PLEC;FAM84B;RNF32;RGS16;LAGE3;MLLT6;DLL4;RASD2;PDLIM1;MUC1;WNT11;ALDH1B1;CCDC85C;CCDC85B;PCED1A;TRIM46;LRIG1;HCG11;PCDH1;POLR2I;MEST;STOX1;SH2B2;NTRK1;LINC00471;POLM;SPAG4;HAGHL;KLF4;FMNL3;SLC25A39;PC;MFAP1;MYO15B;USH1G;BCL6B;PDCD4;RGS10;ALDH16A1;RHEBL1;SNTB2
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BRCA1 ENCODE	214/3218	9.999902e-01	9.999957e-01	0	0	2.195722e-01	2.155506e-06	TDRKH;ERRFI1;HSF2BP;CYB5D2;TXNDC17;SCAMP5;RPS14;IL4I1;RPS16;SYNGAP1;FDXR;PKNOX1;SKP2;TBC1D22A;SAMD10;PIH1D1;GTPBP3;TMEM82;ARMC5;ZNF837;SNORD104;DDIT4;NINJ1;THAP7-AS1;CCDC86;NSMF;HPD;ASF1B;PIF1;ANAPC15;EPAS1;PIK3R3;LYPD3;PRDM10;C12ORF57;LDHA;SYNGR2;TSPAN4;S100A13;B4GALNT1;RCE1;ATG7;HEXIM1;EGR1;STK11IP;ABCA7;SNHG3;WDR60;ZFAT;RPL27A;OGDH;CALR;CUTC;CD320;SEC1P;CSAD;LIMD1;PPCDC;WFDC3;CYB561D2;ZCWPW1;RNF151;NANS;GABPA;MAP4K1;SREBF1;ARG2;MYBPC2;DUSP1;MRPS25;STRADA;SPHK2;HEG1;GAA;MINK1;NME2;SLC39A13;JOSD2;FOS;HEXDC;APRT;KIFC2;BDNF-AS;ADSSL1;C19ORF24;CRELD1;ALDOA;PAFAH1B3;PTMA;AVPI1;AP5Z1;CAB39;PRICKLE4;APOLD1;GPR153;NCR3LG1;STX4;STAT6;MIR3153;FAM46A;KAZALD1;ALDH4A1;MORN1;ZNF219;FOSB;B9D1;ESYT1;ATP8A1;PARK7;BZW1;CELSR3;TMEM143;MAEA;APMAP;FAM162A;HCFC1R1;NUDT18;CEP250;MAP3K8;MAP3K9;ZNF565;PPFIA3;MYLIP;RNF44;USP2;THOC6;TPST2;SLC27A3;CCDC151;ISCU;FKBP5;PFKFB4;SHC1;NOP2;DTX4;ZFP36L1;C1ORF228;BCL2L11;SOCS1;PMVK;THEM6;ANKZF1;ZNF783;NEK8;SDF2L1;GPR108;IDH2;NMRAL1;NFKB2;ABHD15;DIAPH1;KIF18B;P4HA1;ATG16L2;FGF18;BCL2L1;PSCA;CCDC47;LRRK1;DBI;ETFB;FUNDC2;LASP1;SIX5;MFSD3;DSE;GMPPA;PSTK;SLC36A1;HSDL2;ABCC5;H2AFV;KCNAB2;SYNGR4;COASY;ARL4D;EEF1D;SLC25A19;AKT1S1;FAM96B;MST1P2;ITGB1BP1;HIST1H2BN;NDUFB9;PDXK;NRXN2;RRBP1;DENND3;PPM1J;C1RL-AS1;THBS3;MTHFSD;MUC1;MIEN1;CCDC85C;MAT2A;NT5DC2;MKNK2;POLR2F;POLR2I;RILP;MEST;DCAF13;FDXACB1;SLC35A2;HSD3B7;QPCTL;SPAG4;FBXL18;ANXA2R;PPP2R3B;SLC25A37;FAM167A;ALDH16A1
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ATF2 ENCODE	177/2852	9.999904e-01	9.999957e-01	0	0	2.073739e-01	1.992073e-06	CLSTN3;PARK7;BZW1;CELSR3;CYB5D2;LAPTM4B;RPS14;IL4I1;SYNGAP1;CYSRT1;RPS16;CCND2;TBC1D32;EME2;FAM162A;NUDT18;TBC1D22A;IER5;ZNF565;PPFIA3;AGFG2;ZNF165;RNF44;RPL21;PIH1D1;ALG3;CYB561A3;CPT1C;FOXP4;RUNDC3A;LZTFL1;RBP5;SNORD104;DDIT4;FSCN1;CDIP1;TAGLN2;MZF1;HPD;CCDC151;ISCU;FTL;SIDT2;SNORA61;ANAPC15;HIST1H3J;SHC1;MAOA;NOP2;DTX4;PRDM10;SLC9A1;C12ORF57;SYCE2;FAM83E;RDH10;AFMID;PMVK;TSPAN4;S100A13;TCTEX1D4;LTA4H;APOE;SNORA57;RCE1;HIST1H3I;TSPAN1;MDN1;HEXIM1;EGR1;PLK3;SLC37A2;ABCA3;ABCA7;SNHG4;SYT7;WDR54;TYMSOS;NMRAL1;NFKB2;DRAP1;FOSL1;DIAPH1;HOOK2;ATG16L1;RPL27A;CHMP2A;OGDH;SNORA48;XKR6;BCL2L1;CD320;DHRS13;SEC1P;HBS1L;CLIC4;CCDC47;RPLP1;LIMD1;GLI1;PPCDC;SHF;PAGR1;ZCWPW1;LASP1;TRIM7;SIX5;PIP5KL1;DSE;GMPPA;ANXA6;GABPA;PSTK;PSD;SREBF1;ARG2;DUSP1;SPHK2;MKL1;ABCA17P;H2AFV;SLC39A13;JOSD2;FOS;MRPL48;SYNGR3;WDR34;HEXA-AS1;COASY;APRT;KIF9;ELF3;VGF;BDNF-AS;AKT1S1;MST1P2;C19ORF24;CRELD1;RCCD1;RBM23;PTMA;HIST1H2BN;RPL11;DENND3;CCDC107;PSMB10;APOLD1;C17ORF107;MUC1;MAT2A;CCDC85B;NT5DC2;PRRG2;RPS3;STX4;HCG11;STAT6;DCAF13;MIR3153;FDXACB1;SLC35A2;QPCTL;SPAG4;NR1H3;PPP2R3B;KAZALD1;FAM71E1;ENO1-AS1;PNKD;MFAP1;ZNF219;FOSB;ALDH16A1;B9D1;PNPLA6;ESYT1;SSBP3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	YY1 ENCODE	106/2753	9.999905e-01	9.999957e-01	0	0	1.236574e-01	1.180157e-06	TMEM91;CELSR3;CYB5D2;RPS14;PODNL1;MAEA;UROD;EME2;FAM162A;WDR90;CEP250;ZNF565;RNF44;UNC13A;RPL21;C21ORF58;ALG3;HSD11B1L;ALG1;CYB561A3;SDHB;TMEM80;ARMC5;PRKAR1B;ZNF318;CCDC86;SLC25A51;CCDC151;ISCU;RNASEH2A;PRDM10;UQCRH;PLD3;OAZ3;C12ORF57;CTIF;SBNO2;AANAT;DEAF1;AFMID;S100A13;RCE1;ST3GAL3;HEXIM1;LRBA;STARD10;MRPL23;SPAG5-AS1;DRAP1;HOOK2;ZFAT;FGFR1OP;RPS24;HBS1L;GMEB2;CCDC47;CSAD;PIGV;DNPH1;PAGR1;ZCWPW1;SDF4;GABPA;TMED9;SPHK2;MRPL48;WDR34;APRT;MRPL52;FAM189B;TBC1D2;BDNF-AS;NPC2;CATSPERG;AKT1S1;PICK1;MAN1B1;CRELD2;RBM23;PTMA;BCAT2;NDUFB9;CEBPB;SLC20A1;RPL11;CCDC107;APOLD1;THBS3;CLN3;EXOSC5;MAT2A;CUX1;PCED1A;RPS3;RABAC1;LINC00471;SLC35A2;NR1H3;FBXL18;SLC25A37;MORN1;PNKD;BAX;PNPLA6;MMACHC;FOXA3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ELF1 ENCODE	118/2483	9.999906e-01	9.999957e-01	0	0	1.578543e-01	1.477512e-06	EXOC3L1;CIB1;BZW1;CYB5D2;TXNDC17;GLE1;RPS14;RPS16;MAEA;APMAP;EME2;FDXR;NUDT18;SKP2;TBC1D22A;SAMD10;PRKCH;RPL21;CCDC159;ARRDC2;PIH1D1;LMTK3;HSD11B1L;SDHB;EBNA1BP2;BIN3;ARMC5;PRKAR1B;ZNF837;ISCU;ASF1B;ANAPC15;SHC1;NOP2;ABCB8;SBNO2;PGK1;RRS1;RCE1;ATG7;GPR108;STK11IP;RASSF7;NMRAL1;NFKB2;SNHG3;DIAPH1;KIF18B;ATG16L1;RPL27A;PQLC3;NOXA1;CHMP2A;PLXNB2;GDPGP1;CUTC;ITGB1;DBI;ZNF321P;PPCDC;WFDC3;CYB561D2;AP1G2;GMPPA;UBXN8;SDF4;GABPA;SPHK2;LMNTD2;SLC39A11;ZDHHC12;TBC1D8;JOSD2;WDR34;COMMD4;COASY;APRT;MRPL52;PSMA6;KIF9;TBC1D2;RABEP2;IRF3;CATSPERG;FAM96B;C19ORF24;PICK1;CFAP57;PABPC1;CD46;JDP2;NDUFB9;AP5Z1;RPL11;CLN3;MIEN1;CCDC85B;TMEM205;PCED1A;PRRG2;RPS3;PTK2B;D2HGDH;DCAF13;MIR3153;SLC35A2;FAM213A;C17ORF62;MORN1;RSPH1;PNKD;MFAP1;SHKBP1;TOMM7;ALDH16A1;CCDC61;FOXA3;SNTB2
