"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006887","exocytosis","165/6654","369/18903",8.74515420409255e-05,0.00132341971448382,0.000905917105451004,"22871/94122/302/10079/306/5873/60412/10565/11069/4905/23332/2150/6616/644145/4627/8766/399979/57553/1813/1393/117194/84961/136/673/5899/1080/55207/4067/11031/6281/1488/10125/23233/6382/867/321/6622/6814/55763/57586/51762/6854/22999/729230/284021/9805/10814/8573/8398/10890/9699/286/5071/5906/5872/55770/8676/10987/6809/10497/3565/1812/6355/5341/140775/79363/785/23086/3745/613/1138/27183/6385/9501/115827/150/116449/5579/23265/192683/93664/4218/148281/3351/5978/9751/84062/2771/3689/3815/9498/6844/7127/10755/23208/9912/80223/3996/201475/320/94120/401258/9145/634/56848/26056/91683/55512/7476/80331/127833/11314/8775/6804/8447/5865/9381/64005/6812/8541/116841/3134/57617/2901/29091/23400/10675/23025/7462/5724/1113/342898/203190/80725/2268/84958/9144/5027/9024/1129/8911/5880/107/5413/2294/2642/3993/6688/5582/6861/5293/9001/201294/3965/286753/90332/2242/23396/23513/1020/9066/8912/63910/85409/10815",165
"GO:0060021","roof of mouth development","50/6654","91/18903",8.88183313356858e-05,0.00134097047100521,0.000917931079832925,"3696/84159/2737/8321/3694/7042/3624/444/8879/657/54796/5156/7048/10541/55636/9249/6591/51141/6615/25976/2304/60529/7046/23314/2535/7049/3638/7478/84695/59338/10220/2048/93/4087/54880/7476/6469/1749/1302/7122/1750/2049/1280/7484/124857/6497/7481/89780/91461/6899",50
"GO:0051896","regulation of protein kinase B signaling","92/6654","189/18903",8.91920459739969e-05,0.00134348112040367,0.000919649688231273,"6788/4233/3480/9863/9037/3606/5747/1411/388121/6934/3688/4916/57142/7010/1956/2651/2475/4915/1813/284/2152/5795/7498/65018/2621/406929/85453/10193/11315/9258/1814/7057/23612/23551/23411/5291/23252/221496/3092/708/7046/10268/114897/10019/3135/406937/9518/3326/5245/1524/59338/56917/201163/1839/4653/406938/1605/6376/6425/558/23239/92140/2626/3952/22876/407040/3643/79727/2022/56005/8692/2912/5154/23533/1236/6366/1116/57462/1969/6237/6794/3481/101/409/4036/6714/5293/5979/7066/7249/9368/57333",92
"GO:0014015","positive regulation of gliogenesis","40/6654","69/18903",9.1706715053281e-05,0.00137815404501184,0.000943384256452362,"5803/22891/5583/5270/3569/3066/3553/1959/2475/6009/4067/118738/5764/27339/5584/7852/274/146433/5324/26011/2670/9423/3065/170825/1869/1605/3398/6692/4825/6469/3280/706/4099/650/4036/10215/84630/4821/8140/7161",40
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","19/6654","26/18903",9.25893717495157e-05,0.00138499159543098,0.000948064747317273,"5788/961/25/5747/5581/196051/5795/3984/4067/2534/10451/8398/7409/7525/7410/64005/5580/2268/6714",19
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","19/6654","26/18903",9.25893717495157e-05,0.00138499159543098,0.000948064747317273,"5788/961/25/5747/5581/196051/5795/3984/4067/2534/10451/8398/7409/7525/7410/64005/5580/2268/6714",19
"GO:0045621","positive regulation of lymphocyte differentiation","67/6654","130/18903",9.29964865116167e-05,0.00138762636499071,0.00094986831937152,"3575/2737/399/861/5788/3606/55626/6599/8808/2309/7048/8289/6659/57492/11221/2621/6595/10125/8546/8744/3142/7292/9308/86/64410/4860/51561/6461/3565/604/1378/3707/2547/57178/3135/9092/9580/146850/8943/5105/100/2736/972/6777/3122/7480/7704/5914/6603/558/60/64115/10524/6469/6597/3594/6604/51043/6605/3635/101/7535/29117/5590/864/3965/51412",67
"GO:0034101","erythrocyte homeostasis","70/6654","137/18903",9.31939893115576e-05,0.00138762636499071,0.00094986831937152,"2113/1021/6772/669/11143/6774/29766/3624/28996/2309/2034/3148/103/4067/405/9258/80279/6208/9935/28982/8861/10107/1054/5771/51621/54892/604/6722/6338/6223/10019/93974/7049/6229/5052/3717/116151/2821/6521/3815/3304/10365/6777/5316/51341/55646/558/3398/7538/94081/4151/6886/3276/211/7067/7422/10320/1777/2116/9636/3635/2038/2056/3216/3718/6688/23774/3784/10661/161882",70
"GO:0003279","cardiac septum development","57/6654","107/18903",9.42640741083775e-05,0.00139953584425749,0.000958020684691993,"10512/8828/8829/163/4853/639/8321/7042/653/6586/657/7849/9353/3491/7468/7048/23414/6659/55636/3516/9249/90/55742/57493/9241/2627/287/4092/2702/182/51684/9794/4091/8701/3340/7046/2535/23129/7049/7798/1482/5754/64220/655/2626/4488/2022/3280/64783/6608/54903/4036/7481/9421/161882/53834/6899",57
"GO:0016485","protein processing","117/6654","250/18903",9.47120719712527e-05,0.00139953584425749,0.000958020684691993,"302/8728/2737/861/83464/26005/824/102/5270/1362/444/2023/2903/64065/4627/9508/2734/7123/83752/163859/5122/2152/2934/115209/26999/831/1803/317/143458/5251/5621/6281/83874/22900/5327/1215/7092/7057/54205/9935/25825/63901/5641/5328/1522/8772/59272/10939/1512/8530/55848/835/5054/10159/5552/350/79363/5045/196446/10699/5727/29934/3633/1889/5329/840/7850/84301/27429/56649/5992/7113/5664/578/151516/1514/8532/1363/649/7941/5046/6196/1718/9509/64115/3249/5972/5566/255738/6469/3240/219743/1510/7093/83596/56265/55908/101/5027/81502/9718/6714/79094/2678/142/1311/2161/6900/54760/11093/745/5345/1636/85409/79258/9427/171389",117
"GO:0071695","anatomical structure maturation","117/6654","250/18903",9.47120719712527e-05,0.00139953584425749,0.000958020684691993,"79670/860/29887/473/4763/4897/51360/3791/7042/11057/231/2131/6954/9175/2309/2069/8854/3516/1906/2034/23028/372/5139/1080/1003/8434/23294/646/81792/5468/5745/1001/351/9334/123041/5518/1738/59277/9855/30813/28982/1499/6461/26047/10159/494551/3745/10116/6261/718/116151/994/5076/1524/3021/342035/4313/10220/10507/10365/4653/29842/55612/51341/4882/7480/7704/1605/2185/6376/6196/558/23424/56975/4066/5972/4825/5566/2692/3952/83853/4488/4057/201164/6911/22933/3280/64434/57731/6366/1258/7422/53335/126668/55908/26468/2038/650/9319/84530/2056/7471/10882/1050/23774/5979/51083/2688/6900/54760/2261/8578/11173/4880/51412/2046/375790",117
"GO:0051098","regulation of binding","166/6654","372/18903",9.48581497034178e-05,0.00139953584425749,0.000958020684691993,"6788/302/4233/8829/9314/6789/3725/267/7114/5516/25/6934/83666/2033/3146/4088/3066/627/805/80011/7074/115908/28996/284/5599/5530/9044/857/50937/23028/3148/5899/9750/57669/406940/79139/868/146057/6281/3397/9241/2280/5468/6717/2072/1488/84959/351/11315/5195/3673/9759/22924/22919/4133/3416/4140/154/84525/1499/6653/4792/1522/1460/5071/55182/1054/119/57761/64855/25979/5792/9355/27185/4803/55323/2011/54496/5155/4318/7046/64400/64388/56155/25942/58499/10763/7009/146198/9370/23129/6612/7049/3191/8664/5329/3717/1981/26119/114991/4015/3326/2035/602/84062/340061/93649/56998/3300/56341/6672/1454/4035/51341/8864/1869/26206/1400/5334/5914/10498/60/3925/1452/4087/9026/3005/4242/5566/3662/23063/255738/4488/10014/1398/22933/3280/6604/8189/6608/5580/10459/4221/7122/5300/409/650/5499/5310/5909/84630/4188/201501/6714/124857/6497/142/89780/3651/166/9421/161882/1020/1636/489/26086",166
"GO:0044403","biological process involved in symbiotic interaction","140/6654","307/18903",9.71125213469793e-05,0.00142954045628269,0.000978559664864777,"6372/858/9218/8829/3725/9076/3694/9023/950/2150/3688/2033/3146/3690/1956/128637/1915/79720/5987/2934/857/3482/6993/200576/1803/9213/55207/3693/2621/222256/3576/7037/1948/867/5091/4340/3673/7852/51510/29115/3416/5806/4684/290/6520/51193/949/598/10107/81603/5071/1508/59272/55770/5479/6355/4261/9984/5045/1378/53373/27183/383/6338/9798/1642/6541/6510/3695/7706/3717/23265/4153/56649/3678/3326/5245/1524/3949/5978/51114/5297/7113/90861/3440/3304/7301/3065/1514/9830/972/1436/2597/1605/10572/558/3249/7726/54606/11060/3956/6609/3643/4057/10189/5340/6614/6597/5034/8692/25833/7405/5819/57617/131578/114770/551/1969/1072/222537/156/553/55223/5818/4061/55808/81559/3383/6714/128866/3625/55065/3965/566/79643/1991/2194/9080/171389/7293",140
"GO:2001234","negative regulation of apoptotic signaling pathway","110/6654","233/18903",9.75595552815909e-05,0.00143286448879561,0.000980835056321902,"960/8829/5770/367/219790/3958/6934/653/7417/2023/9821/7128/627/3553/27069/10449/1437/4976/23028/3148/90/10105/7857/6387/65018/2729/9241/2140/10413/100533105/11315/57007/6591/3064/1491/7057/1495/51530/54978/117584/10771/23411/28978/1499/5291/220042/85450/598/6615/5071/9709/3565/5607/10525/4000/5054/8682/754/4318/7046/50484/1191/64114/3315/7009/5329/84447/56624/29949/27429/55829/1524/9181/56917/2771/578/3304/3065/972/26574/23678/2017/6376/2950/90993/2626/1032/342977/2139/1457/246330/3578/9479/551/7001/7466/409/8326/219699/637/1280/8725/2056/4335/2907/54929/3383/6714/3651/26155",110
"GO:0045766","positive regulation of angiogenesis","91/6654","187/18903",9.84064765934489e-05,0.00143877821421167,0.000984883163625061,"3696/8829/23576/2113/861/9314/9037/8038/25/306/3791/57608/6774/168667/3716/3688/7010/3690/3553/5578/6786/28996/7048/2152/2246/7082/1003/3576/5315/1215/2627/388/8817/7852/7057/10352/3099/5740/23411/23328/51752/79031/1512/5054/3315/5579/718/146850/27161/3678/84034/1524/2013/51378/1139/79805/5228/406919/358/2185/92140/2658/2626/10298/6271/100302263/2321/2022/56005/958/1116/8877/7422/4838/6237/25865/728/6369/64094/126393/10411/116844/7075/5293/11117/4814/3728/51129/100187716/28514/2523",91
"GO:1904018","positive regulation of vasculature development","91/6654","187/18903",9.84064765934489e-05,0.00143877821421167,0.000984883163625061,"3696/8829/23576/2113/861/9314/9037/8038/25/306/3791/57608/6774/168667/3716/3688/7010/3690/3553/5578/6786/28996/7048/2152/2246/7082/1003/3576/5315/1215/2627/388/8817/7852/7057/10352/3099/5740/23411/23328/51752/79031/1512/5054/3315/5579/718/146850/27161/3678/84034/1524/2013/51378/1139/79805/5228/406919/358/2185/92140/2658/2626/10298/6271/100302263/2321/2022/56005/958/1116/8877/7422/4838/6237/25865/728/6369/64094/126393/10411/116844/7075/5293/11117/4814/3728/51129/100187716/28514/2523",91
"GO:0035019","somatic stem cell population maintenance","39/6654","67/18903",9.88765201966325e-05,0.00144239464259817,0.000987358708080171,"9314/8626/6774/657/7849/6659/3516/607/673/90390/9241/10413/678/8861/9442/22882/51586/79923/10629/6928/406937/5076/5978/3815/283149/655/9968/7476/3280/4041/6608/7071/4838/81606/2249/7484/6688/6497/10736",39
"GO:0001894","tissue homeostasis","127/6654","275/18903",0.000101976909801544,0.00147670638656761,0.00101084603824427,"323/29887/2697/4763/25937/3915/9076/387715/216/7414/3694/3791/83700/6121/6558/3569/3688/2131/27347/7128/3690/6101/2651/5578/1435/952/84059/284/169200/2034/7082/79705/340719/1003/213/166379/133522/583/10413/5745/7037/1001/84959/3988/7399/1513/2074/9455/94137/57482/196740/5175/26058/24/9607/2055/154/25861/1499/6584/8861/1512/53832/1200/8842/7107/31/6722/4297/563/28511/3315/5052/55765/158046/4054/54106/1436/143689/81501/23746/84879/64127/2185/64072/63978/60/54360/23154/7032/2103/157680/4057/1365/286204/6608/1258/7275/4585/7422/51599/6794/3635/101/7122/387597/27134/5027/10518/21/482/9696/54903/284266/92211/1445/1280/4583/79888/6714/7287/128866/1311/71/261734/57333/3933",127
"GO:0035107","appendage morphogenesis","72/6654","142/18903",0.00010214056834681,0.00147670638656761,0.00101084603824427,"860/10512/3899/2737/8626/4853/26005/342184/5915/7042/79977/56603/444/2131/657/64327/2019/5087/340419/3066/51776/5362/8854/6659/55636/8434/2768/9241/2254/23322/54928/7021/51222/28982/1499/137392/157506/1387/50515/60529/5727/494470/1889/4038/578/3065/775/3236/10018/7704/655/221833/9496/27077/4488/7476/6469/140467/4041/1749/5916/1954/7473/4621/1750/54903/1382/2249/1280/3239/6497/91461",72
"GO:0035108","limb morphogenesis","72/6654","142/18903",0.00010214056834681,0.00147670638656761,0.00101084603824427,"860/10512/3899/2737/8626/4853/26005/342184/5915/7042/79977/56603/444/2131/657/64327/2019/5087/340419/3066/51776/5362/8854/6659/55636/8434/2768/9241/2254/23322/54928/7021/51222/28982/1499/137392/157506/1387/50515/60529/5727/494470/1889/4038/578/3065/775/3236/10018/7704/655/221833/9496/27077/4488/7476/6469/140467/4041/1749/5916/1954/7473/4621/1750/54903/1382/2249/1280/3239/6497/91461",72
"GO:0051384","response to glucocorticoid","72/6654","142/18903",0.00010214056834681,0.00147670638656761,0.00101084603824427,"114907/374/3480/2908/54206/9076/306/3569/6586/4916/9353/64754/2309/5122/1906/5069/90/6781/133522/5447/5327/6382/595/3490/678/3485/3557/654/54541/5106/5111/210/3158/383/15/9370/2931/3717/84676/5105/5978/2706/7356/5020/3284/552/10076/2805/10018/358/8061/121278/7538/249/2692/5066/23205/3283/11170/2690/5724/266743/21/6752/3291/2056/3931/445/3651/5176/7477/1636",72
"GO:0031334","positive regulation of protein-containing complex assembly","93/6654","192/18903",0.000103056961719463,0.00148663683977051,0.00101764370592516,"23514/4233/10602/96459/342184/55626/55604/4131/1015/4926/4478/50807/57600/23332/948/3958/5581/51429/55243/2475/55755/1437/9793/23116/129293/8440/1003/2885/65018/55719/7415/7037/11315/6622/57482/22919/55845/274/7013/388630/8631/23379/11135/10497/55971/5341/10563/1191/2099/1981/402/5336/638/578/3304/7408/23580/55612/10018/153090/5601/2017/7480/2185/148170/9026/90427/4137/6886/1639/3567/1236/6366/246/7422/10344/9636/10435/6369/6624/21/5526/637/9780/8739/84630/6714/146206/80115/10458/2242/50632/11076",93
"GO:0042593","glucose homeostasis","116/6654","248/18903",0.000104125503717285,0.00149871308350412,0.00102591022609872,"26137/4544/2171/3480/55144/5295/3098/6774/5581/6934/3569/5547/5467/90550/8840/114/2309/6659/5530/80201/1080/3607/1946/10891/3953/2621/2729/2645/5468/6717/1215/51167/11315/221937/23516/7021/6814/8048/3099/9607/23411/25825/8398/83667/10497/5771/5106/2081/338599/3745/6722/9501/150/56262/2867/25942/5727/9370/100422913/4828/54097/2821/5076/5105/6434/100302117/4986/2264/222546/111/200186/1408/54795/406938/54209/5799/10524/55107/2538/2626/5566/2692/26056/3952/3643/79727/6597/4041/2030/1584/5798/10723/240/2901/4221/648791/6794/2021/5296/8111/7466/9024/91355/3171/59341/1050/51085/2642/3383/28999/57048/4884/3651/5176/3101/1636",116
"GO:0051651","maintenance of location in cell","107/6654","226/18903",0.000104641616846327,0.00150280211156022,0.00102870927799447,"55187/9474/288/7114/817/5788/25/3098/57584/5048/845/5581/5144/3690/56704/23345/1729/356/805/1813/55636/623/2934/857/477/3074/4067/213/9168/65018/2280/6717/255231/84959/11315/287/57158/6263/6622/3064/3099/51141/6653/2829/23353/23568/7070/25777/1812/5552/6500/53373/2495/57214/5371/6261/3638/402/5336/8989/8943/22821/2316/2814/2760/775/6672/2185/201140/6376/11013/2946/6279/5566/3932/3710/129685/54832/2512/51490/844/84502/11344/4923/79041/706/1236/6366/7405/2901/5031/57190/5027/57338/3270/1627/2548/2516/7781/79085/7226/9001/3934/1020/54923/10945/11015",107
"GO:0046330","positive regulation of JNK cascade","52/6654","96/18903",0.000106673015427584,0.00152858655071783,0.0010463594340498,"9867/6788/23043/153769/2150/7164/23236/9821/3146/10371/10392/222643/3553/28996/222166/51384/23005/1647/85458/7185/10125/351/9258/84766/57551/4055/10913/9770/4616/8324/50488/51347/6416/4294/54106/153090/9965/64127/2185/7476/7186/1398/55504/1236/6366/9479/8312/59341/9618/7477/5345/2324",52
"GO:0043524","negative regulation of neuron apoptotic process","77/6654","154/18903",0.000108540793562677,0.00155191770398556,0.00106233024860229,"5803/4544/8829/3725/55626/9723/3791/5921/2019/627/4915/28996/284/673/10617/54463/10891/65018/4436/2729/6347/11315/595/6622/94234/5584/7021/80315/3068/2055/5538/5641/5098/598/5071/56098/27023/10525/4803/56097/7832/7516/10763/23129/55074/3717/1270/2821/3326/1524/6416/7301/1745/2185/6376/558/2898/80331/26281/6812/8831/4504/84678/101/7466/128434/4099/2065/409/8326/219699/340371/4435/5582/116986/4909/2020",77
"GO:0035329","hippo signaling","28/6654","44/18903",0.000111903286994634,0.00159647046225605,0.00109282783403988,"29970/9867/6788/6789/25937/23286/80014/7003/9686/26524/154810/154796/9231/10413/8994/7073/4140/51421/81788/22941/7004/5606/4771/6714/7005/79981/126374/284086",28
"GO:0007266","Rho protein signal transduction","71/6654","140/18903",0.000112787844530737,0.00160555355829798,0.001099045462495,"4233/8829/10602/11214/25/23189/23365/64283/57698/2150/3688/9411/2909/157285/4983/65979/137735/9750/9826/3984/8727/10672/57493/2768/83892/388/7126/79574/11135/64411/58480/286205/6242/604/347273/202243/5923/613/10928/150/4650/9620/25959/23370/9423/9181/57449/201163/4653/3675/408/23580/9289/3925/148170/9138/286530/2859/10256/23263/393/9639/1072/10435/396/29984/171177/2840/65078/64787/398",71
"GO:0043244","regulation of protein-containing complex disassembly","65/6654","126/18903",0.000113248467000434,0.00160857526482854,0.00110111390352223,"6711/136319/3480/9474/9037/324/55604/4131/4281/23332/2150/29766/444/2258/9711/2934/6840/22828/56648/146057/6709/6314/29767/23274/57482/11075/154/57551/832/119/57466/5341/140775/345611/9948/6710/5976/10763/130271/830/2107/4130/9181/664/11078/1984/10241/55201/89927/10300/3643/11344/25851/57159/6712/57731/7405/79929/7111/10043/50853/59341/146206/23616/10297",65
"GO:0051260","protein homooligomerization","92/6654","190/18903",0.000113676345722468,0.00160995296987791,0.00110205698042885,"6506/3759/2744/25923/10367/284252/64784/241/51733/23089/114/30845/8854/3790/1894/5621/83892/51133/51074/7837/5551/7158/6263/1491/22861/3754/3788/7126/3787/79689/146212/387804/200845/27316/1994/84869/210/282679/3745/31/23510/3755/6470/54974/6510/6261/3135/6847/154881/3028/8989/3737/10938/3741/3752/200186/54968/7408/56341/54795/9885/155061/3749/92799/93107/79047/25939/3276/138151/220/84433/23373/3834/4143/79734/83862/3744/27012/3768/21/90378/5024/41/147040/3742/10280/7226/4814/23237/1311/3743/171389",92
"GO:0001659","temperature homeostasis","87/6654","178/18903",0.000113988155856354,0.00160995296987791,0.00110205698042885,"2171/3480/2697/3910/324/79068/3606/5618/216/6774/948/79071/3553/55818/1813/85440/2887/6009/2778/3516/406/857/2034/23028/115209/10891/3953/3397/133522/79054/2104/7852/729230/154/283455/25979/3565/1812/7030/9658/10874/7090/338557/23175/9536/4159/9370/6319/3717/23090/134/8929/26580/201163/5020/4858/8864/93/7480/5334/58488/10400/51393/1907/5608/249/8878/3662/3952/2628/376497/26027/2827/4923/51043/7067/7422/6794/23135/4883/7226/4849/1958/51087/3934/63976/170394",87
"GO:0050773","regulation of dendrite development","55/6654","103/18903",0.000114091155345679,0.00160995296987791,0.00110205698042885,"4734/6383/23043/27067/25/5048/2146/653/23242/5530/23191/120114/238/3397/5764/5063/114788/1523/57520/84816/23072/56965/1608/4076/29904/2931/56896/9856/10097/10507/2048/153090/84879/10498/655/11178/1398/23373/10084/23098/26039/57118/53335/6794/23316/29993/124925/1627/816/1136/57465/10458/85442/3706/26012",55
"GO:0021885","forebrain cell migration","37/6654","63/18903",0.000114432381496599,0.00161125768468145,0.00110295009350955,"2737/114327/1600/5048/2258/57142/9353/1956/1813/5454/23380/6387/200933/4967/85458/7143/7852/1499/23353/81565/27023/10718/266727/1812/27185/6722/57178/7301/23224/9289/153090/558/89927/26468/3362/6900/1020",37
"GO:0006979","response to oxidative stress","190/6654","434/18903",0.000115052711819624,0.00161647812246356,0.00110652362640542,"4233/374/27067/10550/3725/6772/5516/27086/8321/2936/79899/25/9555/824/79109/9124/948/9962/80777/2146/3569/137902/4921/7128/1827/3066/1956/7168/1161/952/5156/2309/51022/5599/29957/8428/1906/406/2034/10105/4363/6869/10628/51384/5151/1894/25828/10891/5621/65018/2729/58515/135112/50640/2534/133522/2119/60674/6278/7837/57707/351/405/11315/6382/388/6780/54363/2074/6622/475/847/26287/5829/1728/4482/23411/6649/1499/84334/11179/5071/2067/83667/3163/2081/2880/5111/210/375748/2176/4968/4318/383/84883/50484/5603/84557/25942/5371/54974/8614/3315/9370/55074/5052/3717/4153/8989/27429/8309/84181/55829/5076/9283/4720/5978/59338/2937/11235/2706/3741/7356/4313/578/83636/140885/3304/10365/140711/664/358/5601/54209/2185/2950/1718/8061/558/2530/655/2686/2626/8288/4137/407040/55512/11030/11284/3240/56616/1398/51435/10110/22933/5034/8692/140809/5798/5580/1263/240/53905/1612/8877/50506/23400/4504/57190/4521/4025/2021/7001/23135/7471/4353/10280/116988/54929/6714/7226/9361/142/10636/57465/11035/114757/10587/83959/7173",190
"GO:0008306","associative learning","47/6654","85/18903",0.000116324609950912,0.00163081060314298,0.00111633460267314,"92521/4763/25/27020/6616/3688/2903/85461/1813/673/477/6869/3156/9241/351/7143/1814/2055/5538/3269/5641/27023/4885/1812/6722/4297/7832/109/8622/65009/4130/4986/10097/3815/22941/4900/8831/1497/183/41/50944/10411/5153/10636/10347/1020/2902",47
"GO:0060323","head morphogenesis","24/6654","36/18903",0.000118263063327706,0.00165101039321749,0.00113016191320414,"84159/444/8879/2033/5156/673/29123/9241/28982/25976/10159/23648/59338/5083/4313/64220/83716/1749/6237/7122/7473/4621/6497/6899",24
"GO:0043368","positive T cell selection","25/6654","38/18903",0.000118275254354318,0.00165101039321749,0.00113016191320414,"5788/1794/6774/3569/2475/8995/673/3570/51561/5771/6722/3707/84695/1514/972/3662/916/6469/3594/64919/6794/7535/30009/8456/161882",25
"GO:0051495","positive regulation of cytoskeleton organization","94/6654","195/18903",0.000118571109245653,0.00165158080555719,0.00113055237610116,"4233/8829/10602/9037/961/342184/25/55604/4131/4926/54828/27302/23332/2150/5581/22998/4916/51429/7010/153241/4088/7168/55243/2475/55755/5987/1906/2934/9793/23116/673/8440/23191/6869/3984/2885/6281/3397/57482/22919/11075/5829/55845/274/10163/123720/11135/55971/5341/7046/9948/6385/9647/10763/55160/11346/91807/402/9788/3304/7408/4653/23580/2017/2185/6376/22843/148170/29109/4137/10300/1639/10615/10174/1236/6366/246/10344/9639/10435/6369/23636/5027/10411/59341/4771/146206/7481/80115/10458/22899/2242/1020/5345",94
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","42/6654","74/18903",0.000120214995561482,0.00167088524946721,0.00114376679761682,"374/54206/685/8412/255324/1956/356/2069/5795/5899/9052/868/5782/8527/867/84632/9961/7039/23624/3092/5771/4318/150/93343/10825/5329/134/1839/153090/92799/634/9026/9148/23636/183/57732/9001/79643/79651/55658/5148/5753",42
"GO:0098656","anion transmembrane transport","123/6654","266/18903",0.000121482961987836,0.00168489324367283,0.00115335565399023,"6506/10165/10550/2697/55144/2741/26266/9962/196527/6507/6558/7417/3688/84561/23507/53405/220963/477/4363/1080/2570/9213/55879/5621/9747/84912/25932/6508/9963/2564/7416/2055/6520/6509/219855/84230/162515/59272/203859/6557/55129/115019/81034/383/56262/6541/1184/10478/6510/51449/1180/51006/2670/118980/5349/1185/10057/6521/1179/83733/54020/9498/1183/8864/375611/113235/6559/55248/83697/11095/2568/94081/55107/51629/1364/7439/10237/57719/54896/9152/8501/64849/376497/266675/57101/1836/6560/4923/284439/10723/60386/6536/10227/5724/6573/55244/3766/183/1181/1468/6528/126321/80736/6512/4036/57348/2557/284111/80727/9058/124935/284129/8140/6556/94015/83959/10991/50636/1187/340146/1188/338440/10861",123
"GO:0014065","phosphatidylinositol 3-kinase signaling","73/6654","145/18903",0.00012264531898029,0.00169737976716952,0.00116190302191853,"57624/4734/3480/5295/4763/79899/3606/5747/9723/1411/5270/3791/7042/2150/4916/7010/5467/1956/4915/8395/5156/284/1906/10617/51384/4919/10125/867/847/23411/118788/5291/49860/708/5155/5287/11126/3717/59338/3815/10507/7301/4653/153090/54209/26051/634/4920/3952/3643/2321/22933/56005/375033/5154/23533/2064/56623/2268/183/5296/2065/222950/55615/80243/219699/6714/5293/2688/7249/23396/9368/54923",73
"GO:0090036","regulation of protein kinase C signaling","15/6654","19/18903",0.000123094032889005,0.00169845924686805,0.00116264195539004,"54986/84059/8527/91663/23171/8398/9590/1608/23544/56848/958/7422/124925/7481/2324",15
"GO:0008154","actin polymerization or depolymerization","96/6654","200/18903",0.000123247776135245,0.00169845924686805,0.00116264195539004,"6711/10602/136319/7114/9037/342184/25/55604/23189/10565/5921/2150/5581/29766/51429/2909/9353/51571/80206/57553/1729/55243/2475/23242/2934/6840/8440/26999/23191/93663/343578/9645/6387/9168/2885/6709/163782/91663/29767/5063/57482/55845/274/10092/85464/23406/832/11135/119/55971/5341/9948/6710/130271/3717/830/57580/81553/8522/7408/23580/2017/2185/11078/11013/57704/7456/148170/9026/256949/11344/6712/57731/5580/1236/6366/246/11170/7111/10344/1072/10435/6369/5296/10095/2006/50853/1627/24142/51734/146206/23616/80115/9051/10458/79778",96
"GO:0051258","protein polymerization","129/6654","281/18903",0.000124997196030226,0.00171891048553668,0.00117664138938275,"6711/4233/10602/136319/7114/342184/25/55626/55604/23189/4131/4926/10565/5921/23332/845/5581/55125/29766/7417/1859/51429/2258/9353/51571/80206/1729/55243/2475/55755/23242/10048/2934/9793/23116/6840/8440/26999/23191/93663/343578/1003/9168/2885/65018/6709/163782/91663/29767/5063/6622/22924/57482/22919/4133/11075/274/10092/85464/23406/7283/24139/81565/5071/832/11135/119/55971/6904/6710/10382/27175/3717/402/830/57580/81553/8522/1453/3304/7408/284001/114791/23580/10426/2017/2185/11078/11013/57704/3925/148170/9026/4137/1639/256949/844/11344/6712/57731/5580/1236/6366/246/7756/11170/10844/7111/10344/10435/6369/27338/5296/10095/2006/50853/1627/125170/84630/59341/51734/128866/146206/80115/9051/10458/79778/2242/11076",129
"GO:0046486","glycerolipid metabolic process","176/6654","399/18903",0.00012569377658686,0.0017248275232057,0.00118069176401394,"51196/9162/2171/84803/5295/55750/2181/5305/23167/824/84947/5048/11057/5130/151056/23236/256987/253430/10955/8395/51099/9489/51227/11145/9388/857/6583/3613/145567/9896/200576/57217/56895/8527/5337/3631/63874/10903/9487/50640/57605/8821/1071/22979/5298/54928/55650/8871/54545/51447/847/54893/128869/84302/23411/8396/51205/8398/27163/51141/6653/5291/55361/84812/949/3991/129642/26090/8813/116255/25979/11343/283748/5106/5341/3632/55697/117245/350/9663/347735/255919/8760/1608/10554/5155/5287/23175/3707/30837/5920/51604/3633/30814/718/3638/126969/27315/146850/5336/123745/80339/5105/3949/5297/2170/5333/1436/391013/7941/9791/159296/1606/26279/116519/132001/84879/255189/10524/2819/10400/2538/204962/64900/285848/1374/1103/255738/22876/80235/376497/83394/133121/10908/5154/7405/56623/246/8605/23659/8525/57153/3635/747/5296/1154/5330/21/80736/56894/114879/284486/138429/54965/57678/150379/3931/117283/79888/440503/57048/5293/338328/3636/7148/341/346606/3990/23396/375775/2166/1609/3706/100137049/1120/10555",176
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","75/6654","150/18903",0.000132388668291375,0.0018128570920153,0.00124095041914604,"9315/858/200734/2200/51742/2033/65997/4088/2734/3066/26524/23089/135228/28996/6498/857/80312/57154/4052/2280/5468/64750/4092/7057/753/5654/27122/9839/51592/23411/1387/4091/3565/50515/56937/25942/7049/4015/3326/81031/201163/93649/3065/8425/112744/1745/283149/3675/55612/51341/10755/1785/4087/2022/9480/54756/54976/4221/8516/6794/5300/8312/650/116844/7471/4435/11117/124857/6497/10252/1028/94031/100507588/25855/63976",75
