Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
GFP_1_R2_paired - polyg	(1, 0.11854472883968074)	(2, 0.11890181958053749)	(3, 0.11960308001570683)	(4, 0.12028084763897769)	(5, 0.12114420847624648)	(6, 0.12199347362637616)	(7, 0.12254672934658514)	(8, 0.12311525539452813)	(9, 0.12349231502549857)	(10, 0.12418535297650345)	(12, 0.12508042910983516)	(14, 0.12557025423791826)	(16, 0.12592793229907245)	(18, 0.1262392120567272)	(20, 0.12661744632829258)	(22, 0.12688937562601738)	(24, 0.127163654204932)	(26, 0.12741209069075832)	(28, 0.12767873410580596)	(30, 0.12792599595103737)	(32, 0.12818617884281291)	(34, 0.1284246308835824)	(36, 0.12866543220554172)	(38, 0.128868057708166)	(40, 0.12910122386625833)	(42, 0.12933908858673032)	(44, 0.12971556089740333)	(46, 0.13006207987290574)	(48, 0.1303622005449087)	(50, 0.1305542542821787)	(52, 0.1309089957418456)	(54, 0.1311656547118364)	(56, 0.13145226701699775)	(58, 0.13173359343948193)	(60, 0.13199730025304224)	(62, 0.1322040369977488)	(64, 0.13245364812417004)	(66, 0.1327197042189202)	(68, 0.133391011318919)	(70, 0.13373870493501636)	(72, 0.13411635188628426)	(74, 0.13465257531786684)	(76, 0.1351676552187408)	(78, 0.13549244334323718)	(80, 0.13580019917910713)	(82, 0.13619781502048872)	(84, 0.13664711504804697)	(86, 0.13721329181480008)	(88, 0.1378241049241603)	(90, 0.13840907594043222)	(92, 0.13949738045162888)	(94, 0.14216968780507988)	(96, 0.15445701574827725)	(98, 0.18590625571646185)	(100, 0.25300466309998015)	(102, 0.3658564962963641)	(104, 0.540857388729556)	(106, 0.7723414614899425)	(108, 1.2580629826546814)	(110, 2.206313333757692)	(112, 3.372633362027062)	(114, 4.278986045070043)	(116, 4.934610518486006)	(118, 5.823969676042229)	(120, 7.608917697549852)	(122, 9.84542340583916)	(124, 11.20761827723381)	(126, 11.909417285115918)	(128, 12.586043157728518)	(130, 13.757543351021502)	(132, 15.353068242871462)	(134, 16.46384891453166)	(136, 17.052296279644242)	(138, 17.516894238990474)
GFP_2_R1_paired - nextera_transposase_sequence	(1, 0.0006943862625910422)	(2, 0.0007032744067522076)	(3, 0.0007132735689335186)	(4, 0.0007310498572558493)	(5, 0.0007310498572558493)	(6, 0.000738826983396869)	(7, 0.0007466041095378886)	(8, 0.0007543812356789083)	(9, 0.0008032660285653176)	(10, 0.000818820280847357)	(12, 0.0008543728574920183)	(14, 0.0008893699251266069)	(16, 0.0009526979522749099)	(18, 0.0010249141235843784)	(20, 0.0011537922139212757)	(22, 0.0017659631430215386)	(24, 0.002054827828259412)	(26, 0.0026020042031811535)	(28, 0.005665636393732832)	(30, 0.017865725272952406)	(32, 0.04385576981822001)	(34, 0.09583197034568469)	(36, 0.18742762898055398)	(38, 0.3060043602346608)	(40, 0.4950401877993756)	(42, 0.8679900498559338)	(44, 1.4028369022991085)	(46, 1.9263374832115456)	(48, 2.29041197781417)	(50, 2.6437929239728923)	(52, 3.3387091421595443)	(54, 4.489006093389442)	(56, 5.402668983035543)	(58, 5.870212585854334)	(60, 6.2054017229511915)	(62, 6.715578420257032)	(64, 7.5990977244895515)	(66, 8.400641119614633)	(68, 8.82757201421601)	(70, 9.10688861058875)	(72, 9.433436249524915)	(74, 9.919531075735087)	(76, 10.431797042427812)	(78, 10.778304675604904)	(80, 11.012215632021322)	(82, 11.24407064959146)	(84, 11.542155673378522)	(86, 11.887760048905236)	(88, 12.162992543035923)	(90, 12.363786274307838)	(92, 12.543785081296688)	(94, 12.75430355329894)	(96, 12.99738151939958)	(98, 13.22131386746806)	(100, 13.397784636733938)	(102, 13.552425012921972)	(104, 13.719709885197286)	(106, 13.911903225975255)	(108, 14.099395849509987)	(110, 14.263328224909511)	(112, 14.410814200556818)	(114, 14.554841021598403)	(116, 14.715130924418876)	(118, 14.888015883024735)	(120, 15.054995780853517)	(122, 15.226336424411372)	(124, 15.382120038142137)	(126, 15.545308586977173)	(128, 15.74357975183435)	(130, 15.995804729294848)	(132, 16.339003750807947)	(134, 16.610153809223608)	(136, 16.85285236267037)	(138, 17.14523953054111)
GFP_2_R1_paired - polya	(1, 2.8886468523787358e-05)	(2, 4.3329702785681035e-05)	(3, 0.0002399798923514642)	(4, 0.0006421684156441959)	(5, 0.002827540861270724)	(6, 0.00339527106956516)	(7, 0.004187426917929021)	(8, 0.0045329535221943235)	(9, 0.004986248874413756)	(10, 0.008540395520859747)	(12, 0.015117066691112025)	(14, 0.023463589567456353)	(16, 0.04832872836732646)	(18, 0.08434848808945908)	(20, 0.09610528077864053)	(22, 0.10605000307696441)	(24, 0.11926778446263742)	(26, 0.1456050221392005)	(28, 0.16395792881398683)	(30, 0.18090928625635935)	(32, 0.19596858001042378)	(34, 0.2131532512370269)	(36, 0.2565185065993526)	(38, 0.2787116470607724)	(40, 0.30041371755728774)	(42, 0.3233017997903087)	(44, 0.34619654813145045)	(46, 0.36188690012095764)	(48, 0.37541743307930164)	(50, 0.39438306619219826)	(52, 0.4078530486684443)	(54, 0.42246960174148074)	(56, 0.4448866123339599)	(58, 0.4589004381310673)	(60, 0.4693462295564768)	(62, 0.48099747553374445)	(64, 0.491122738260342)	(66, 0.5091523386912659)	(68, 0.5259931498406338)	(70, 0.5365405994148869)	(72, 0.5501900113013865)	(74, 0.5615379493591542)	(76, 0.5709132749221535)	(78, 0.5814523918612553)	(80, 0.5966777828093315)	(82, 0.6081568209934766)	(84, 0.6175521448808383)	(86, 0.6332036112396404)	(88, 0.6449281844062377)	(90, 0.6535880143642632)	(92, 0.6625933709265538)	(94, 0.6717970442054405)	(96, 0.6807074087270087)	(98, 0.6936035503958495)	(100, 0.706710229979508)	(102, 0.7171026925399506)	(104, 0.7317003583066446)	(106, 0.7423744639351941)	(108, 0.7533596546093844)	(110, 0.7669062973290204)	(112, 0.7881422957660847)	(114, 0.8036793272688119)	(116, 0.814290104870213)	(118, 0.8253686210580955)	(120, 0.8383653098577596)	(122, 0.8533523874405147)	(124, 0.864429792610377)	(126, 0.8867995849369998)	(128, 0.9112214275468319)	(130, 0.9254041280830014)	(132, 0.9360660125133293)	(134, 0.9481583326445948)	(136, 0.959013534210428)	(138, 0.970049276204535)
GFP_2_R1_paired - polyg	(1, 0.0)	(2, 0.0)	(3, 1.6665270302185014e-05)	(4, 7.443820734975973e-05)	(5, 0.00021775953194855084)	(6, 0.00031330708168107827)	(7, 0.00035996983852719627)	(8, 0.00041552073953447967)	(9, 0.00043107499181651904)	(10, 0.0005643971542339992)	(12, 0.0006999413526917706)	(14, 0.0007971554294545166)	(16, 0.0009093682494892289)	(18, 0.0010826870606319532)	(20, 0.0012471177276135118)	(22, 0.0013815509080511378)	(24, 0.0015459815750326965)	(26, 0.001680970264480395)	(28, 0.0018159589539280935)	(30, 0.001948725607335501)	(32, 0.002051494774198975)	(34, 0.0021903720267171835)	(36, 0.002386466707272894)	(38, 0.0025525639012846713)	(40, 0.0027553246899612556)	(42, 0.0029969711093429385)	(44, 0.0032208412404022904)	(46, 0.003384716398373776)	(48, 0.0035641458086273017)	(50, 0.0037580184531427205)	(52, 0.003964112295879741)	(54, 0.004180760809808146)	(56, 0.004386854652545168)	(58, 0.004576283224980005)	(60, 0.004743491437011927)	(62, 0.004935697554497128)	(64, 0.005153457086445679)	(66, 0.005392881469787071)	(68, 0.005650082141450793)	(70, 0.005876174308550436)	(72, 0.006129486417143648)	(74, 0.006447793079915382)	(76, 0.006894977833024013)	(78, 0.007489372473801945)	(80, 0.008245975745521144)	(82, 0.009439209099157592)	(84, 0.010990745764291016)	(86, 0.01357108511607933)	(88, 0.018612329382490293)	(90, 0.02548619787313154)	(92, 0.03243283804409233)	(94, 0.037991816707891174)	(96, 0.04443127715265546)	(98, 0.05857953613020047)	(100, 0.08099821324970982)	(102, 0.09619416222025219)	(104, 0.10402017315415826)	(106, 0.11147177101527526)	(108, 0.12439791017066003)	(110, 0.14738376198945374)	(112, 0.16933914459456234)	(114, 0.18526558791335052)	(116, 0.19880556452486575)	(118, 0.21380652983287257)	(120, 0.23361264807800936)	(122, 0.2566523842707802)	(124, 0.2818047212288579)	(126, 0.30579493333786334)	(128, 0.3246600193199367)	(130, 0.34139917232046146)	(132, 0.35915268477337914)	(134, 0.37789889182729697)	(136, 0.3964745576151225)	(138, 0.4105689322186904)
GFP_2_R2_paired - nextera_transposase_sequence	(1, 0.0007099405148730816)	(2, 0.0007266057851752666)	(3, 0.0007554922536990539)	(4, 0.0007743795600415302)	(5, 0.0007832677042026956)	(6, 0.000812154172726483)	(7, 0.0008332635151092507)	(8, 0.00084881776739129)	(9, 0.0009310331008820695)	(10, 0.0009915835829800083)	(12, 0.001042690411906709)	(14, 0.0011121290381658133)	(16, 0.0012154537140393604)	(18, 0.0013582195296280787)	(20, 0.0015565362462240803)	(22, 0.0022242580763316266)	(24, 0.002563118572476055)	(26, 0.0031664013574151523)	(28, 0.006283362412933823)	(30, 0.018627328125762264)	(32, 0.04479791309930353)	(34, 0.09701187148307941)	(36, 0.18949634453406522)	(38, 0.30920853620476085)	(40, 0.49896152590147974)	(42, 0.8755266405955919)	(44, 1.418323382481919)	(46, 1.9511170736238643)	(48, 2.321629917653233)	(50, 2.677683417659416)	(52, 3.377304241652374)	(54, 4.544944739685755)	(56, 5.475805077265693)	(58, 5.952269599277243)	(60, 6.291802261323859)	(62, 6.806140832133165)	(64, 7.702135202204891)	(66, 8.52051107584419)	(68, 8.956877290981652)	(70, 9.24073961758382)	(72, 9.571588007275968)	(74, 10.065444960883887)	(76, 10.587960624321466)	(78, 10.942248161184628)	(80, 11.180733734298997)	(82, 11.41650175733609)	(84, 11.719898002768456)	(86, 12.073142293710701)	(88, 12.355131999439912)	(90, 12.560785323531947)	(92, 12.744476043401741)	(94, 12.959596352043436)	(96, 13.208632707786117)	(98, 13.438258467698834)	(100, 13.619104981437054)	(102, 13.777758910222868)	(104, 13.949343977745155)	(106, 14.147090742096822)	(108, 14.34003790860146)	(110, 14.508355472126496)	(112, 14.660215525719117)	(114, 14.808424218588529)	(116, 14.973542050215547)	(118, 15.152159861805357)	(120, 15.32432321420713)	(122, 15.501331160685748)	(124, 15.662480991453815)	(126, 15.831551825196513)	(128, 16.037026275387305)	(130, 16.298666019550517)	(132, 16.65640604491128)	(134, 16.93896292533978)	(136, 17.191776742350953)	(138, 17.499969808085304)
GFP_2_R2_paired - polya	(1, 2.4442396443204688e-05)	(2, 3.888563070509837e-05)	(3, 6.221700912815738e-05)	(4, 0.00011776791013544077)	(5, 0.00033108337000340896)	(6, 0.000835485551149542)	(7, 0.0009999162181311009)	(8, 0.0012376740744422738)	(9, 0.0016120871472313637)	(10, 0.005050132410572132)	(12, 0.011892892396649299)	(14, 0.020182197844956125)	(16, 0.04639722353930323)	(18, 0.08570170803799651)	(20, 0.09798401225070685)	(22, 0.10850146433841582)	(24, 0.12204366298597136)	(26, 0.14896918470420162)	(28, 0.1685019925163826)	(30, 0.18705654896182533)	(32, 0.20287689005968956)	(34, 0.22084982857158603)	(36, 0.26464449239869803)	(38, 0.28737481007285826)	(40, 0.31012457056237097)	(42, 0.333394842994322)	(44, 0.35596350754655104)	(46, 0.37273432456064987)	(48, 0.38637040423090774)	(50, 0.4067209213059159)	(52, 0.42086195866632997)	(54, 0.4359829139205125)	(56, 0.45867212392792733)	(58, 0.4729148194371847)	(60, 0.4843777478600376)	(62, 0.4969455837039254)	(64, 0.5074252611789494)	(66, 0.5256209588038852)	(68, 0.5424756576785049)	(70, 0.5532441998387669)	(72, 0.567805202010796)	(74, 0.5791220315639998)	(76, 0.5886484555777387)	(78, 0.5997164170944299)	(80, 0.6156345277780669)	(82, 0.628287912009506)	(84, 0.6378298902755271)	(86, 0.6538868782116822)	(88, 0.66637749830317)	(90, 0.6758328171636196)	(92, 0.6853225775826939)	(94, 0.6941679475500836)	(96, 0.7035127201175289)	(98, 0.7168760448638409)	(100, 0.7301760415830048)	(102, 0.740368520899821)	(104, 0.7551928343426246)	(106, 0.765865828953154)	(108, 0.7762449592973548)	(110, 0.7898365982468069)	(112, 0.8113025774140413)	(114, 0.8267635041823884)	(116, 0.8378175779738277)	(118, 0.8492799508876707)	(120, 0.8628704788191025)	(122, 0.8777353444196414)	(124, 0.8885166632871351)	(126, 0.9100498590445882)	(128, 0.9337350967070637)	(130, 0.9486010733256227)	(132, 0.9591263025394727)	(134, 0.9713574999232564)	(136, 0.9819399465651439)	(138, 0.9929484686177572)
GFP_2_R2_paired - polyg	(1, 0.07533146583795684)	(2, 0.0758558663434656)	(3, 0.07636804565075275)	(4, 0.07682800711109306)	(5, 0.07758683241885254)	(6, 0.07829232886164504)	(7, 0.07863785546591034)	(8, 0.07905559824148513)	(9, 0.07933779681860212)	(10, 0.07976998282843878)	(12, 0.0803382685457433)	(14, 0.08074656766814683)	(16, 0.08105154211467681)	(18, 0.08135096147110607)	(20, 0.08159538543553813)	(22, 0.0818187000575874)	(24, 0.0820392371345863)	(26, 0.08221422247275925)	(28, 0.08238254170281131)	(30, 0.08255419398692382)	(32, 0.0827591768116407)	(34, 0.08298082490665976)	(36, 0.08318580773137664)	(38, 0.0833952346281741)	(40, 0.08359855092586076)	(42, 0.08384241938128273)	(44, 0.0842479409586359)	(46, 0.08458624594577026)	(48, 0.08487066655892754)	(50, 0.08505787309532209)	(52, 0.08541062131671834)	(54, 0.0856833762406641)	(56, 0.08594779852945877)	(58, 0.08630165776887516)	(60, 0.0866444068280901)	(62, 0.08689327486460274)	(64, 0.0871149229596218)	(66, 0.0873415706357315)	(68, 0.0881926104391631)	(70, 0.08850147344876358)	(72, 0.08888588568373398)	(74, 0.08938806582883983)	(76, 0.08984025016303912)	(78, 0.09016300089789143)	(80, 0.09040631384430334)	(82, 0.09077350529996148)	(84, 0.09117680484127436)	(86, 0.09154288527891236)	(88, 0.09215838926207305)	(90, 0.09276944917315316)	(92, 0.09341550615186787)	(94, 0.09497204239809195)	(96, 0.10184702190675335)	(98, 0.11963053184621497)	(100, 0.156370231245402)	(102, 0.22224860025894944)	(104, 0.32823638632678565)	(106, 0.4639177955100451)	(108, 0.7278045736190037)	(110, 1.1789451063883636)	(112, 1.7251498960514875)	(114, 2.175304400327968)	(116, 2.5056594980191713)	(118, 2.963589461909642)	(120, 3.873749867247234)	(122, 4.987232125361585)	(124, 5.68011295853533)	(126, 6.057558555010408)	(128, 6.441431946241037)	(130, 7.1175708488692075)	(132, 8.017551551597215)	(134, 8.637832356735531)	(136, 8.981011935433276)	(138, 9.267991223090963)
GFP_3_R1_paired - nextera_transposase_sequence	(1, 0.00019389051517878538)	(2, 0.00019389051517878538)	(3, 0.0001965465496332893)	(4, 0.00020584267022405299)	(5, 0.00020717068745130493)	(6, 0.00020849870467855688)	(7, 0.00021646680804206862)	(8, 0.00022310689417832837)	(9, 0.0002470112042688636)	(10, 0.0002961478416771859)	(12, 0.0003180601259268431)	(14, 0.0003837969786758149)	(16, 0.000499334477446735)	(18, 0.0006261601226492967)	(20, 0.0008857874905770538)	(22, 0.0011679911513680942)	(24, 0.0016414292928834161)	(26, 0.0025378409212784853)	(28, 0.0073173749221582705)	(30, 0.02704639885021331)	(32, 0.07200775009605549)	(34, 0.17356587552430786)	(36, 0.3623070039044238)	(38, 0.6150705147931292)	(40, 1.0374729542651584)	(42, 1.9412776545643395)	(44, 3.3426485773721692)	(46, 4.6914446261703215)	(48, 5.637302319987663)	(50, 6.5438619920247785)	(52, 8.304310180840355)	(54, 11.281537553910194)	(56, 13.605340610655256)	(58, 14.768578788367016)	(60, 15.583196507718409)	(62, 16.781827008545047)	(64, 18.858553124168495)	(66, 20.7352506289888)	(68, 21.72138310125701)	(70, 22.36614210517397)	(72, 23.10197653053587)	(74, 24.165774106288232)	(76, 25.29463257402089)	(78, 26.077699260087236)	(80, 26.60242077885873)	(82, 27.106261882766145)	(84, 27.730005678070455)	(86, 28.450350774502304)	(88, 29.038356298204036)	(90, 29.466744111319294)	(92, 29.844809367642284)	(94, 30.268104898699644)	(96, 30.750882321365616)	(98, 31.19167514340063)	(100, 31.546636884021122)	(102, 31.856356397752208)	(104, 32.175095804490795)	(106, 32.52367775035157)	(108, 32.869061830729116)	(110, 33.16860740448223)	(112, 33.43718096046137)	(114, 33.69471205319591)	(116, 33.96913486105248)	(118, 34.25732389548675)	(120, 34.53448441085729)	(122, 34.80719009243903)	(124, 35.05270727732724)	(126, 35.29948010250381)	(128, 35.581443392176716)	(130, 35.92254262497053)	(132, 36.35168076781919)	(134, 36.68771095885659)	(136, 36.984131708073974)	(138, 37.32310943334727)
GFP_3_R1_paired - polya	(1, 6.640086136259773e-06)	(2, 1.8592241181527367e-05)	(3, 0.00021513879081481665)	(4, 0.0005670633560365847)	(5, 0.002322702130463669)	(6, 0.0027383715225935304)	(7, 0.0033532434988111856)	(8, 0.0034993253938089006)	(9, 0.0037383684947142524)	(10, 0.005679265672342984)	(12, 0.009248975979196238)	(14, 0.013535815588765548)	(16, 0.02729872212339118)	(18, 0.05042481411875672)	(20, 0.057066228272243745)	(22, 0.06284243920217612)	(24, 0.07009407727158543)	(26, 0.08522948961057594)	(28, 0.09549572678584718)	(30, 0.1052759096559442)	(32, 0.11309793112445822)	(34, 0.12279112886617023)	(36, 0.1463421863742564)	(38, 0.1586349778383141)	(40, 0.17063626952099004)	(42, 0.18350276442722058)	(44, 0.19661693454633364)	(46, 0.20531544738483395)	(48, 0.21274835980576312)	(50, 0.22348537908809518)	(52, 0.2310464451714542)	(54, 0.239231015343008)	(56, 0.2520762619736025)	(58, 0.26006162956106854)	(60, 0.26575550342291127)	(62, 0.272015776632177)	(64, 0.27734643778236634)	(66, 0.28701307517953334)	(68, 0.29580587724116847)	(70, 0.30116708278758464)	(72, 0.30873346093985266)	(74, 0.3145355682057165)	(76, 0.3194472399207078)	(78, 0.32535824459920626)	(80, 0.3341072220923421)	(82, 0.34058462611826357)	(84, 0.34579510170938654)	(86, 0.35441658954870625)	(88, 0.36093317008283166)	(90, 0.3655978305935541)	(92, 0.37025651502675394)	(94, 0.37515092251779103)	(96, 0.37981292699405905)	(98, 0.3865346861897948)	(100, 0.39358313762343455)	(102, 0.39869998800003636)	(104, 0.40673183619045616)	(106, 0.4124941029395024)	(108, 0.4180684552508925)	(110, 0.42532009332030174)	(112, 0.43717397509075273)	(114, 0.44599665754000106)	(116, 0.451770212435479)	(118, 0.45757763177025174)	(120, 0.4648545021669788)	(122, 0.4727130441092423)	(124, 0.4786472890892176)	(126, 0.490961992837525)	(128, 0.5048510610087396)	(130, 0.5131524966962915)	(132, 0.51900307659095)	(134, 0.525949934706705)	(136, 0.5323808581296725)	(138, 0.5391451138766805)
GFP_3_R1_paired - polyg	(1, 0.0)	(2, 0.0)	(3, 1.8592241181527367e-05)	(4, 5.0464654635574274e-05)	(5, 0.00018061034290626582)	(6, 0.00027357154881390265)	(7, 0.0003160681000859652)	(8, 0.00035856465135802775)	(9, 0.00039442111649383053)	(10, 0.0005205827530827662)	(12, 0.0006540484844215877)	(14, 0.0008094265000100664)	(16, 0.0009993329635070959)	(18, 0.001146078867118437)	(20, 0.001318057098047565)	(22, 0.001522571751044366)	(24, 0.0016938859733598682)	(26, 0.0018705122645843782)	(28, 0.002001321961468696)	(30, 0.0022111486833745046)	(32, 0.0024415596723027185)	(34, 0.0026500583769812755)	(36, 0.00287382927977323)	(38, 0.003130136604632857)	(40, 0.0033791398347425986)	(42, 0.0036613434955336394)	(44, 0.003914330777325136)	(46, 0.004183918274457283)	(48, 0.004431593487339773)	(50, 0.004618843916382298)	(52, 0.004865191112037536)	(54, 0.005103570204329262)	(56, 0.005322029038212208)	(58, 0.005511271493095612)	(60, 0.005705162008274397)	(62, 0.005900380540680435)	(64, 0.006128135495154145)	(66, 0.006326010062014687)	(68, 0.006537164801147747)	(70, 0.0067622637211669535)	(72, 0.007060403588685017)	(74, 0.00763609905669874)	(76, 0.009004620809381879)	(78, 0.01168190353952182)	(80, 0.017621460588406187)	(82, 0.028965383743592386)	(84, 0.04491819068595649)	(86, 0.07382049361125441)	(88, 0.13359189297541038)	(90, 0.21777357699368455)	(92, 0.29957678215795047)	(94, 0.3657286402904384)	(96, 0.4396613513573956)	(98, 0.5884895859810677)	(100, 0.8088328763094847)	(102, 0.9539599269208056)	(104, 1.0255420474955268)	(106, 1.0873021526574926)	(108, 1.1924187002461666)	(110, 1.3837209098490377)	(112, 1.5511115052666242)	(114, 1.6475746926025243)	(116, 1.7191999737371313)	(118, 1.8085064762353706)	(120, 1.9466853407137092)	(122, 2.0930627195444877)	(124, 2.213167933568541)	(126, 2.307250650024592)	(128, 2.387181350898433)	(130, 2.477005116106687)	(132, 2.5774012264610935)	(134, 2.665703083926917)	(136, 2.7387938320717966)	(138, 2.792372687105277)
GFP_3_R2_paired - nextera_transposase_sequence	(1, 0.00020584267022405299)	(2, 0.00021646680804206862)	(3, 0.00023904310090535185)	(4, 0.0002748995660411546)	(5, 0.00029747585890443787)	(6, 0.00033200430681298865)	(7, 0.0003837969786758149)	(8, 0.00042496551272062547)	(9, 0.0005511271493095612)	(10, 0.0006527204671943357)	(12, 0.0007343935266703309)	(14, 0.0008645392149410226)	(16, 0.0011288146431641614)	(18, 0.001433594596818485)	(20, 0.0017954792912446428)	(22, 0.002137443727262021)	(24, 0.0026732986784581848)	(26, 0.0036706396161244026)	(28, 0.00851059840084415)	(30, 0.02819314172594537)	(32, 0.07307281991231156)	(34, 0.1746302813319503)	(36, 0.3633607855742482)	(38, 0.6160698477566363)	(40, 1.0369450674173257)	(42, 1.940223872894515)	(44, 3.3456379441507136)	(46, 4.701508340718437)	(48, 5.652029367029273)	(50, 6.557966198986808)	(52, 8.314774956591101)	(54, 11.29959991621805)	(56, 13.63350586401943)	(58, 14.801832339737405)	(60, 15.617168516408743)	(62, 16.813780431049956)	(64, 18.89377678909551)	(66, 20.781298962335146)	(68, 21.77300711493198)	(70, 22.41940754814182)	(72, 23.155770524360165)	(74, 24.221633830909518)	(76, 25.35472535355404)	(78, 26.14131062126399)	(80, 26.667553383769302)	(82, 27.172954907918736)	(84, 27.79793309523578)	(86, 28.52133860736783)	(88, 29.112974266160258)	(90, 29.543137638308345)	(92, 29.9229990379312)	(94, 30.3476856670341)	(96, 30.83242589916195)	(98, 31.27517887462439)	(100, 31.63132454260298)	(102, 31.942483627008407)	(104, 32.26274958954971)	(106, 32.61320603172676)	(108, 32.96070630755594)	(110, 33.261546034097)	(112, 33.531686650404296)	(114, 33.79086979656954)	(116, 34.06718901302663)	(118, 34.35723793558766)	(120, 34.63618795417193)	(122, 34.91037570297928)	(124, 35.15776273612346)	(126, 35.40666835696699)	(128, 35.6911754636387)	(130, 36.03478000093173)	(132, 36.46787629912622)	(134, 36.807493464694424)	(136, 37.10692482896599)	(138, 37.45155725159292)
GFP_3_R2_paired - polya	(1, 1.992025840877932e-05)	(2, 2.6560344545039092e-05)	(3, 4.1168534044810594e-05)	(4, 5.8432757999086e-05)	(5, 0.0001580340500429826)	(6, 0.0003864530131303188)	(7, 0.0004594939606291763)	(8, 0.0006002637867178835)	(9, 0.0008220426636689599)	(10, 0.002258957303555575)	(12, 0.005136106626396935)	(14, 0.009058405507085584)	(16, 0.021469390504368725)	(18, 0.04312138337748459)	(20, 0.04925350292432049)	(22, 0.05459611622955511)	(24, 0.060924118317410667)	(26, 0.07449711838853929)	(28, 0.0835103713098983)	(30, 0.0922527087168979)	(32, 0.09965706876744118)	(34, 0.10867364173186833)	(36, 0.12887610380143869)	(38, 0.13938603213791065)	(40, 0.14991388870695052)	(42, 0.161035368976572)	(44, 0.17245100506202982)	(46, 0.1801774092901817)	(48, 0.1867497665478516)	(50, 0.19649741299588097)	(52, 0.203215188139935)	(54, 0.21079551047308914)	(56, 0.22246346983172482)	(58, 0.22958031415256802)	(60, 0.2347144287531241)	(62, 0.24035451791726314)	(64, 0.24500656226432674)	(66, 0.25366988264630486)	(68, 0.26175153148274666)	(70, 0.2667402281969186)	(72, 0.2737030225194006)	(74, 0.2789480265584322)	(76, 0.2833065790982731)	(78, 0.2885788074904634)	(80, 0.2966425280943372)	(82, 0.3026889905300154)	(84, 0.30726002582621664)	(86, 0.3149631897528916)	(88, 0.320847634086845)	(90, 0.3249618314568715)	(92, 0.3292878475746448)	(94, 0.3337705697252338)	(96, 0.3378588707593289)	(98, 0.3440361428918914)	(100, 0.3501795505851589)	(102, 0.35488338760408533)	(104, 0.3620692888207456)	(106, 0.36727312432573245)	(108, 0.37239130271956145)	(110, 0.37907189338125247)	(112, 0.38981223270665266)	(114, 0.3978580250779586)	(116, 0.40315415778023944)	(118, 0.4084881389734969)	(120, 0.41521255420368713)	(122, 0.42241107158400637)	(124, 0.42790640687037496)	(126, 0.4391958813192438)	(128, 0.45170447558272997)	(130, 0.4595490733441073)	(132, 0.46484122199470634)	(134, 0.4709507652486789)	(136, 0.47656562208550024)	(138, 0.4827887108124028)
GFP_3_R2_paired - polyg	(1, 0.12876056630266777)	(2, 0.12909921069561703)	(3, 0.12983360422228735)	(4, 0.13051620507709485)	(5, 0.13149096972189778)	(6, 0.13241526971206516)	(7, 0.13304740591223707)	(8, 0.13367024599181823)	(9, 0.13409653952176612)	(10, 0.1348322610656637)	(12, 0.13581100976214838)	(14, 0.1363813931612531)	(16, 0.13682030285485988)	(18, 0.13719148366987682)	(20, 0.13746306319284984)	(22, 0.13776120306036788)	(24, 0.13805668689343145)	(26, 0.13834021857144974)	(28, 0.13854141318137841)	(30, 0.13876452007555673)	(32, 0.13901551533150736)	(34, 0.1392412782601402)	(36, 0.1394809853696592)	(38, 0.13974127674620057)	(40, 0.13998629592462852)	(42, 0.1402512353614653)	(44, 0.1406011679008462)	(46, 0.14091325194925042)	(48, 0.14121338384260934)	(50, 0.1414524269435147)	(52, 0.14175720689716903)	(54, 0.14196039353293857)	(56, 0.14219877262523029)	(58, 0.1423906711145682)	(60, 0.14260381787954213)	(62, 0.14282559675649323)	(64, 0.1430706159349212)	(66, 0.1433083310185993)	(68, 0.14371868834182017)	(70, 0.14401085213181558)	(72, 0.1443023519131974)	(74, 0.14471536527087275)	(76, 0.14516224306784303)	(78, 0.14553541590870084)	(80, 0.14583023573315076)	(82, 0.14621668874628108)	(84, 0.14668083076720564)	(86, 0.1472113736494928)	(88, 0.14772133226475753)	(90, 0.1482186747163634)	(92, 0.14920871155927973)	(94, 0.15154270183617505)	(96, 0.16214824741300915)	(98, 0.19098879753723985)	(100, 0.25814264466768944)	(102, 0.38903999068900563)	(104, 0.6071860765149344)	(106, 0.8990298143585966)	(108, 1.4984357019476753)	(110, 2.624255666264384)	(112, 4.023578786507791)	(114, 5.165063378028551)	(116, 6.010291894468102)	(118, 7.155081920867491)	(120, 9.444569676468973)	(122, 12.262435646277194)	(124, 13.980833497609066)	(126, 14.899679321024102)	(128, 15.804384417003359)	(130, 17.362363099352102)	(132, 19.436605158751973)	(134, 20.85412477104319)	(136, 21.635093189890476)	(138, 22.27843586343457)
