Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
GFP2_R1 - polya	(1, 0.011472305878312368)	(2, 0.017831170557678404)	(3, 0.02068843963341814)	(4, 0.025610435570085084)	(5, 0.02892882011626121)	(6, 0.03196930024945112)	(7, 0.0363231360529018)	(8, 0.04904292396284118)	(9, 0.06738049811751667)	(10, 0.08569234038210086)	(12, 0.09665927193901978)	(14, 0.11333971237181453)	(16, 0.1361536061267754)	(18, 0.15126337198839618)	(20, 0.1690811619632271)	(22, 0.18954213168823802)	(24, 0.20733316049737396)	(26, 0.23317415380267725)	(28, 0.2554528242437387)	(30, 0.27312239853164366)	(32, 0.2881724664082526)	(34, 0.3037423184647061)	(36, 0.3160040787310201)	(38, 0.32817937984662726)	(40, 0.3444841346840888)	(42, 0.35777517055405533)	(44, 0.3735457313532211)	(46, 0.39196976465860345)	(48, 0.40738522537450916)	(50, 0.4218763965983347)	(52, 0.4414202817604911)	(54, 0.473162112101535)	(56, 0.4940389091704216)	(58, 0.5110868009937204)	(60, 0.5289601718511485)	(62, 0.5470630711681912)	(64, 0.5678091502354139)	(66, 0.5900095957305977)	(68, 0.6113773572624266)	(70, 0.6363362613753996)	(72, 0.6580529473368667)	(74, 0.6742228670702497)	(76, 0.6954156517494576)	(78, 0.7145200362288544)	(80, 0.7290657590596736)	(82, 0.7446798699670842)	(84, 0.7694812949126983)	(86, 0.7962578997417218)	(88, 0.8146448791253726)	(90, 0.8367547483674351)	(92, 0.857977382039149)	(94, 0.8924159144617627)	(96, 0.9149549916305484)	(98, 0.9314573673839113)	(100, 0.9472588064511867)	(102, 0.9652731880663151)	(104, 0.9826308918463134)	(106, 0.9975636223041059)	(108, 1.0169376769916596)	(110, 1.0344446257341873)	(112, 1.0494669031694976)	(114, 1.0630698095473712)	(116, 1.0780437110293097)	(118, 1.09442977863946)	(120, 1.109319279521899)	(122, 1.1219145250837963)	(124, 1.1365497948921335)	(126, 1.1548101733765348)	(128, 1.1719877539258938)	(130, 1.1934779992545574)	(132, 1.2191800403533677)	(134, 1.243390661102485)	(136, 1.2626978128758015)	(138, 1.2784673443993635)
GFP2_R2 - illumina_universal_adapter	(1, 0.000557867377179733)	(2, 0.0006278581182281128)	(3, 0.0008275375853367256)	(4, 0.0011651399833347929)	(5, 0.0012701260949073625)	(6, 0.0016056699416981243)	(7, 0.001731241565343747)	(8, 0.0018650473938185907)	(9, 0.0020441413488541506)	(10, 0.002626711340521547)	(12, 0.004244732589463503)	(14, 0.005081533655233103)	(16, 0.005864812389612764)	(18, 0.007014513238892768)	(20, 0.008255819616897857)	(22, 0.009817230707638916)	(24, 0.011836669442005404)	(26, 0.0141515102746202)	(28, 0.016738079866599295)	(30, 0.019536680232930835)	(32, 0.02235689538693908)	(34, 0.025366497252019407)	(36, 0.028729140649152596)	(38, 0.03215251130690129)	(40, 0.035838347243581405)	(42, 0.04044435556992699)	(44, 0.04548780602782494)	(46, 0.05118072939162772)	(48, 0.05794615793443654)	(50, 0.06631005148971793)	(52, 0.07637945472025173)	(54, 0.08856401931629174)	(56, 0.10407623193894074)	(58, 0.12371069335421855)	(60, 0.14826509215495604)	(62, 0.1797403401146539)	(64, 0.21884869595103976)	(66, 0.26862961052169987)	(68, 0.32793338297735425)	(70, 0.40009486627383745)	(72, 0.4889542876883775)	(74, 0.5969232399603326)	(76, 0.7315926306666408)	(78, 0.8804135316475692)	(80, 1.0523385821036886)	(82, 1.250671756722724)	(84, 1.473543891008442)	(86, 1.717089025793523)	(88, 1.980983968538421)	(90, 2.265790703722729)	(92, 2.5770848172914347)	(94, 2.9127532064302386)	(96, 3.257594499748795)	(98, 3.619471333583406)	(100, 3.995554229299631)	(102, 4.389353016705925)	(104, 4.800149261430939)	(106, 5.215549455931091)	(108, 5.642287121205477)	(110, 6.074214394073481)	(112, 6.511227317699131)	(114, 6.963442641990731)	(116, 7.420010772810178)	(118, 7.883530631056695)	(120, 8.347951105456408)	(122, 8.818639868282366)	(124, 9.293563070941751)	(126, 9.779924613384527)	(128, 10.269294728416781)	(130, 10.75630265593865)	(132, 11.251093965575343)	(134, 11.755671627651562)	(136, 12.26420170804581)	(138, 12.77993774694123)
GFP2_R2 - polya	(1, 0.01191695293909031)	(2, 0.018100840765835395)	(3, 0.02092929012467286)	(4, 0.02570924602803574)	(5, 0.02896793258920001)	(6, 0.03188078254753699)	(7, 0.03603905598629367)	(8, 0.04813510288041954)	(9, 0.06577894527823316)	(10, 0.08324884009902948)	(12, 0.09393683796735855)	(14, 0.11015307510290595)	(16, 0.1322557394157428)	(18, 0.14698261475280483)	(20, 0.16460381308733812)	(22, 0.1850740462927819)	(24, 0.2025202677746942)	(26, 0.22846007153794812)	(28, 0.25024468968925634)	(30, 0.2678247169996435)	(32, 0.2828902240103073)	(34, 0.29808747829823856)	(36, 0.31024836955539453)	(38, 0.3224813101048062)	(40, 0.33859153185317736)	(42, 0.35160054620774317)	(44, 0.36675765874713195)	(46, 0.3844869310200487)	(48, 0.39908823473346516)	(50, 0.4134291317191574)	(52, 0.43248616952078617)	(54, 0.46353015100255357)	(56, 0.48456031013638434)	(58, 0.501448664241117)	(60, 0.5192479272550821)	(62, 0.5368228081874511)	(64, 0.5574330228749915)	(66, 0.5790467812760933)	(68, 0.5999256368961873)	(70, 0.6242535950641211)	(72, 0.645778835763309)	(74, 0.6617655444392418)	(76, 0.6824992721992207)	(78, 0.7014070650383197)	(80, 0.715498877327928)	(82, 0.7307342148131946)	(84, 0.7550765828395796)	(86, 0.7811975391090764)	(88, 0.7987065464028115)	(90, 0.8202781045041636)	(92, 0.8411384331633918)	(94, 0.8751333478008312)	(96, 0.8973060028547165)	(98, 0.9132299257188266)	(100, 0.9287514018219084)	(102, 0.9464086248025695)	(104, 0.9633185936949789)	(106, 0.97788181421106)	(108, 0.9968451879327564)	(110, 1.0140649687818653)	(112, 1.0287846391897015)	(114, 1.0419943622869796)	(116, 1.0564896506132198)	(118, 1.0727254439852367)	(120, 1.0872454349259644)	(122, 1.0995813030357415)	(124, 1.1139767516284271)	(126, 1.1321959590886828)	(128, 1.1492078262658536)	(130, 1.1702956248334888)	(132, 1.1954789110280584)	(134, 1.219084317722228)	(136, 1.238063130577979)	(138, 1.2531204033838135)
GFP3_L001_R1_001 - illumina_universal_adapter	(1, 0.00055285549865053)	(2, 0.0006031150894369418)	(3, 0.0008940916676740628)	(4, 0.001362299434473794)	(5, 0.0015024972403516795)	(6, 0.0018887025169209493)	(7, 0.002084450396825922)	(8, 0.0022431648940461693)	(9, 0.0024600747069138417)	(10, 0.003211323327089681)	(12, 0.0050590245988954)	(14, 0.006181929666728653)	(16, 0.007183153620026384)	(18, 0.008519000638296803)	(20, 0.009840298827655367)	(22, 0.011299149581271477)	(24, 0.012881004070233282)	(26, 0.0145805718113001)	(28, 0.01653408274791932)	(30, 0.01877724764196549)	(32, 0.020847149209879554)	(34, 0.022950116298047836)	(36, 0.025176087121561816)	(38, 0.02748670567692659)	(40, 0.030126656814023378)	(42, 0.032865804511882826)	(44, 0.0358152489185591)	(46, 0.03913238191046227)	(48, 0.04281323562516186)	(50, 0.04703768649284079)	(52, 0.051858639345905816)	(54, 0.05742951819833651)	(56, 0.06440766559278674)	(58, 0.0732242559133715)	(60, 0.08384886888145693)	(62, 0.09718088664795776)	(64, 0.11358138469405003)	(66, 0.13531336722593246)	(68, 0.16137957815273785)	(70, 0.19338171127558046)	(72, 0.23238712158826658)	(74, 0.280903498146876)	(76, 0.34393034761384655)	(78, 0.41479901586430756)	(80, 0.49913857706633713)	(82, 0.5985388214337579)	(84, 0.7097884256394806)	(86, 0.8350617782954222)	(88, 0.9737531190705255)	(90, 1.126867639780519)	(92, 1.2977886044578142)	(94, 1.483710734364043)	(96, 1.677653236863135)	(98, 1.885046793001643)	(100, 2.103078188316338)	(102, 2.3340844937787883)	(104, 2.577007612740859)	(106, 2.826807037294997)	(108, 3.0848900359832214)	(110, 3.3521348290234854)	(112, 3.627143406219439)	(114, 3.9128004035580615)	(116, 4.203344484790257)	(118, 4.504243364345264)	(120, 4.810408919966363)	(122, 5.122720694492316)	(124, 5.444642631824955)	(126, 5.774889144536796)	(128, 6.113888761770333)	(130, 6.454265227267257)	(132, 6.802803585783731)	(134, 7.161635902065749)	(136, 7.528488590940629)	(138, 7.9070716037808975)
GFP3_L001_R1_001 - polya	(1, 0.014199657017971507)	(2, 0.022579782471200592)	(3, 0.02632808984721878)	(4, 0.03292796768996075)	(5, 0.03751746190124625)	(6, 0.041802753326192946)	(7, 0.047548218125565915)	(8, 0.0640756877694344)	(9, 0.08703638503396358)	(10, 0.10974578434456071)	(12, 0.12333174530661392)	(14, 0.14315254076780254)	(16, 0.16984964182105838)	(18, 0.18743785335468222)	(20, 0.20790408777123315)	(22, 0.2317469731161449)	(24, 0.2528890667666921)	(26, 0.2835249325926304)	(28, 0.3092208096925885)	(30, 0.33032454733964084)	(32, 0.34809792578668824)	(34, 0.36592817692857293)	(36, 0.3798196632977751)	(38, 0.39365559959295027)	(40, 0.4118389904911499)	(42, 0.4267581532298532)	(44, 0.44440985056236515)	(46, 0.4653575189538175)	(48, 0.4823981654720315)	(50, 0.4989520875321033)	(52, 0.520459224526257)	(54, 0.5559001717555384)	(56, 0.5794957270089486)	(58, 0.5985480797794291)	(60, 0.6181942892936755)	(62, 0.6382214136012505)	(64, 0.6615564125550574)	(66, 0.6857021780654977)	(68, 0.7081391174892001)	(70, 0.7344777883029002)	(72, 0.7581976699124663)	(74, 0.7763334464614999)	(76, 0.7992544651017242)	(78, 0.8208224426531456)	(80, 0.8373710742299768)	(82, 0.8554195578055392)	(84, 0.8830120731472794)	(86, 0.9131215358907705)	(88, 0.9332875353834132)	(90, 0.957984833771694)	(92, 0.9814309328735551)	(94, 1.018968234086954)	(96, 1.0440041234026378)	(98, 1.062622656547383)	(100, 1.0804859732095218)	(102, 1.1005117748962867)	(104, 1.1197056480934553)	(106, 1.1369023638672693)	(108, 1.1581661386323518)	(110, 1.1779776757478693)	(112, 1.1947961219699748)	(114, 1.210848770742993)	(116, 1.228119553282176)	(118, 1.2470369987300196)	(120, 1.2643421694102672)	(122, 1.2792547190449195)	(124, 1.2968270591288213)	(126, 1.3180498326487888)	(128, 1.3381497011009231)	(130, 1.362102363973079)	(132, 1.3906246817443675)	(134, 1.417725182144725)	(136, 1.4401872513638203)	(138, 1.4589790478346978)
GFP3_L001_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.001891347758541287)	(4, 0.0024759461566358663)	(5, 0.002703436935984888)	(6, 0.00293092771533391)	(7, 0.0031716447027846195)	(8, 0.0034758474891234277)	(9, 0.003843536074350335)	(10, 0.004220483005248424)	(12, 0.004668851459895624)	(14, 0.005314290415257965)	(16, 0.0068114971723689695)	(18, 0.007706911460853201)	(20, 0.008284896754896937)	(22, 0.009161794352038807)	(24, 0.010102177748068774)	(26, 0.01079655367340736)	(28, 0.012162820970311659)	(30, 0.014235367779846061)	(32, 0.015276270357448853)	(34, 0.018541821137755453)	(36, 0.022190931953010987)	(38, 0.02321596308089175)	(40, 0.024526680303768967)	(42, 0.025574195985422602)	(44, 0.026310895776686584)	(46, 0.026948399007187915)	(48, 0.027532997405282495)	(50, 0.028192985189556694)	(52, 0.02909104471966126)	(54, 0.029692837188288034)	(56, 0.0303541475933724)	(58, 0.03099958654873474)	(60, 0.03192674373666302)	(62, 0.03301261542181155)	(64, 0.03379296169981111)	(66, 0.03479815351553934)	(68, 0.03827532362547294)	(70, 0.09520885901999618)	(72, 0.11100095149341083)	(74, 0.1147161933491748)	(76, 0.11706913577046499)	(78, 0.11944456274552802)	(80, 0.12220354975554)	(82, 0.1261872836357682)	(84, 0.13004404591822022)	(86, 0.1353292386756545)	(88, 0.14033139057971264)	(90, 0.1452740245473132)	(92, 0.15065709124469995)	(94, 0.15459321077576207)	(96, 0.15833358242691925)	(98, 0.16242312597196096)	(100, 0.1667904198871381)	(102, 0.17101883861724756)	(104, 0.17580011284600752)	(106, 0.18060783949097087)	(108, 0.18556237704586293)	(110, 0.19087931270274122)	(112, 0.19638273789385333)	(114, 0.2022684004991042)	(116, 0.20845033016583284)	(118, 0.21514675932771715)	(120, 0.2226777622208179)	(122, 0.23068755384719974)	(124, 0.2402620058920112)	(126, 0.2511617239886117)	(128, 0.2629965349980015)	(130, 0.27675972714861735)	(132, 0.2935794959915331)	(134, 0.31314238039473885)	(136, 0.3369918788437014)	(138, 0.36585807802563397)
GFP3_L001_R2_001 - illumina_universal_adapter	(1, 0.0005422745321691802)	(2, 0.0005925341229555919)	(3, 0.0008888011844333879)	(4, 0.0013755256425754814)	(5, 0.001505142481972017)	(6, 0.0018781215504395995)	(7, 0.002047417014141197)	(8, 0.002192905303259758)	(9, 0.0023965889080257425)	(10, 0.003134611320099895)	(12, 0.00495453755489207)	(14, 0.006062893793813468)	(16, 0.007044278434958667)	(18, 0.008377480211608748)	(20, 0.009710681988258831)	(22, 0.011143080325671566)	(24, 0.012724934814633371)	(26, 0.014539570566184871)	(28, 0.016585664959515897)	(30, 0.01891083234379253)	(32, 0.02111299599272347)	(34, 0.02335748350757981)	(36, 0.0257011675831988)	(38, 0.028110982699326232)	(40, 0.030918906679314448)	(42, 0.033837930807356836)	(44, 0.036948734952873694)	(46, 0.040423259821186955)	(48, 0.04431441024470337)	(50, 0.04871609230094491)	(52, 0.053801569316043685)	(54, 0.05962639136402678)	(56, 0.06689022485347346)	(58, 0.07596737147366146)	(60, 0.08691205867780771)	(62, 0.10059721620062359)	(64, 0.11743550173488172)	(66, 0.1397163719029842)	(68, 0.1663513097781621)	(70, 0.1991721451824992)	(72, 0.23925549145547276)	(74, 0.28897942081376626)	(76, 0.3533143422619937)	(78, 0.4256855077528064)	(80, 0.5114310148760453)	(82, 0.6122094301276619)	(84, 0.7252472176687327)	(86, 0.8517638338862329)	(88, 0.991494754618129)	(90, 1.145650177905725)	(92, 1.3174533306634029)	(94, 1.5042669069956853)	(96, 1.6991167273705532)	(98, 1.9073911489686335)	(100, 2.126328539538294)	(102, 2.358247453359761)	(104, 2.6021638605502684)	(106, 2.853410232270731)	(108, 3.113322415539419)	(110, 3.3830590261860403)	(112, 3.659970854727827)	(114, 3.9479305348969533)	(116, 4.240478386656555)	(118, 4.543133706647466)	(120, 4.850725047501927)	(122, 5.165047205659336)	(124, 5.489011269522875)	(126, 5.821534012649016)	(128, 6.163336263379302)	(130, 6.506352680013322)	(132, 6.85735640371995)	(134, 7.218890834317143)	(136, 7.588032979814425)	(138, 7.967950517052153)
GFP3_L001_R2_001 - polya	(1, 0.015032908128377808)	(2, 0.024026729637525186)	(3, 0.02793110626914328)	(4, 0.03467118191776314)	(5, 0.0396177837477942)	(6, 0.0440379824953781)	(7, 0.05030455989395755)	(8, 0.06701455120962932)	(9, 0.09093811642396134)	(10, 0.1140773674978633)	(12, 0.12829157334474667)	(14, 0.14857528608949433)	(16, 0.17506209043393336)	(18, 0.19339890534611268)	(20, 0.21482800771246646)	(22, 0.2394485940937574)	(24, 0.26121496476670425)	(26, 0.2924936243063846)	(28, 0.3187185497304102)	(30, 0.3405153406819909)	(32, 0.35893415808440066)	(34, 0.3779666715427287)	(36, 0.39300222491272685)	(38, 0.40761057176104054)	(40, 0.4265822446621008)	(42, 0.4420635212451258)	(44, 0.4600908428877256)	(46, 0.4809327016143645)	(48, 0.4985553012890527)	(50, 0.5151502245942398)	(52, 0.5365766817189732)	(54, 0.5713404470934482)	(56, 0.594839451027716)	(58, 0.6138732871068542)	(60, 0.634094836673524)	(62, 0.6544579066668819)	(64, 0.6786539317681086)	(66, 0.7043498088680668)	(68, 0.729192595545466)	(70, 0.7595454205180283)	(72, 0.7848722864119493)	(74, 0.8038796700748841)	(76, 0.8280704046928702)	(78, 0.8492759841423055)	(80, 0.8656182868727504)	(82, 0.8830398481842929)	(84, 0.9103757750888604)	(86, 0.9398014428734942)	(88, 0.959701595583293)	(90, 0.9843605379680789)	(92, 1.0080857100608855)	(94, 1.0447474362979525)	(96, 1.069323053571698)	(98, 1.0874971861242264)	(100, 1.1048552616368807)	(102, 1.1246125712991812)	(104, 1.1436080513748248)	(106, 1.1606076966479235)	(108, 1.1815289126231723)	(110, 1.200966148049412)	(112, 1.2178308859998737)	(114, 1.2333571316904444)	(116, 1.2501742552917396)	(118, 1.2686830109092408)	(120, 1.2857805301222922)	(122, 1.300444427044633)	(124, 1.31751020335824)	(126, 1.338054472402591)	(128, 1.3573197671235087)	(130, 1.3806296362819226)	(132, 1.4080872443010253)	(134, 1.4342209088891493)	(136, 1.456152607163367)	(138, 1.4748491749359123)
GFP3_L001_R2_001 - polyg	(1, 0.10380986214852345)	(2, 0.1051906782743396)	(3, 0.10539436187910559)	(4, 0.10558746451739022)	(5, 0.10577792191405451)	(6, 0.10601863890150522)	(7, 0.10632813217108471)	(8, 0.10688627815297591)	(9, 0.10743648841000611)	(10, 0.10815863937235823)	(12, 0.10931196471882537)	(14, 0.11029070411835024)	(16, 0.11107501825878029)	(18, 0.11164109996553251)	(20, 0.11221379477633556)	(22, 0.11280103841605048)	(24, 0.11336976536442303)	(26, 0.11397684831629049)	(28, 0.11469767665783244)	(30, 0.11557192901335397)	(32, 0.11623323941843834)	(34, 0.11728472296252249)	(36, 0.11831504457364392)	(38, 0.11902264670708419)	(40, 0.11970644166594144)	(42, 0.12040875331614104)	(44, 0.12110709710391013)	(46, 0.12181469923735039)	(48, 0.12258710979048892)	(50, 0.12338729538064101)	(52, 0.12428800015236591)	(54, 0.12511860602115188)	(56, 0.12592804995697515)	(58, 0.12683404521194072)	(60, 0.1276765546680182)	(62, 0.12870555365832947)	(64, 0.1297081002324374)	(66, 0.13075297067247066)	(68, 0.13186794001544294)	(70, 0.133217013241815)	(72, 0.13466131516651927)	(74, 0.1364719830556403)	(76, 0.13885931361799483)	(78, 0.14126780611331208)	(80, 0.14377946303182254)	(82, 0.14695375297622748)	(84, 0.15044943977750344)	(86, 0.15393057774986754)	(88, 0.15818280365456)	(90, 0.161898045510324)	(92, 0.16574025896386416)	(94, 0.16990783713670582)	(96, 0.173969605644734)	(98, 0.17823373513671797)	(100, 0.18258780284379345)	(102, 0.1869299669635774)	(104, 0.1923447765604082)	(106, 0.19842089656232337)	(108, 0.20364524876248985)	(110, 0.20885240689212414)	(112, 0.21420373069006682)	(114, 0.21988306444893135)	(116, 0.22593934513869396)	(118, 0.23300875336904586)	(120, 0.23993399593108933)	(122, 0.24803901625580332)	(124, 0.2594016516359629)	(126, 0.269710158230418)	(128, 0.2788097894043789)	(130, 0.28918045917691193)	(132, 0.3000616605821701)	(134, 0.3124427139861595)	(136, 0.32671643776950055)	(138, 0.3431090000907318)
GFP3_R1 - illumina_universal_adapter	(1, 0.000552553543589527)	(2, 0.0006013082680238971)	(3, 0.0008938366146301173)	(4, 0.0013732580715680892)	(5, 0.00151681364906929)	(6, 0.001912268636148069)	(7, 0.002112704725489368)	(8, 0.002275220473603935)	(9, 0.0024946167335586)	(10, 0.003253023558093245)	(12, 0.005123308959311718)	(14, 0.0062500848129060475)	(16, 0.007252265259612542)	(18, 0.008586248692052944)	(20, 0.009916169230790483)	(22, 0.011331410537288169)	(24, 0.012883435931782282)	(26, 0.014596622776490006)	(28, 0.016553583243369578)	(30, 0.018803072056855375)	(32, 0.020875147845316105)	(34, 0.02296482950648924)	(36, 0.025173689382946396)	(38, 0.027482767304074195)	(40, 0.03011552242353018)	(42, 0.032839015502350126)	(44, 0.03577648764952092)	(46, 0.039097226102661906)	(48, 0.04276872771215016)	(50, 0.04697382269461457)	(52, 0.05179376892411243)	(54, 0.0573761848718478)	(56, 0.06436029914707131)	(58, 0.07319032146129612)	(60, 0.08384593734600787)	(62, 0.0972331720969453)	(64, 0.11372716623267287)	(66, 0.1356342890785165)	(68, 0.16185485073890088)	(70, 0.19407630639841564)	(72, 0.2333820943778246)	(74, 0.2822776657938939)	(76, 0.34575496270954276)	(78, 0.4169625920438411)	(80, 0.5016820515359648)	(82, 0.6014572407930021)	(84, 0.7131001425561057)	(86, 0.8386652267410237)	(88, 0.9775498307818316)	(90, 1.1305177786946676)	(92, 1.301443716774163)	(94, 1.4871572336341834)	(96, 1.6805333680178056)	(98, 1.887444355623569)	(100, 2.104606024041659)	(102, 2.334651128391531)	(104, 2.5766533289089324)	(106, 2.8254771279534427)	(108, 3.0823441022317235)	(110, 3.348448742492416)	(112, 3.6219966040167555)	(114, 3.9058587983547666)	(116, 4.194393320451072)	(118, 4.493194774934514)	(120, 4.7969597312249554)	(122, 5.1074122105503115)	(124, 5.427157882072018)	(126, 5.755071324234384)	(128, 6.091774159773944)	(130, 6.429323431501603)	(132, 6.775024222295108)	(134, 7.130985173986245)	(136, 7.494662915117023)	(138, 7.867354863076555)
GFP3_R1 - polya	(1, 0.01281436673883359)	(2, 0.020303634131113208)	(3, 0.023667710117084743)	(4, 0.02954807160303015)	(5, 0.03367055441353633)	(6, 0.03757634955988975)	(7, 0.042776853499555886)	(8, 0.05794498999024878)	(9, 0.07924809597226658)	(10, 0.1005471390605815)	(12, 0.11336692299101891)	(14, 0.13227698458204973)	(16, 0.15812240572386965)	(18, 0.17533417774710325)	(20, 0.19555655400415917)	(22, 0.21924322429185727)	(24, 0.24029984805590132)	(26, 0.2709733412146248)	(28, 0.29657905162797576)	(30, 0.31760452654029786)	(32, 0.33528759423306365)	(34, 0.3530085822670562)	(36, 0.3667899177071715)	(38, 0.3804764522942199)	(40, 0.39847507139790816)	(42, 0.4132030610707908)	(44, 0.4306152691833657)	(46, 0.4513617587280911)	(48, 0.468202453126463)	(50, 0.484535285811977)	(52, 0.505713796387107)	(54, 0.5405896759324931)	(56, 0.563742752847215)	(58, 0.5823535146021348)	(60, 0.6015858990935928)	(62, 0.6211365435917752)	(64, 0.6439510460312584)	(66, 0.6675930244882251)	(68, 0.6895976567829374)	(70, 0.7153252540073742)	(72, 0.738425513303959)	(74, 0.7560002371646484)	(76, 0.7782351001025231)	(78, 0.799056076031801)	(80, 0.8149595962827123)	(82, 0.8322783578401213)	(84, 0.8588334310820416)	(86, 0.8878370749288879)	(88, 0.907154780188106)	(90, 0.9310039662239187)	(92, 0.9535259403167957)	(94, 0.9897872666148584)	(96, 1.013728544907936)	(98, 1.0314590130272352)	(100, 1.048455451684217)	(102, 1.067450834043008)	(104, 1.0856187403843156)	(106, 1.1019082355369991)	(108, 1.1221346746877578)	(110, 1.1410095245333638)	(112, 1.1569022104010673)	(114, 1.17187126510032)	(116, 1.1880551250167288)	(118, 1.2058086162003443)	(120, 1.2220845683740182)	(122, 1.236033836753852)	(124, 1.252576585614014)	(126, 1.2724847647580484)	(128, 1.291366386093159)	(130, 1.3140129555929239)	(132, 1.3409716096093285)	(134, 1.3665245024045425)	(136, 1.3875269542525484)	(138, 1.4048457158099572)
GFP3_R2 - illumina_universal_adapter	(1, 0.0005471363519857082)	(2, 0.0005958910764200781)	(3, 0.0008965452104320267)	(4, 0.0013949268379833649)	(5, 0.0015276480322769276)	(6, 0.0019095600403461596)	(7, 0.0020829101716683643)	(8, 0.002231882940773384)	(9, 0.0024377362217185014)	(10, 0.0031826000672435994)	(12, 0.005035279595749661)	(14, 0.0061620554493439905)	(16, 0.007152047214941892)	(18, 0.008502282222193753)	(20, 0.009848454335742746)	(22, 0.011258278450636613)	(24, 0.012808949547229772)	(26, 0.014572245414272822)	(28, 0.01658473209509154)	(30, 0.018866724058200248)	(32, 0.02101734912491635)	(34, 0.02318287146854295)	(36, 0.025486532198066937)	(38, 0.02788228518485584)	(40, 0.03066943026502066)	(42, 0.03356627347516281)	(44, 0.036640529710330036)	(46, 0.04010482374097222)	(48, 0.04397269854609891)	(50, 0.04834978936198457)	(52, 0.05340944631995141)	(54, 0.059223447208750044)	(56, 0.06646216948935305)	(58, 0.0755535712984621)	(60, 0.08653151008360108)	(62, 0.1002573193097772)	(64, 0.11718062588010741)	(66, 0.13961727920522432)	(68, 0.16639310300500015)	(70, 0.1994406803840973)	(72, 0.23976354608712322)	(74, 0.28982516799591457)	(76, 0.3545849850237675)	(78, 0.4274611093720421)	(80, 0.5137393657481647)	(82, 0.6151640898485649)	(84, 0.728822186888289)	(86, 0.855974508213126)	(88, 0.9963339426680735)	(90, 1.151142381428307)	(92, 1.3238912044824875)	(94, 1.51149396691434)	(96, 1.7071209444093487)	(98, 1.9163721587879619)	(100, 2.136081261557748)	(102, 2.368845796092737)	(104, 2.613694730797945)	(106, 2.8657566561236383)	(108, 3.126380452779167)	(110, 3.396782280279589)	(112, 3.6743361549949523)	(114, 3.962666178108213)	(116, 4.255470801486228)	(118, 4.558712998786902)	(120, 4.866868588872238)	(122, 5.182015064722303)	(124, 5.5068095588187695)	(126, 5.8397095258524505)	(128, 6.182062492234794)	(130, 6.525325546806581)	(132, 6.87640967175638)	(134, 7.238222544677543)	(136, 7.607448844308532)	(138, 7.985732688301106)
GFP3_R2 - polya	(1, 0.012413494560150992)	(2, 0.01996505965587453)	(3, 0.023261420746798326)	(4, 0.028841128098731784)	(5, 0.032857975672963495)	(6, 0.03634393847002095)	(7, 0.041566111176102365)	(8, 0.05601646977928926)	(9, 0.07702704741470083)	(10, 0.09707607354043456)	(12, 0.10907109004919055)	(14, 0.1268990676173585)	(16, 0.15128320132404832)	(18, 0.16806295231687735)	(20, 0.18813771010272917)	(22, 0.21159144115146306)	(24, 0.23225396422632927)	(26, 0.2624195956721948)	(28, 0.2876745429291985)	(30, 0.3084196781760229)	(32, 0.32582917769279585)	(34, 0.3439280148411548)	(36, 0.3580885536935374)	(38, 0.3717750882805858)	(40, 0.38987527972684566)	(42, 0.4044299192684061)	(44, 0.42145615247920887)	(46, 0.4412898452386908)	(48, 0.45786374295057475)	(50, 0.47361964473028195)	(52, 0.4941318407381422)	(54, 0.527908030387953)	(56, 0.5503501009046736)	(58, 0.5682782965175124)	(60, 0.5873942113894883)	(62, 0.6065223149425727)	(64, 0.6289454252886801)	(66, 0.6522312233976957)	(68, 0.6739690590059199)	(70, 0.6996966562303568)	(72, 0.7224312550936838)	(74, 0.7398109600566356)	(76, 0.76241419202357)	(78, 0.7821476667383813)	(80, 0.797170893353672)	(82, 0.8134400740378411)	(84, 0.8395197887165262)	(86, 0.8675158349250622)	(88, 0.8862931753217995)	(90, 0.909815975563482)	(92, 0.9323718071038829)	(94, 0.9675131290378561)	(96, 0.9908327845943955)	(98, 1.0078305775492782)	(100, 1.0240374605300033)	(102, 1.0426075933478947)	(104, 1.060392233383232)	(106, 1.076180638312562)	(108, 1.0959682849434116)	(110, 1.1143596504383768)	(112, 1.1300437744293332)	(114, 1.1443884977962457)	(116, 1.1601579425549626)	(118, 1.177585047944448)	(120, 1.193553574494605)	(122, 1.2071574969096952)	(124, 1.2230461198836962)	(126, 1.2422703785877485)	(128, 1.2602134714774977)	(130, 1.2820759024926096)	(132, 1.3080919651699499)	(134, 1.3327212267967123)	(136, 1.3533620811051632)	(138, 1.3703002849524042)
