Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
YAF1_R1	(1, 0.0)	(2, 0.06733576228971506)	(3, 0.004990710734019208)	(4, 0.0)	(5, 0.0)	(6, 0.0005192065057581944)	(7, 0.00037106725342275385)	(8, 0.0)	(9, 0.0)	(10, 1.4382451683052474e-06)	(15, 0.0)	(20, 2.876490336610495e-07)	(25, 5.263977315997206e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 2.888735145910835e-07)	(50, 0.00010130092119092523)	(55, 3.451007778226431e-05)	(60, 2.9058507692491656e-07)	(65, 5.0954894282090126e-05)	(70, 2.1296380833527976e-05)	(75, 0.0)	(80, 0.0)	(85, 9.390621969094224e-05)	(90, 7.879620196191018e-05)	(95, 2.9462857807404525e-07)	(100, 8.857959126512517e-07)	(105, 0.0)	(110, 4.152897376978699e-06)	(115, 5.947803197327257e-07)	(120, 0.0)	(125, 5.087660875727455e-06)	(130, 0.000589978714722083)	(135, 0.0)	(140, 1.551359971124993e-05)	(145, 3.0703854139056544e-07)	(150, 0.0)
YAF1_R2	(1, 0.0)	(2, 3.307963887102069e-05)	(3, 1.725894201966297e-05)	(4, 0.0)	(5, 0.0021185351329136293)	(6, 0.0010096481081502838)	(7, 8.48564649300096e-05)	(8, 2.8764903366104948e-06)	(9, 2.8764903366104948e-06)	(10, 3.164139370271544e-06)	(15, 2.876490336610495e-07)	(20, 8.629471009831484e-07)	(25, 0.0004179540459095049)	(30, 0.0)	(35, 0.0)	(40, 0.0006306324478384458)	(45, 0.00019779492434858874)	(50, 0.0)	(55, 8.715064335563583e-07)	(60, 5.822754463257024e-07)	(65, 0.00023723018163524477)	(70, 0.0007660511070162428)	(75, 0.00015187657449352614)	(80, 2.0569783532795735e-06)	(85, 0.0)	(90, 2.951004208583505e-07)	(95, 2.95712816794664e-07)	(100, 0.0007796709214404321)	(105, 4.4548266985545144e-05)	(110, 5.953253352049251e-07)	(115, 4.1770828692544536e-06)	(120, 0.0007498958132386482)	(125, 2.9991919307172986e-07)	(130, 9.023416505752581e-07)	(135, 6.034981183034284e-07)	(140, 9.99646016257952e-06)	(145, 0.000569153215612989)	(150, 0.0)
YAF2_L001_R1_001	(1, 0.013644019197982866)	(2, 0.06747805042974607)	(3, 0.0048370377255413126)	(4, 0.0)	(5, 0.0)	(6, 0.0004933228816674237)	(7, 0.0003737710969736469)	(8, 0.0)	(9, 0.0)	(10, 8.244950668536329e-07)	(15, 2.748316889512109e-07)	(20, 2.748316889512109e-07)	(25, 6.101263494716883e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00010608503193516743)	(55, 4.809554556646191e-05)	(60, 0.0)	(65, 5.7989486368705506e-05)	(70, 3.078114916253563e-05)	(75, 2.748316889512109e-07)	(80, 0.0)	(85, 0.000175892280928775)	(90, 0.0001179027945600695)	(95, 2.748316889512109e-07)	(100, 1.3741584447560548e-06)	(105, 0.0)	(110, 5.221802090073009e-06)	(115, 2.748316889512109e-07)	(120, 2.748316889512109e-07)	(125, 5.496633779024219e-06)	(130, 0.0006738873013083692)	(135, 0.0)	(140, 1.731439640392629e-05)	(145, 5.496633779024218e-07)	(150, 4.122475334268164e-06)
YAF2_L001_R2_001	(1, 0.0)	(2, 2.4734852005608986e-05)	(3, 1.3741584447560546e-05)	(4, 0.0)	(5, 0.0021368163815956654)	(6, 0.0012463617093937415)	(7, 0.0001456607951441418)	(8, 1.9238218226584767e-05)	(9, 4.122475334268164e-06)	(10, 6.04629715692664e-06)	(15, 1.0993267558048437e-06)	(20, 5.496633779024218e-07)	(25, 0.0005873153192887377)	(30, 0.0)	(35, 0.0)	(40, 0.0006576722316602477)	(45, 0.00032210273945081926)	(50, 5.496633779024218e-07)	(55, 0.0)	(60, 2.748316889512109e-07)	(65, 0.00024789818343399226)	(70, 0.0011081213698512825)	(75, 0.0003690989582614763)	(80, 4.946970401121797e-06)	(85, 1.6489901337072658e-06)	(90, 0.0)	(95, 2.748316889512109e-07)	(100, 0.0009105173854953619)	(105, 0.00016379968661492172)	(110, 1.0993267558048437e-06)	(115, 1.5390574581267815e-05)	(120, 0.001073767408732381)	(125, 6.321128845877851e-06)	(130, 1.0993267558048438e-05)	(135, 9.893940802243595e-06)	(140, 4.424790192114496e-05)	(145, 0.0011746306385774755)	(150, 0.0014112607227644682)
YAF2_R1	(1, 0.0)	(2, 0.06784873344833182)	(3, 0.004836332316873437)	(4, 0.0)	(5, 0.0)	(6, 0.0004966508610949609)	(7, 0.00038345408363741994)	(8, 0.0)	(9, 0.0)	(10, 5.659838872877048e-07)	(15, 2.829919436438524e-07)	(20, 0.0)	(25, 6.140925177071596e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0001005349370013339)	(55, 3.339023009515776e-05)	(60, 0.0)	(65, 5.4449002800329406e-05)	(70, 1.6080367609838134e-05)	(75, 0.0)	(80, 0.0)	(85, 9.996914853840524e-05)	(90, 7.121983114924499e-05)	(95, 0.0)	(100, 2.908594836078401e-07)	(105, 0.0)	(110, 2.924802035212967e-06)	(115, 2.935094910769959e-07)	(120, 2.948212979176851e-07)	(125, 2.965673685370386e-06)	(130, 0.0005809994182235249)	(135, 0.0)	(140, 1.0990904571565701e-05)	(145, 0.0)	(150, 0.0)
YAF2_R2	(1, 0.0)	(2, 2.546927492794671e-05)	(3, 1.4149597182192619e-05)	(4, 0.0)	(5, 0.0021111198995831387)	(6, 0.001021600916554307)	(7, 8.631254281137497e-05)	(8, 1.2734637463973355e-05)	(9, 2.8299194364385238e-06)	(10, 2.5469274927946714e-06)	(15, 0.0)	(20, 0.0)	(25, 0.00041571516521281916)	(30, 0.0)	(35, 0.0)	(40, 0.0006197361603461792)	(45, 0.00017874810191859274)	(50, 5.706917969049312e-07)	(55, 0.0)	(60, 0.0)	(65, 0.00022651813611851372)	(70, 0.0007559721845813274)	(75, 0.00013840938952885926)	(80, 2.896517948341535e-07)	(85, 2.9031622084691687e-07)	(90, 0.0)	(95, 0.0)	(100, 0.0007494609354609461)	(105, 5.0394640724505704e-05)	(110, 0.0)	(115, 5.005662051571888e-06)	(120, 0.0007445993430212813)	(125, 8.881934452638266e-07)	(130, 1.7815348949878265e-06)	(135, 1.1914254161255807e-06)	(140, 7.473788757659688e-06)	(145, 0.0005560687803217731)	(150, 0.0)
YAF3_L001_R1_001	(1, 0.014191954374675254)	(2, 0.06762632931660598)	(3, 0.004600623557074471)	(4, 0.0)	(5, 0.0)	(6, 0.000522475748259742)	(7, 0.0003853554161372758)	(8, 0.0)	(9, 0.0)	(10, 1.8913149258271205e-06)	(15, 0.0)	(20, 0.0)	(25, 5.768510523772718e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00011158758062380011)	(55, 4.444590075693733e-05)	(60, 0.0)	(65, 4.9174188071505134e-05)	(70, 3.262518247051783e-05)	(75, 4.7282873145678013e-07)	(80, 0.0)	(85, 0.00016832702839861372)	(90, 0.00012719092876187384)	(95, 0.0)	(100, 2.3641436572839007e-06)	(105, 0.0)	(110, 5.673944777481361e-06)	(115, 9.456574629135603e-07)	(120, 0.0)	(125, 8.510917166222042e-06)	(130, 0.0007021506662133185)	(135, 0.0)	(140, 2.3168607841382224e-05)	(145, 1.8913149258271205e-06)	(150, 4.728287314567801e-06)
YAF3_L001_R2_001	(1, 0.0)	(2, 4.019044217382631e-05)	(3, 1.1820718286419503e-05)	(4, 0.0)	(5, 0.002149006584471066)	(6, 0.0012813658622478743)	(7, 0.00015366933772345355)	(8, 1.4184861943703405e-05)	(9, 2.3641436572839007e-06)	(10, 7.565259703308482e-06)	(15, 0.0)	(20, 4.7282873145678013e-07)	(25, 0.0005957642016355429)	(30, 0.0)	(35, 0.0)	(40, 0.0006780364009090227)	(45, 0.000348474775083647)	(50, 0.0)	(55, 4.7282873145678013e-07)	(60, 9.456574629135603e-07)	(65, 0.00024870791274626635)	(70, 0.001146136845051235)	(75, 0.00038299127247999186)	(80, 3.782629851654241e-06)	(85, 4.7282873145678013e-07)	(90, 1.4184861943703403e-06)	(95, 0.0)	(100, 0.0009191790539519806)	(105, 0.00015839762503802135)	(110, 1.4184861943703403e-06)	(115, 1.9858806721184766e-05)	(120, 0.0010813593088416563)	(125, 6.146773508938142e-06)	(130, 1.4184861943703405e-05)	(135, 1.0402232092049164e-05)	(140, 4.586438695130767e-05)	(145, 0.0012180068122326657)	(150, 0.001498867078717993)
YAF3_R1	(1, 0.0)	(2, 0.06798654734584317)	(3, 0.004626167720828968)	(4, 0.0)	(5, 0.0)	(6, 0.0005290499900060283)	(7, 0.0003913520474017195)	(8, 0.0)	(9, 0.0)	(10, 1.932602703218368e-06)	(15, 0.0)	(20, 0.0)	(25, 5.7978081096551044e-05)	(30, 0.0)	(35, 0.0)	(40, 0.0)	(45, 4.859888916547057e-07)	(50, 0.00010720944691440662)	(55, 3.469495881906296e-05)	(60, 0.0)	(65, 4.5213143901268806e-05)	(70, 1.8232948745909696e-05)	(75, 0.0)	(80, 0.0)	(85, 0.00010730648676058527)	(90, 8.616351553159873e-05)	(95, 0.0)	(100, 1.5027959217565094e-06)	(105, 0.0)	(110, 2.0169873091561907e-06)	(115, 1.012515291448907e-06)	(120, 0.0)	(125, 4.0963248746102155e-06)	(130, 0.0005942037238773187)	(135, 0.0)	(140, 1.7424666776480788e-05)	(145, 5.36455973457918e-07)	(150, 0.0)
YAF3_R2	(1, 0.0)	(2, 3.8652054064367365e-05)	(3, 1.20787668951148e-05)	(4, 0.0)	(5, 0.0021258629735402047)	(6, 0.0010991677874554468)	(7, 8.938287502384953e-05)	(8, 2.4157533790229603e-06)	(9, 0.0)	(10, 2.4157533790229603e-06)	(15, 0.0)	(20, 0.0)	(25, 0.00044304916971281085)	(30, 0.0)	(35, 0.0)	(40, 0.0006508773002725374)	(45, 0.00021400315940482933)	(50, 0.0)	(55, 0.0)	(60, 4.880908516692389e-07)	(65, 0.00023620871341275575)	(70, 0.0008261946999551194)	(75, 0.0001669409072053026)	(80, 2.4595215267481845e-06)	(85, 0.0)	(90, 4.936580832097822e-07)	(95, 0.0)	(100, 0.0007886831732572359)	(105, 5.360277050485517e-05)	(110, 4.972881954717762e-07)	(115, 7.474451428084635e-06)	(120, 0.000789065529420146)	(125, 1.5017426897956599e-06)	(130, 1.5054715686701109e-06)	(135, 2.012802956533802e-06)	(140, 8.582694605835005e-06)	(145, 0.0006047607333158183)	(150, 0.0)
