"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000114","regulation of establishment of cell polarity","14/3107","25/18903",7.42904455948756e-06,0.000426427157714586,0.000333418363483222,"23189/54828/9475/27/25/253260/51571/22902/10565/6093/57698/9750/1003/51057",14
"GO:0010594","regulation of endothelial cell migration","64/3107","230/18903",8.607190437484e-06,0.000489601805606072,0.000382813875313418,"4233/301/306/8829/5747/147372/8828/9734/406991/7114/407029/5291/2113/9314/54828/9475/27086/9037/3091/4208/25/4780/7010/2247/57381/5547/4763/7057/3791/10000/27302/54453/5587/9353/90627/6781/9982/407035/1906/23328/285/57608/652/1647/2246/407021/7424/3146/1950/8823/407006/10563/55294/10769/6672/168667/5879/3690/493/186/574508/6868/284/7474",64
"GO:0051648","vesicle localization","60/3107","213/18903",1.0767414952959e-05,0.000607013017973064,0.00047461631700543,"22871/55763/5728/63971/60412/66008/4643/4133/54536/1176/23332/26115/55773/4430/8546/22920/3799/55088/83930/8301/583/10079/10987/23233/5873/1000/5071/4644/8027/157769/22906/118426/6860/29058/27183/10972/4646/23122/5048/6382/26258/1499/8615/111240474/8729/1778/8976/7879/6386/8766/23291/54874/1780/26985/1001/10640/8867/81/84062/55686",60
"GO:0043087","regulation of GTPase activity","94/3107","376/18903",1.19649707323798e-05,0.000665244200820125,0.000520146591842086,"3987/9462/1123/4233/132864/4739/8412/5747/9448/406991/4594/55255/858/50807/2042/23603/51429/868/81846/8826/85440/54828/5962/5999/7052/10979/8301/9411/25780/2146/57568/9910/5921/55619/9693/6654/5996/1901/253260/4916/11069/57589/4763/84253/23158/26230/3688/51735/9882/23143/23216/123016/143872/112574/7074/4301/10565/9236/55103/26037/6375/6000/94134/9750/5048/4649/57148/2909/8502/9628/8394/5922/10788/2889/65125/8853/116987/163486/10563/25782/23348/2150/10982/26084/6364/154796/64786/23677/128637/202243/7474/1946/2149/6655",94
"GO:2000027","regulation of animal organ morphogenesis","41/3107","129/18903",1.20533499902191e-05,0.000665244200820125,0.000520146591842086,"367/860/2252/64750/23002/10818/9863/166336/657/81839/54806/84133/25/55366/57154/2247/8324/10370/10082/55727/115908/8323/7074/5083/6495/59277/8321/1906/23213/652/2246/1499/4300/7849/4070/1601/5879/22881/186/340419/7474",41
"GO:0008154","actin polymerization or depolymerization","57/3107","200/18903",1.21164211425902e-05,0.000665244200820125,0.000520146591842086,"2059/55740/23075/1739/136319/23189/51429/10602/7114/2241/6711/10092/5962/10152/5581/9037/85477/55604/342184/93661/6840/5921/830/93663/2693/25/51474/80206/253260/1729/11034/56907/51571/29766/55761/8440/9353/85464/10565/9873/51019/10787/2909/9530/1073/7429/6709/55971/8976/9645/5879/2150/11113/10006/57553/9168/9113",57
"GO:0007171","activation of transmembrane receptor protein tyrosine kinase activity","12/3107","20/18903",1.30280760351939e-05,0.000709131655915641,0.000554461675182028,"56034/2069/374/3084/255324/685/5618/154/1950/1956/284/1946",12
"GO:0032535","regulation of cellular component size","92/3107","367/18903",1.31437838873627e-05,0.000709314969784683,0.000554605006133432,"57142/10371/2059/8829/1182/10512/23075/1739/5728/136319/196527/23189/51429/10602/7114/51334/9821/2241/4133/23499/4897/6711/10092/5962/2803/5581/8301/9037/85477/55604/342184/9723/93661/6840/5921/830/57609/3575/93663/1385/25/51474/80206/4478/3778/253260/57154/11034/4131/7504/51571/29766/2258/22902/10000/118426/8440/9353/85464/10565/9175/9873/1906/394/10787/57698/6696/6558/5048/9798/3475/2909/627/79890/9530/1073/3320/7429/6709/55971/8766/5879/2150/223117/11113/57403/4504/9168/84561/7474/1946/9113",92
"GO:0090287","regulation of cellular response to growth factor stimulus","86/3107","338/18903",1.36375530658561e-05,0.000725583714304106,0.000567325345528943,"2200/7498/860/8829/51232/147372/4734/406991/9315/858/64750/50515/9350/200734/5291/407030/8573/135228/4853/6935/9839/55816/3091/51496/57045/25/9508/57154/5770/2247/10370/51742/4926/8473/79674/7021/7057/3791/2201/10468/9353/9982/2734/27122/2887/8321/54829/1003/3087/5931/57608/51592/23213/26524/652/3553/2246/402117/6653/7424/1499/8837/65997/1601/8823/25778/331/10563/6386/168667/4088/3690/493/857/186/55959/3516/4504/6498/6868/7474/11167/3592/9113/4052/54778",86
"GO:0001738","morphogenesis of a polarized epithelium","33/3107","96/18903",1.36750810899887e-05,0.000725583714304106,0.000567325345528943,"4867/10890/64750/8626/23002/9863/166336/81839/54806/84133/25/4478/57154/8324/10082/2195/115908/8323/123016/7074/4983/8321/5048/4649/51057/4300/1601/5879/3909/22881/1741/10640/7474",33
"GO:0097191","extrinsic apoptotic signaling pathway","62/3107","224/18903",1.4142220087026e-05,0.000743130553812978,0.000581045012317301,"8737/367/6788/3624/8829/653/10413/407007/2070/5728/6789/9821/5295/5788/57448/355/356/7857/55023/2309/4254/597/8738/3685/6934/1495/4763/7042/1540/7057/90/55179/6272/55437/658/2730/5366/57630/3958/7046/2140/4170/100533105/970/79370/652/3553/8743/8837/51202/10116/2244/407006/6672/8795/4088/857/186/117584/6498/3592/10616",62
"GO:0032271","regulation of protein polymerization","57/3107","201/18903",1.42411778605275e-05,0.000743130553812978,0.000581045012317301,"4233/2059/1739/55626/136319/23189/51429/10602/7114/1859/11075/2241/4133/23332/6711/10092/5962/5581/85477/55604/342184/93661/6840/5921/830/93663/25/10142/80206/253260/57606/100506658/4131/51571/23271/29766/4926/8440/9353/85464/10565/55755/5058/9873/10787/1003/7417/9530/3320/6249/7429/6709/55971/89795/5879/9168/9113",57
"GO:0062197","cellular response to chemical stress","87/3107","345/18903",1.75504932764988e-05,0.000908309955309947,0.000710196837504568,"8737/4233/132864/301/9474/79109/55144/2034/406991/5796/1386/5563/8644/2241/4638/27067/10550/375748/51526/7444/7099/5151/27086/3725/355/54206/135112/2146/3091/2176/4921/2309/2936/51719/51384/25/4780/10533/5156/5071/7520/5599/5311/87178/9451/983/10725/8428/5587/4482/5074/84230/948/5163/5562/231/8321/10367/1906/7168/5594/9833/27347/55074/4170/79899/6648/406/3569/23657/51765/1499/6649/4779/10891/2308/1956/55294/29957/11179/51389/857/4504/3301/4257/6421/29979",87
"GO:0055017","cardiac muscle tissue growth","32/3107","93/18903",1.79448719583864e-05,0.000915043047445409,0.000715461362805956,"861/9472/10611/10413/407007/11214/5728/5997/3776/5999/27086/7048/657/4208/25/1901/2247/6416/10370/983/7042/23414/3720/1525/27302/8470/9686/1906/7046/4086/1432/3516",32
"GO:0030177","positive regulation of Wnt signaling pathway","44/3107","144/18903",1.79704367886016e-05,0.000915043047445409,0.000715461362805956,"10413/23189/64750/79718/23499/7415/9839/53944/51366/9037/9736/25/4790/55366/2247/55789/10927/79577/1456/259266/3087/55031/8796/8932/406/23213/80351/65125/4300/1950/8549/1601/331/1956/79971/4088/22881/857/8434/55959/3516/1001/340419/7474",44
"GO:0008088","axo-dendritic transport","28/3107","77/18903",1.84577427373599e-05,0.000932337501149523,0.000728983692111309,"4976/351/667/66008/4133/27067/1176/8546/3799/84709/3091/5813/1740/22906/55638/118426/5048/26258/55207/1778/7345/23291/3192/26985/5874/23095/84062/6421",28
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","108/3107","450/18903",1.91987316151096e-05,0.000962069773157158,0.00075223100480254,"25937/9655/4734/7328/329/55122/10973/64750/28951/79718/7415/154214/5687/8065/267/23607/54467/5516/51514/153769/324/25898/5684/9575/23197/90025/8554/4780/114088/57154/23392/8667/996/9320/5071/56929/11059/84937/148581/57531/51667/201595/23008/25827/10393/8454/26043/8473/51465/91147/9683/3093/5695/83737/25820/81545/23429/5707/26259/8450/197131/5706/10277/7326/57630/64839/8405/137886/25847/26133/79139/406/150684/23327/6599/4121/6451/1499/25897/54476/10116/1601/258010/7345/55294/6386/23190/23291/26234/6502/10513/857/26268/23321/11011/5683/27252/117584/5685/64326/9870/130507/29978/91445/57092/222235/10616/29979",108
"GO:1903828","negative regulation of protein localization","57/3107","203/18903",1.95604584656151e-05,0.000972478226392865,0.000760369251585038,"4544/91942/2824/4988/8609/1213/9475/9201/55691/8301/146057/5530/5569/2693/166614/29969/64771/1495/5071/7447/4763/3667/51465/3033/55022/6860/948/26297/51715/84830/137886/9750/88455/406915/57120/26524/3553/150684/23327/10434/9530/54585/2633/1601/258010/2308/9258/6672/1814/9555/3301/25885/10391/284/3592/2149/9113",57
"GO:0045216","cell-cell junction organization","58/3107","208/18903",2.07776178988373e-05,0.00102492093291608,0.000801373585078511,"3987/7082/1006/10686/4867/7414/1739/1500/2241/2697/5583/2131/8777/9475/5962/10979/4771/324/56288/5586/9076/5584/10207/100506658/1000/1495/143098/7042/1004/1009/83700/1525/1948/5318/4301/6093/7046/1003/102/8502/23136/3553/9414/64065/1499/84612/79977/222256/57502/1501/654/4088/129446/2150/857/144100/26047/2149",58
"GO:0007162","negative regulation of cell adhesion","79/3107","308/18903",2.21344085821518e-05,0.00108338492858687,0.000847085893515232,"861/301/5747/9655/9448/23075/407007/406991/2737/1739/6695/5728/23189/23603/868/29126/79679/865/5295/5788/407030/9314/8573/7292/124872/54828/5962/4771/9037/8995/80380/90102/9723/1600/5921/57045/25/9404/8324/4763/3142/5621/56477/7057/5270/83700/83737/5074/2651/1493/407035/84830/285/6375/3958/9750/55824/23122/53616/10395/102/652/64844/65125/2633/4070/3146/27242/1012/654/407006/3620/7045/56253/8654/10391/284/81/1946",79
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","27/3107","74/18903",2.41186787149888e-05,0.00117115979025388,0.000915716022254756,"55704/8412/9655/2069/406991/5782/868/374/2241/255324/54206/84632/356/685/6654/5898/3672/5795/89853/407021/1950/1012/1956/55294/7879/867/6868",27
"GO:0072665","protein localization to vacuole","28/3107","78/18903",2.43157787355535e-05,0.00117115979025388,0.000915716022254756,"55187/57142/4734/9475/8546/3920/57154/5289/64747/8027/3973/79589/6272/27183/950/144577/9765/55788/6653/2633/51100/10254/7879/8031/51271/26985/23677/27072",28
"GO:0034446","substrate adhesion-dependent cell spreading","36/3107","111/18903",2.45197612467097e-05,0.00117115979025388,0.000915716022254756,"3987/4739/8829/5747/23189/23603/5295/2241/3915/10979/55604/25/7010/9404/3685/673/8324/26033/5318/23671/84168/59277/3912/55742/79834/2633/4070/7399/1601/80005/2244/5879/3690/6239/81/1946",36
"GO:0048592","eye morphogenesis","47/3107","159/18903",2.46696629876095e-05,0.00117115979025388,0.000915716022254756,"2200/8412/4124/2737/50939/7291/1290/27067/7068/10818/4853/6935/10152/639/25836/5915/3091/54806/356/2202/51384/5584/6101/2247/10370/4763/6774/120114/2195/24147/7021/3791/2201/123016/6121/221935/65979/6670/2792/652/1295/1499/1270/4211/55714/128637/7474",47
"GO:0035329","hippo signaling","19/3107","44/18903",2.55591157083236e-05,0.00120433027300265,0.000941651631359289,"29970/9867/6788/25937/10413/6789/7003/4140/4771/79633/80014/23286/9686/26524/1432/11113/92597/154796/9113",19
"GO:0070507","regulation of microtubule cytoskeleton organization","46/3107","155/18903",2.68069844308637e-05,0.00124857722248682,0.000976247799120278,"4233/4281/2042/5563/1859/11075/4133/1213/8777/23332/348235/146057/636/324/90102/25/401236/10142/57606/10207/100506658/4131/55835/23271/2258/4926/1540/5562/55755/5058/6093/1003/23122/5048/2770/6314/26054/56992/57551/6249/1778/89795/5879/3192/10982/1946",46
"GO:0048762","mesenchymal cell differentiation","67/3107","252/18903",2.70698687823068e-05,0.00124857722248682,0.000976247799120278,"57142/10371/25937/8829/5747/10512/653/407007/8828/406991/5728/2042/23603/7291/3084/200734/2131/23332/9475/8320/10979/9037/7048/657/2146/3091/90102/9723/4208/6772/51384/4254/1000/6934/10370/7042/90/7074/2651/6495/1906/83989/6093/5594/64839/7046/23122/65979/4040/202151/652/3553/1655/3569/1499/1601/407006/6386/51094/4088/152007/223117/84172/3516/4017/8091/7474",67
"GO:0051897","positive regulation of protein kinase B signaling","38/3107","120/18903",2.70913968135403e-05,0.00124857722248682,0.000976247799120278,"3606/4233/57142/6788/5747/407007/406991/114882/940/8644/3084/5291/10979/7162/9037/7010/3480/253260/2247/6934/64805/3688/7057/2651/388121/7046/5795/2152/407021/9530/3320/92140/1950/407006/1956/9258/8600/284",38
"GO:0050679","positive regulation of epithelial cell proliferation","61/3107","224/18903",2.82014275112427e-05,0.00128481327076574,0.00100458033774425,"367/57142/860/8829/653/10413/8828/406991/2252/858/374/8626/7291/3915/255324/4853/3725/252983/9037/657/3091/7857/2693/9076/7010/2247/6934/8324/4763/4893/6774/3142/3791/10000/5587/9982/283131/6489/3912/7046/57608/2152/652/2246/407021/6869/7424/1499/8837/4830/3146/1950/1012/654/1956/3690/6239/3516/1001/6868/7474",61
"GO:0051258","protein polymerization","73/3107","281/18903",2.82846127077033e-05,0.00128481327076574,0.00100458033774425,"4233/2059/1739/55626/136319/23189/51429/10602/7114/1859/11075/2241/4133/23332/6711/10092/5962/5581/85477/55604/342184/93661/6840/5921/830/93663/25/10142/80206/253260/1729/57606/100506658/56907/4131/5071/51571/55835/23271/29766/2258/4926/3093/10048/55761/79649/8440/9353/85464/10565/845/55755/5058/9873/51019/10787/1003/23122/55125/7417/9530/51199/3320/6249/7429/6709/55971/8976/2244/89795/5879/9168/9113",73
"GO:0048863","stem cell differentiation","66/3107","248/18903",2.9963667768671e-05,0.00135136141636706,0.00105661354763208,"1021/2823/10371/860/8829/10512/10413/8828/23528/23603/8626/7291/3084/5788/22823/9698/1106/2131/57459/8320/9037/657/2146/3091/9723/4208/25/4780/4254/2247/5156/1000/7520/10370/7042/6774/3688/3720/90/83737/6495/8321/1906/83989/5594/64839/5931/65979/4040/8621/652/7547/23081/1499/4300/4070/1432/54940/399694/3192/223117/23788/3516/5591/8091/221662",66
"GO:0099518","vesicle cytoskeletal trafficking","26/3107","71/18903",3.15128318417616e-05,0.00139315412657701,0.00108929077466051,"63971/66008/4643/4133/1176/26115/4430/8546/22920/3799/55088/4644/22906/118426/6860/4646/5048/26258/1778/8976/23291/54874/1780/26985/81/84062",26
"GO:0106106","cold-induced thermogenesis","44/3107","147/18903",3.15522711594096e-05,0.00139315412657701,0.00108929077466051,"56034/3606/79071/2034/5565/3910/2171/2697/85440/7840/1734/7099/324/23228/6009/79602/55366/3480/216/5618/4012/8473/3953/3033/948/2887/55198/5608/154/406/6588/2271/2827/10891/1778/2104/51094/7852/55856/857/3516/5021/6868/51316",44
"GO:0120161","regulation of cold-induced thermogenesis","44/3107","147/18903",3.15522711594096e-05,0.00139315412657701,0.00108929077466051,"56034/3606/79071/2034/5565/3910/2171/2697/85440/7840/1734/7099/324/23228/6009/79602/55366/3480/216/5618/4012/8473/3953/3033/948/2887/55198/5608/154/406/6588/2271/2827/10891/1778/2104/51094/7852/55856/857/3516/5021/6868/51316",44
"GO:0045669","positive regulation of osteoblast differentiation","27/3107","75/18903",3.18327868120471e-05,0.00139577927730045,0.00109134334903875,"25937/860/10413/406991/2737/51430/55603/8626/10979/657/4208/5530/4921/2247/90/2201/115908/5587/92/658/4090/652/3569/4086/1499/3572/654",27
"GO:0043254","regulation of protein-containing complex assembly","99/3107","410/18903",3.24629247051368e-05,0.0014135924592292,0.00110527126582281,"57600/4233/2059/1739/329/55626/50807/136319/23189/51429/10602/7114/1859/96459/11075/3084/2241/4133/84250/134957/23332/6711/7415/7099/10092/5962/3020/8631/10979/5581/85477/8995/23514/55604/342184/93661/6840/5921/830/93663/19/25/10142/80206/4478/253260/57606/100506658/4131/51571/143098/79738/64805/23271/29766/29091/4926/1015/23379/83700/8440/9353/85464/948/10565/55755/5706/5058/9873/10497/140609/5734/10787/3958/23355/1003/57763/152485/26054/7417/9530/6653/3320/6249/7429/3146/51100/6709/55729/258010/55971/10563/89795/5879/129293/9168/9855/27072/9113",99
"GO:0009612","response to mechanical stimulus","58/3107","211/18903",3.27205152710652e-05,0.00141505022891442,0.00110641107874042,"5747/136319/3776/3673/7099/3725/63895/355/7048/117531/2115/4921/824/6772/26090/4790/3480/8738/2247/4131/1000/6416/5599/5311/10370/7057/4214/5270/84059/3356/9378/51284/1906/285/5734/8796/6507/8932/55342/3553/6546/1647/1756/1111/6869/1499/1432/3485/654/1301/8795/3690/7100/7852/27063/3759/10746/26047",58
"GO:0007179","transforming growth factor beta receptor signaling pathway","59/3107","216/18903",3.43697957932311e-05,0.0014762645621664,0.00115427384368245,"2200/5747/3696/8754/406991/9315/5796/858/64750/50515/407029/200734/9372/407030/1278/135228/6935/9839/10979/3725/7048/657/57045/9404/57154/3694/10370/7042/6774/51742/8473/79674/7057/90/2201/2651/2734/27122/55198/7046/54829/1003/5931/4090/51592/26524/4086/65997/1601/6386/3693/4088/857/6498/6868/51701/9113/4052/54778",59
"GO:0051146","striated muscle cell differentiation","75/3107","293/18903",3.79310345656106e-05,0.00161821994761666,0.00126526708472769,"9472/9474/10611/57486/407007/11214/9734/858/92737/26509/5997/136319/10529/3084/64208/1827/10818/115701/1794/84665/5999/64754/27086/657/5915/2146/688/4208/5530/824/80206/8038/5156/1000/6416/8324/7504/9043/983/29766/3688/90/4205/6272/1525/1948/27302/8470/64091/9643/6495/85461/1906/7168/9750/57538/627/6382/56603/652/6546/1073/8837/1432/55909/80005/170689/3192/607/27063/3516/91807/405754/221662/4627",75
"GO:0050921","positive regulation of chemotaxis","43/3107","144/18903",4.10677968684794e-05,0.00174028234515154,0.0013607062332262,"4233/4739/8829/5747/23075/196527/7114/90550/3673/7162/9037/8995/7857/1901/2247/4916/64805/7057/3791/5587/9353/1906/6375/5594/9750/27347/102/2152/3569/65125/7424/56670/3146/8823/1012/10563/5879/4088/2150/7852/6868/7474/3592",43
"GO:1901880","negative regulation of protein depolymerization","26/3107","72/18903",4.16761800830434e-05,0.00175428934029557,0.00137165813746999,"2059/4281/23075/136319/11075/23332/6711/5962/146057/85477/324/55604/93661/6840/830/51474/4131/23271/29766/2258/23122/6314/57551/7429/6709/89795",26
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","55/3107","199/18903",4.38448829983054e-05,0.00183335490894901,0.00143347857275742,"2823/22871/55704/64422/2059/8829/9474/26052/57451/10413/1809/23189/23603/10602/5295/2241/51196/27067/54828/5962/10152/26053/324/688/170690/100506658/6101/7401/55835/64805/1540/5205/9353/4134/5898/10787/8814/7046/9750/5337/2909/4651/51057/153241/3320/4070/55909/10163/8976/10097/54874/5879/10806/2150/857",55
"GO:0030900","forebrain development","93/3107","383/18903",4.43368107223504e-05,0.0018417277822429,0.00144002522359988,"1021/6506/114327/57142/5454/10371/306/351/3624/57688/8829/8828/2737/5728/55122/84750/139411/6434/3084/85440/2131/10818/4781/10092/6935/8320/27086/9201/4771/22903/84709/583/9037/79633/657/5915/2146/3091/6658/9723/1600/57045/9693/1385/166614/6867/3480/2247/1000/23236/4763/5122/64805/4760/2258/431707/7155/9095/123016/9353/259266/4983/3912/55636/5048/10395/2909/652/6546/7547/23657/81853/238/153241/1499/51199/79659/1767/54149/7531/1956/10579/285025/493/7852/23035/3516/5021/1459/55236/7474/26047/1812",93
"GO:0035633","maintenance of blood-brain barrier","16/3107","35/18903",4.74259558001604e-05,0.00195717310406675,0.00153029055867047,"7082/7414/2697/3915/9069/9076/100506658/3908/3688/83700/1003/6558/3569/9414/1756/284",16
"GO:0050678","regulation of epithelial cell proliferation","99/3107","414/18903",4.8729492481187e-05,0.00199120535863407,0.00155689997699245,"1021/367/57142/7498/6788/860/8829/653/10413/407007/2069/8828/406991/2252/5796/1739/858/5728/6789/1386/374/8626/7291/4163/3915/407030/10818/8573/255324/4781/135228/4853/6935/3725/11221/252983/54206/9037/657/3091/7857/4208/2693/9076/6772/7010/5617/2247/6934/8324/4763/7042/4893/6774/3142/5828/7057/3791/10000/1948/5587/79577/9982/283131/6495/6489/3912/7046/130367/57608/2152/23213/652/2246/407021/6869/7424/1499/8837/4830/4070/3146/1950/80173/1601/1012/654/1956/55294/4088/3690/857/6239/3516/1001/6868/5591/7474/3592",99
"GO:0042692","muscle cell differentiation","98/3107","409/18903",4.88813478917139e-05,0.00199120535863407,0.00155689997699245,"9472/26057/9474/10611/9444/57486/407007/11214/2069/9734/406991/858/92737/26509/55122/57591/5997/136319/23345/10529/3084/64208/1827/3915/10818/115701/1794/84665/6935/3020/5999/64754/27086/657/5915/2146/406892/688/4208/5530/824/80206/8038/5156/1000/6416/8324/7504/9043/983/3908/29766/3688/90/4205/6272/1525/1948/27302/8470/64091/9643/6495/85461/3912/1906/7168/9750/57538/79810/3475/6648/627/6382/56603/652/6546/4775/1756/1073/4086/1499/8837/1432/55909/80005/170689/407006/7345/3192/607/27063/3516/91807/81/405754/221662/4627",98
"GO:0010970","transport along microtubule","48/3107","168/18903",5.30924261979225e-05,0.00214888191675437,0.00168018541746462,"200162/4976/351/667/63971/28981/66008/4133/27067/26958/1176/8546/22920/3799/84709/636/3091/5813/1781/117178/4131/57539/1740/22906/55638/118426/57584/92104/5048/26258/51057/403/55207/79659/80173/1778/7345/23291/150737/3192/1780/26985/5874/23095/84062/79989/6421/55686",48
"GO:1901654","response to ketone","56/3107","205/18903",5.35158456109414e-05,0.00215222324323238,0.00168279796121566,"367/196/4507/10413/5069/10499/5563/8644/54331/7292/7337/9475/64754/2908/27086/5581/54206/5732/2693/1385/9076/6446/2309/31/4478/3480/5737/4916/7042/7057/4678/9353/11057/5562/5030/1906/5734/6696/27347/2770/108/1080/6869/8837/107/6586/8031/3490/1977/114131/51389/857/867/5021/387758/1946",56
"GO:1903036","positive regulation of response to wounding","27/3107","77/18903",5.42640367964486e-05,0.00215631402406242,0.00168599649448223,"301/5747/407007/406991/196527/23189/4638/10979/5581/4921/9076/4780/3480/100506658/673/3688/8428/7057/948/10565/2152/407021/1270/407006/7852/6239/2149",27
"GO:0001655","urogenital system development","88/3107","360/18903",5.4300590723143e-05,0.00215631402406242,0.00168599649448223,"2200/84159/367/301/6492/25937/8829/10413/2737/1739/5728/8626/8826/9350/4643/51196/2131/10818/9863/7337/4853/80114/9955/639/25836/3371/5915/54806/5087/56913/342184/4208/5530/163/6772/7010/170690/55366/11174/2247/5156/80000/5618/5311/4763/7042/7021/90/59/1948/27302/123016/9353/6495/231/171023/285/7046/79810/4090/6382/56603/23213/652/2246/51057/403/4086/1499/8837/7849/4070/79659/10116/80144/8549/8879/654/1063/168667/4088/3690/55083/186/55959/284/7474/10758",88
"GO:0071375","cellular response to peptide hormone stimulus","77/3107","306/18903",5.60319897554937e-05,0.00221116239572617,0.00172888178916622,"2200/132864/3624/8412/5747/9734/10890/858/2549/10499/57105/10768/23189/5305/114882/5295/2241/1176/23235/9475/84709/252983/54206/2798/324/3716/8648/55023/9663/2693/4921/6772/5584/4780/4790/3480/5770/4131/23236/51141/4644/3667/6774/3973/11031/8473/9882/2888/5786/3484/55022/10580/6121/5562/2887/1906/6093/55198/55532/8835/27131/3553/6599/6653/8837/8615/2308/55971/64710/9640/7532/51094/3690/857/186/83990/5591",77
"GO:0048640","negative regulation of developmental growth","36/3107","115/18903",5.71297766539673e-05,0.00224048080616863,0.00175180550838252,"57142/10371/6788/8829/10512/5728/6789/5997/4133/344901/3776/5999/27086/11221/583/9037/7048/9723/57609/10370/9043/2258/3720/80014/23286/1525/9686/6696/8835/3475/154/652/223117/4504/51316/7474",36
"GO:0060491","regulation of cell projection assembly","55/3107","201/18903",5.90717969436045e-05,0.00230234151791308,0.00180017366904162,"2823/22871/55704/64422/2059/8829/9474/26052/57451/10413/1809/23189/23603/10602/5295/2241/51196/27067/54828/5962/10152/26053/324/688/170690/100506658/6101/7401/55835/64805/1540/5205/9353/4134/5898/10787/8814/7046/9750/5337/2909/4651/51057/153241/3320/4070/55909/10163/8976/10097/54874/5879/10806/2150/857",55
"GO:1990845","adaptive thermogenesis","46/3107","160/18903",6.36921115236275e-05,0.00246719013595205,0.00192906685854577,"56034/3606/79071/2034/5565/3910/2171/2697/85440/7840/1734/7099/324/23228/6009/79602/55366/3480/216/5618/4012/8473/3953/3033/948/2887/55198/5608/154/406/6588/2271/6653/2827/10891/1778/2104/51094/3192/7852/55856/857/3516/5021/6868/51316",46
"GO:1902743","regulation of lamellipodium organization","21/3107","54/18903",6.45484233391227e-05,0.00248511429855622,0.00194308154981056,"960/23189/23603/5295/2241/51196/10152/26053/55604/100506658/7401/9353/10787/3320/7429/55909/10163/10097/5879/6239/5168",21
"GO:0043242","negative regulation of protein-containing complex disassembly","28/3107","82/18903",6.84395111852822e-05,0.0026189519613568,0.0020477276392917,"2059/4281/23075/136319/11075/23332/6711/5962/9711/146057/85477/324/55604/93661/6840/830/51474/4131/23271/29766/2258/23122/6314/6588/57551/7429/6709/89795",28
"GO:0050770","regulation of axonogenesis","45/3107","156/18903",6.96961755123333e-05,0.00265097380834261,0.00207276514364517,"1123/57142/5454/10371/8829/10512/5728/57689/4133/23499/2803/9037/9723/1600/57609/57154/5604/4131/1000/673/7504/26230/2258/23303/22902/9353/7074/9175/5058/26037/57698/6696/5048/9798/3475/2909/627/51199/10090/140578/223117/4504/6498/7474/1946",45
"GO:0001736","establishment of planar polarity","26/3107","74/18903",7.12621195976587e-05,0.0026692937743733,0.00208708930893933,"4867/64750/8626/23002/9863/166336/81839/84133/25/57154/8324/10082/115908/8323/123016/7074/8321/5048/51057/4300/1601/5879/22881/1741/10640/7474",26
"GO:0007164","establishment of tissue polarity","26/3107","74/18903",7.12621195976587e-05,0.0026692937743733,0.00208708930893933,"4867/64750/8626/23002/9863/166336/81839/84133/25/57154/8324/10082/115908/8323/123016/7074/8321/5048/51057/4300/1601/5879/22881/1741/10640/7474",26
"GO:0010812","negative regulation of cell-substrate adhesion","24/3107","66/18903",7.14460956397035e-05,0.0026692937743733,0.00208708930893933,"9448/6695/5728/23189/23603/5295/8573/54828/4771/90102/9723/5921/8324/4763/7057/2651/285/23122/10395/2633/4070/10391/81/1946",24
"GO:0007517","muscle organ development","85/3107","348/18903",7.42470171054624e-05,0.00274785682868643,0.00214851683419292,"8910/84159/7402/57486/9734/858/92737/136319/7291/6938/3084/84976/64208/1827/4638/1106/1310/3344/8320/657/688/6840/4208/5530/2115/1385/1901/23060/2218/10370/7504/4763/7042/3908/23414/3688/3142/54583/90/27230/4205/2317/5077/27302/5318/64091/6495/5562/8321/7168/56704/55636/7046/9750/79810/9215/9975/56603/406/3131/652/1655/1756/1073/1499/8837/2273/1270/1432/55909/1301/140578/1063/57158/4088/59269/129446/857/607/9477/27063/1134/3516/7474/221662",85
"GO:0016050","vesicle organization","86/3107","353/18903",7.4419309107599e-05,0.00274785682868643,0.00214851683419292,"7405/301/1182/157680/9482/302/858/1130/9218/84343/63971/23603/29887/5305/3267/1176/51762/9217/8546/9839/23607/200576/8301/7306/356/130340/6857/79666/23023/1385/10564/19/9519/5584/5873/5289/5071/8027/8905/51479/29091/9554/9882/5270/6272/64645/8411/6860/27183/8675/950/6616/10497/10972/23355/5048/54809/9798/9765/6382/22872/26258/10802/8615/111240474/55207/8729/8976/10254/7879/6386/8766/10981/54874/857/164/57403/51271/26985/23325/8867/128637/27072/84062/2149/399979",86
"GO:0021537","telencephalon development","66/3107","255/18903",7.52850705602583e-05,0.00276366241579925,0.00216087503627669,"1021/6506/114327/57142/5454/10371/306/3624/57688/2737/5728/55122/84750/6434/3084/2131/4781/8320/27086/4771/22903/84709/583/79633/5915/2146/3091/1600/166614/6867/3480/1000/23236/4763/64805/4760/2258/123016/9353/259266/3912/55636/5048/652/6546/7547/23657/81853/238/153241/1499/51199/1767/7531/1956/10579/285025/493/7852/23035/5021/1459/55236/7474/26047/1812",66
