Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ESCAPE	ASCL2-19796622 DOWN	175/1425	9.999918e-01	9.999958e-01	0	0	5.605657e-01	4.595549e-06	DENND5B;MLC1;NR3C1;ZDBF2;DACH1;CDH2;TMEM88;SALL3;LIPH;GRB10;NRCAM;PITX2;PHLDA1;TNS3;MFSD2A;CCDC160;TKTL2;MEF2C;MBNL1;KCNH5;LMO4;ANK2;SOX11;FRMD4A;ANXA10;FBXO11;POU3F2;FRMD3;SFRP4;ARMCX1;FEZ1;UPRT;TNIK;HIST1H2BG;ZFPM2;BRSK1;DLX5;DLX6;NPR3;TRANK1;TWIST1;LPAR4;PCDH18;LPP;PCDH17;ZBTB2;EFNB2;ADAMTS15;TSPAN8;PDGFC;RNF217;NDP;SCN3A;GPM6B;SOCS5;MARK1;ABCA1;TMEM132D;JAG1;WSCD1;CAV2;POLR3GL;BCL11A;PLK2;RASSF8;IFI44;HMGA2;ESRRG;MCC;SOX30;MLLT11;FAM111A;COPS3;MEX3A;DAB1;CDK6;CPS1;LSM14B;FGF13;NES;DZIP3;HOXD8;DOCK5;WDR47;WNT2B;TNFAIP6;CITED1;BHLHE41;PTEN;PTPRJ;SLC35F1;ZC3H6;LRRC2;ADAMTS1;ACP6;TRPS1;ENC1;SH3PXD2B;CASP4;NEFL;JARID2;LMCD1;AASS;CCDC112;PCYT1B;EDN1;CHST7;ANXA1;PDE4D;TET2;TBC1D9;PAWR;GFRA1;BAZ1A;ZHX1;DUSP6;ETV6;PARP8;TMPRSS11D;ARL4A;GAP43;RAP2B;BBS10;MMP16;GFOD1;TET3;FAM84A;CDC42EP1;RARB;PLCB1;CD44;SAMD5;PRPS2;PTGER4;HLF;LAMA2;NUFIP2;CEBPD;LAMA4;PRUNE2;IER5L;NTN1;THBS1;ARNTL2;HAS2;ZSWIM6;LRRC8B;GPC4;HDX;TRIM44;NTRK2;USP9Y;MCF2;PLCL2;GPR1;PRSS35;S100B;HIPK1;CDC42BPA;DCBLD1;KLHL9;SLC4A7;TMLHE;KLF5;FMNL2;GLRB;FAP;NFIB;NEURL3;CTH;TRIM36;PTX3;KRAS;VIM;RBM46
ESCAPE	ZSCAN4C-19796622 UP	182/1387	9.999919e-01	9.999958e-01	0	0	6.077368e-01	4.952809e-06	APP;TES;TMEM200A;IRS1;RNF19B;PRDM1;HNMT;TMEM140;ZDHHC2;CTGF;IGF1R;AMOT;CCDC28A;FGF5;NIPAL4;PTAR1;EFEMP1;ALCAM;HMGN5;OPHN1;SALL3;PEG10;AP1S2;PLS3;SIRPA;SLC16A9;THSD7A;HMCN1;PITX2;STK32A;SOX6;CCDC160;UNC13B;CUBN;PDHX;CACNA2D1;ANKRD44;EML1;DKK1;FRMD3;RAB32;HHIPL1;ADAM9;COL4A5;PRKD1;ZFPM2;DSC2;FREM2;IDO1;CD274;GPM6A;SLC45A2;PDE1C;FOXG1;ENDOD1;GATA3;ZC3HAV1;LPAR4;KLHL13;PCDH18;TMTC4;CYB5R2;FAM171A1;CALD1;ARSJ;ST3GAL6;LONRF1;CD276;STAT5B;UBE2H;JAG1;GADD45B;PCDH20;EXOC6B;ZBTB10;ASNS;AMMECR1;TDRD7;KLHL24;FBXO32;PARP14;SOX30;SDK1;PTPRB;MYO5B;COL5A2;ID4;ID3;TAB3;FGF13;XKR4;CPEB2;CDK14;FBXL7;SERINC5;ALK;CNTNAP2;CSRNP2;WNT2B;TNFAIP6;CITED1;CITED2;SLC40A1;RND3;CYR61;TTC28;SGCE;HEPH;ADAMTS1;GLIPR2;KYNU;PSD3;DNER;PHACTR2;TEAD1;CC2D2A;CTSC;PRKG1;EDN1;PARP4;DST;TEX11;TNFRSF19;IL18;RGMB;RGMA;PATL2;PARP8;ARL4C;SLC22A23;RNF144B;TOX3;PLSCR1;ELF1;TMSB15A;ANG;PDZRN3;SMPDL3A;POPDC3;FOXC1;CAMK2D;SEMA3C;COL11A1;PELI2;FAM129A;NEDD9;FURIN;ABCB11;HDAC8;NTN1;THBS1;ATAD2B;PRTG;AP3M2;TBRG1;PTPRZ1;FRZB;PDPN;CHSY3;IGF2BP2;CKB;MBNL3;GBP2;HDX;SASH1;IRX1;LGI1;USP9Y;STAT2;ADAM32;LYSMD3;FMO5;TBX3;KTN1;TMLHE;TAOK3;FAP;KCNS3;CACHD1;YPEL5;SLC24A5;NEUROG2
ESCAPE	MYC-19796622 DOWN	189/1373	9.999919e-01	9.999958e-01	0	0	6.444273e-01	5.242843e-06	FOXA1;SAMD9L;MAML2;TMEM200A;FAM13A;ZBTB20;IRS2;ACTG2;CTGF;IFIT2;LGALS3;HERC3;ALCAM;SESN3;TMEM88;SALL3;DPYSL3;KDR;PLCE1;PLS3;NRCAM;SLC16A9;THSD7A;HMCN1;RGS8;SOX6;HOXA5;TLE4;TKTL2;EPHA4;PDHX;SLC15A1;LIMCH1;LMO4;DNAJB14;VWDE;ANXA10;SCNN1G;ARMCX1;TXLNB;RUFY3;MALAT1;ALPK1;ZFPM2;GPM6A;MACF1;DLX6;GLIS3;ARHGAP18;GATA3;VTCN1;PCDH18;LPP;PCDH17;ZBTB2;CYB5R2;EFNB2;ADAMTS15;FLRT2;CALD1;MYO6;CMYA5;ZKSCAN2;A2M;SCN3A;SRGAP1;TRPM3;DECR1;ABCA1;WWTR1;PHC1;CNTN5;BCL11A;MCC;PARP14;PBX1;GULP1;FAM111A;TMEM98;CPS1;BCL6;RCAN2;ID1;COL5A2;CNTN1;FAT3;FBXL7;ITM2B;WDR47;CDKN1B;THRB;CNRIP1;COL14A1;TGFB1I1;PTEN;PTPRJ;SLC35F1;FMN2;AFF4;RND3;SYNE2;RYR3;ADAMTSL1;DUSP10;TRIM2;TMSB4X;KYNU;PSD3;DNER;CASP4;ITGB8;PHACTR2;GPRASP1;AASS;PRKG1;PCYT1B;PLEKHG1;PARP4;DST;TEX11;MYOF;COMMD3;NRG1;GFRA1;MASTL;ZHX1;DUSP6;RGMA;PATL2;TMPRSS11D;ARL4C;ENAH;SLC22A23;TOX3;KAT2B;UGDH;ELF1;ZEB2;GAP43;TUBB2A;MMP16;TMSB15A;B3GNT5;CDH10;RARB;RBMS1;PLCB1;SGK1;RAPGEF4;CAPS2;TMEM45A;TMPRSS5;COL11A1;ICA1L;PRICKLE2;FAM129A;PTN;NTN1;THBS1;PTPRZ1;ADAM23;SPP1;HAS2;CCL2;ZSWIM6;GPC4;PAK3;GBP2;DYNC1I1;SASH1;VAT1L;MAPK4;GBP3;ARNT2;CMTM3;AADAT;USP9Y;MCF2;GPR1;PRSS35;SULF1;FMO5;MAPK10;MEIS1;PPP2R2B;CACHD1;RBM41;VIM;FSIP1
ESCAPE	hESC H3K27me3 20682450	174/1374	9.999919e-01	9.999958e-01	0	0	5.823822e-01	4.736260e-06	FOXA1;RASEF;RORB;ADARB1;SOX21;GLDN;FGFRL1;CDH8;FGF5;LGALS3;RASSF1;DACH1;SALL3;KDR;PLCE1;LRAT;SVEP1;NRCAM;PITX2;PDE8A;RGS6;HOXA5;MAP3K5;PRIMA1;EPHA5;KIRREL3;PDGFRA;SLC15A1;LIMCH1;UNC5C;POU3F2;DKK1;RUNX1;FRMD3;SFRP4;SCNN1G;RFX4;DOK6;CLIP4;KCTD12;ATF3;SHC4;DLX1;DLX2;PDE1C;TSHZ3;DLX5;PCDH10;FOXG1;SHOX2;NPR3;LYPD1;GLIS3;PHYHIPL;TWIST1;SLCO5A1;GATA3;AK5;TRHDE;PCDH17;NPAS3;ADAMTS15;FLRT2;PRDM16;MBP;ST3GAL1;TFAP2B;TFAP2C;COL24A1;PCDH20;OSBPL3;NR2F1;DCLK2;FBXO32;ESR1;BMP3;RCAN1;FGF14;MYO5B;FAT4;SLC26A4;HOXD8;BTG4;ALK;MOXD1;NRP2;ST6GALNAC2;WNT2B;CITED1;CNRIP1;COL14A1;SLC40A1;ADRA1D;CLEC14A;FMN2;NR2E1;SOBP;RYR3;ELAVL2;SYNE1;TRIM9;HEY1;LRRTM1;GRM8;DNER;PDE4B;NEFL;CD38;YAF2;PRKG1;ITGA4;PDE4D;ELMOD1;TET2;NRG1;KCNAB1;GFRA1;TACR1;PROX1;DUSP8;ITPKB;TBC1D1;GFOD1;ELF4;IL1RAPL2;ALDH1A2;MMP17;PAX9;FAM84A;CDC42EP1;HAP1;L3MBTL4;CREB5;GAS7;SAMD5;FOXC1;HLF;NTN4;IER5L;PRICKLE1;NTN1;COL19A1;PTHLH;PRTG;SLITRK2;CREG2;CHSY3;SLIT2;GPR158;MAPK4;IRX1;NTRK2;GABBR2;PRRX1;GSX2;EYA4;PDE4DIP;SRP68;FBXL14;SGCZ;TBX3;HS3ST1;MEIS1;KCNS3;KIF26B;MAB21L1;KLF9;TRIM36;TACC1;TLL1;IL17D;LGR5;PLCD1;NEUROG2
ESCAPE	OTX2-19796622 UP	147/1339	9.999919e-01	9.999958e-01	0	0	4.920026e-01	3.978438e-06	FOXA1;APP;TMEM200A;IRS1;POGK;ITSN1;MLC1;IRS2;ZDHHC2;AMOT;FGF5;CDH2;RPS6KA2;DPYSL3;SIRPA;SOX9;PITX2;STK32A;TRIM21;PHLDA1;SLC16A4;MAP3K5;MFSD2A;RGS7;ACVR1;CUBN;KCNH5;VWDE;DKK1;FRMD3;FNDC4;PPP1R3D;SPARCL1;KCTD12;PRKD1;TNIK;ATF3;DSC2;IDO1;CD274;LYPD1;PCDH15;ENDOD1;TRANK1;GATA3;FAM171A1;TSPAN8;FLRT2;CALD1;A2M;WWTR1;HMGA2;TDRD7;FBXO32;PBX1;ARHGAP24;AIF1L;FOSL2;FAM111A;COPS3;PTPRB;DAB2;FGF14;TMEM98;ID2;ID1;CNTN1;ID3;FGF13;SLC26A4;SFXN5;MOXD1;DYRK4;DOCK5;WNT2B;THRB;CITED1;CNRIP1;COL14A1;SLC40A1;TNFAIP3;VLDLR;SH3RF1;DUSP10;CASP4;PHGDH;UPP1;YAF2;CGNL1;CTSC;PRKG1;SGCG;PLEKHG1;ANXA1;PARP4;DTX3L;GFRA1;DUSP8;PARP9;RGMA;PARP8;TMPRSS11D;ARL4C;TOX3;GAP43;DMRTA1;CDH10;PXDN;CNKSR3;TET3;RBM20;RARB;PDZRN3;CD44;GAS7;FOXC1;CAMK2D;LAMA2;AMIGO2;FURIN;THBS1;THBS4;PRTG;STOX2;FRZB;PDPN;HAS2;CHSY3;GBP2;LEFTY2;TRIM44;VAT1L;CAP2;GBP3;NTRK2;USP25;PLCL2;LSAMP;HS3ST1;DHRS3;MYO1D;MAPK10;TMLHE;FMNL2;KIF26B;FSIP1;RBM46
ESCAPE	ZSCAN4C-19796622 DOWN	149/1319	9.999919e-01	9.999958e-01	0	0	5.090951e-01	4.102846e-06	TPMT;SOX21;GLS;ZDBF2;CDH2;PSPH;PPFIA2;PRIMA1;CADPS2;MEF2C;MBNL1;SLC15A1;WSB2;PIPOX;FRMD4A;TIAM2;ARMCX1;FEZ1;ERF;ANAPC4;TNIK;L3MBTL3;HS3ST3A1;NPR3;MTTP;MGST1;TWF2;TWIST1;ARHGAP18;AK5;PCDH17;RHOBTB1;TTBK2;UBE2J1;SOCS2;PGBD1;ATXN1;NKAIN3;RIC8B;TSPAN8;PRDM16;NDP;SCN3A;GPM6B;TRPM3;DTNA;WSCD1;TIPARP;CAV2;POLR3GL;BCL11A;NR2F1;POU6F2;ESRRG;MCC;GNG12;ARHGAP31;FGF14;FMC1;GNB4;SNAI2;SPATS2L;NF2;GALK2;ITM2B;MOXD1;NRP2;THRB;MAST4;CHD9;DUSP16;LRRC2;RYR3;ADAMTSL1;PPP3CC;SCRN1;TRPS1;CASP4;CD38;UPP1;LMCD1;ZIK1;CCDC112;PCYT1B;PDE4D;DNMT3A;TET1;PROX1;PPP2R5C;KIF6;TMPRSS11D;KAT2B;TUBB2B;TMEM2;GAP43;MMP16;GFOD1;DNAJC6;PALLD;DMRTA1;PXDN;TET3;FAM84A;ACSBG1;HAP1;PLCB1;RAPGEF4;ITGA9;TMEM45A;TRUB1;TMPRSS5;FRRS1;STAU2;ATP10D;MRPS31;TSIX;PTN;HSD17B11;ADD3;TRAK1;THBS4;ABLIM1;RAB23;GPC6;DYNC1I1;VAT1L;CAP2;GBP3;CMTM7;NTRK2;TCF7L2;IFNB1;NR1H4;SORBS2;S100B;MAPK10;RNF145;MARCKS;GSTA4;SYT11;NEDD4;MAB21L1;CTH;MSRB2;TRIM36;APBA1;OCIAD2;PMFBP1;VIM
ESCAPE	CHiP RNF2-18974828	177/1300	9.999920e-01	9.999958e-01	0	0	6.368267e-01	5.118608e-06	FOXA1;APP;LPGAT1;CRTC3;IRS1;CTNND2;ANTXR2;SOX21;CDH8;FGF5;GPR176;DACH1;CDH2;SALL3;KDR;GRB10;SIRPA;LRAT;SVEP1;SLC16A9;SOX9;PITX2;STK32A;PDE8A;RGS6;HOXA5;SOX4;PRIMA1;EPHA5;KIRREL3;EPHA4;PDGFRA;SOX13;KCTD1;UNC5C;SOX11;POU3F2;RUNX1;AR;RFX4;KCTD12;TOX;ZFPM2;FREM2;SHC4;DLX1;DLX2;L3MBTL3;HS3ST3A1;TSHZ3;DLX5;PCDH10;FOXG1;SHOX2;NPR3;LYPD1;GLIS3;TWF1;LIN7A;GATA3;ZC3HAV1;AK5;PCDH18;PCDH17;RHOBTB1;NPAS3;EFNB2;ADAMTS15;ATXN1;FLRT2;PRDM16;ST3GAL1;TMEM132D;JUN;JAG1;OSBPL6;BCL11A;NR2F1;HMGA2;FZD8;FBXO32;ZFHX4;FOSL2;BMP3;APPBP2;MYO5B;UST;ID4;PDE3A;ID3;FAT4;HPSE;SP9;FGF12;CPEB2;NES;HOXD8;NRP2;WNT2B;CITED1;COL14A1;GRIK1;ADRA1D;VLDLR;NR2E1;SOBP;RND1;TRIM9;HEY1;PSTPIP2;ADAMTS1;LRRTM1;GRM8;NEFL;RNF150;EDIL3;PRKG1;EDN1;CHST7;RIPK2;COMMD3;GFRA1;PROX1;ZHX1;ZDHHC14;RGMA;PARP8;ITPKB;TBC1D1;ARHGAP10;GPRC5B;VCAN;MMP16;GFOD1;LRRC7;ALDH1A2;IRF2;PAX9;PTGER4;POPDC3;FOXC1;ASAH1;CAMK2D;HLF;NTN4;NEXN;PRICKLE1;NTN1;PTHLH;MAPK9;PTPRZ1;SLITRK2;FRZB;HAS2;IGF2BP2;SLIT2;GPC6;IRX1;NTRK2;GABBR2;PRRX1;NEGR1;EYA4;SORBS1;DCBLD1;BICC1;DHRS3;NELL2;MEIS1;DNAJA4;KCNS3;CLCF1;MAB21L1;CACHD1;TLL1;LGR5;NEUROG2
ESCAPE	NR5A2-19796622 DOWN	145/1288	9.999920e-01	9.999958e-01	0	0	5.075044e-01	4.068334e-06	NUCKS1;CDC14A;CCDC28A;FGF5;LGALS3;DACH1;SALL3;DPYSL3;LAMP2;KPNA4;CHAC1;PITX2;SOX6;PDE8A;SLC16A4;ARL6IP6;SLC15A1;CACNA2D1;ZBTB38;IPMK;LDOC1;ANK2;ANXA10;FRMD3;SCNN1G;PARD3;PPP1R3D;MALAT1;KCTD12;NUPR1;HIST1H2BG;ATF3;INO80D;CALCRL;PDE1C;USP53;DLX5;GLIS3;PCDH15;LTBP1;PCDH17;CYB5R2;BRIP1;MYO6;MOV10L1;A2M;LONRF1;ST3GAL1;ABCA1;TMEM132D;RBPMS;PLK2;CEP350;CRIM1;POU6F2;FZD8;INO80;ELL2;TMEM231;CCDC88A;NBEA;ID4;ID3;NES;ALK;DYRK4;CSRNP2;BTG1;THRB;RNF13;PTPRK;VLDLR;CXCL3;LRRC2;TRPS1;TRIM3;NFKBIZ;ME1;NEFL;PMEPA1;ITGAV;PRKG1;DACT1;PLEKHG1;CHST7;TEX11;MYOF;PROX1;RGMA;PATL2;TMPRSS11D;ELF1;NAV3;GFOD1;ELF4;TMSB15A;DNAJC6;ALDH1A2;MMP17;FAM84A;RBM20;PDZRN3;SMPDL3A;ST6GALNAC5;ACSS3;COL11A1;PELI2;ATP1A1;ABCB11;TRAK1;NSL1;ZBTB40;TRAK2;RNF135;AP3M2;DNAJB2;FSTL5;STOX2;ABLIM1;PTPRZ1;WHAMM;SLC25A20;IGF2BP2;SLIT2;HEATR6;DTD1;SASH1;GALNT5;MYEF2;STAT2;GSX2;ADAM32;NMNAT3;TMEM64;S100B;CDC42BPA;FMO5;TTLL7;FMNL2;DNAJA4;KIF26B;RIMBP2;PMFBP1;LGR4;FRYL
ESCAPE	NR2F2-19796622 UP	118/1279	9.999920e-01	9.999958e-01	0	0	4.032022e-01	3.227156e-06	EHF;TES;RNF19B;IRS2;ACTG2;CTGF;AMOT;FGF5;UBASH3B;SESN3;CDH2;LIPH;DPYSL3;CREB3L2;KDR;SACS;BBX;SLC16A9;RGS8;STK32A;PHLDA1;LIMCH1;SOX13;DKK1;THAP2;ADAM19;TXLNB;FEZ1;SMS;TNIK;NUPR1;CD274;SLC45A2;GLIS3;ENDOD1;GATA3;LTBP1;TSPAN8;A2M;SCN3A;SRGAP1;COL24A1;GADD45B;ZBTB10;HMGA2;FZD8;TDRD7;ARHGAP24;AIF1L;SOX30;PTPRB;UST;COL5A2;ID3;IL7R;ALK;MOXD1;WNT2B;CITED1;CNRIP1;COL14A1;HMGB3;CYR61;SYNE2;TUBA1A;SIPA1L1;GLIPR2;SH3PXD2B;DNER;UTY;LMCD1;EDN1;TNFRSF19;TBC1D9;NRG1;KLF17;TOX3;TUBB2A;NAV3;MDFIC;B3GNT5;PXDN;RAPGEF2;CDC42EP1;SGK1;CRYAB;ITGA9;DDR2;ACSS3;TMPRSS5;PRICKLE2;NEDD9;NEXN;ABCB11;TFPI;THBS1;ARNTL2;RNF135;PDPN;SPP1;CKB;GBP2;SASH1;GBP3;SLC12A2;CMTM3;GALNT1;MCF2;EYA4;ADAM32;PRSS35;HIPK2;PER2;MAPK10;MGP;APBA1;VIM;FSIP1
ESCAPE	CHiP SUZ12-16625203	157/1271	9.999920e-01	9.999958e-01	0	0	5.667192e-01	4.529597e-06	FOXA1;APP;STEAP4;PRDM1;ANTXR2;SOX21;ANTXR1;FGFRL1;CDH8;FGF5;RGS2;HTR7;DACH1;CDH2;PEG10;LEPR;LRAT;SVEP1;SLC16A9;SOX9;HOXA5;MAP3K5;PPFIA2;PRIMA1;MEF2A;EPHA5;KIRREL3;UNC13B;PDGFRA;CADPS2;TMOD2;UNC5C;PRKCA;POU3F2;DKK1;POU3F4;TIAM2;AR;FNDC4;TOX;ZFPM2;ATF3;KCTD15;DLX1;DLX2;PCDH10;SHOX2;NPR3;GATA3;ZC3HAV1;PCDH18;TRHDE;UBE2J1;CNN3;EFNB2;FLRT2;PRDM16;JUN;FZD3;BCL11A;FZD6;HMGA2;FZD8;PCDHGA10;PKIB;BMP3;UST;PDE3A;ID3;HPSE;PCDHB8;ALK;ROBO2;MOXD1;PCSK1;PYGB;NRP2;PCDHGB7;WNT2B;PCDHGB5;PCDHGB2;GRIK1;ADRA1D;SLC35F1;GRIK2;NR2E1;SGCE;TRIM9;ADAMTS1;SMPD1;LRRTM1;NEFL;RNF150;YAF2;DACT1;PCDHGA8;EDN1;PCDHGA5;DTX3L;PCDHGA4;TRPC4;SGIP1;TNFRSF19;GAB1;GFRA1;PROX1;PARP9;RGMA;GPRC5B;CREB1;MMP16;PDIK1L;DMRTA1;ALDH1A2;MMP17;IRF2;PAX9;RHOJ;PTGER4;FOXC1;CAMK2D;SEMA3C;SEMA3A;PELI2;NTN4;SLC5A12;NTN1;COL19A1;PTHLH;FRZB;CNR1;HES1;SLIT2;TRIM44;KCNJ2;IRX1;NTRK2;MAP3K1;KCNJ8;ANGPT1;NEGR1;KCNIP4;BICC1;TBX3;HS3ST1;HIPK2;MEIS1;GLRB;NFIB;DNAJA4;KCNS3;MAB21L1;PTX3;TLL1;LGR5;ASB3;NEUROG2
ESCAPE	CHiP JARID2-20075857	160/1258	9.999920e-01	9.999958e-01	0	0	5.870615e-01	4.681296e-06	FOXA1;TRIO;IRS1;RASEF;PREP;PLAT;SOX21;CDH8;NR3C2;CDH6;FGF5;DACH1;SALL3;GRB10;LRAT;SVEP1;SOX9;PITX2;HOXA5;SOX4;MAP3K5;MFSD2A;EPHA5;PDGFRA;LMO4;KCTD1;SOX11;POU3F2;RUNX1;RFX4;DOK6;PPP1R3D;CRYZL1;HHIPL1;KCTD12;ZFPM2;ATF3;FREM2;SHC4;DLX1;DLX2;HS3ST3A1;DLX5;PCDH10;DLX6;SLC41A2;SHOX2;NPR3;LYPD1;GLIS3;TRANK1;TWIST1;SLCO5A1;LIN7A;GATA3;AK5;TRHDE;PCDH17;RHOBTB1;NPAS3;ATXN1;FLRT2;RNF217;PRDM16;ST3GAL6;ST3GAL1;GPM6B;MARK1;TMEM132D;JUN;OSBPL6;BCL11A;PLK2;NR2F1;HMGA2;FZD8;ZFHX4;SOX30;PCDHGA10;BMP3;PDE3A;FBXL3;FAT4;SLC26A4;SP9;FGF12;NES;HOXD8;NRP2;PCDHGB7;WNT2B;COL14A1;PCDHGB4;BHLHE41;ADRA1D;NR2E1;SOBP;FBLL1;CYR61;TRIM9;SGCB;ADAMTS1;LRRTM1;GRM8;NEFL;TMED7;YAF2;PCDHGA8;GFRA1;PROX1;DUSP8;RGMB;ZDHHC14;PARP8;ITPKB;SLC22A23;TBC1D1;ARHGAP10;ZEB2;LRRC7;ALDH1A2;IRF2;PAX9;FAM84A;RBM24;ST6GALNAC5;SAMD5;PTGER4;FOXC1;NLGN1;PLEKHH2;NTN1;COL19A1;LRP6;PRTG;FRZB;CNR1;ERBB4;NHS;ZSWIM6;LRIG3;SLIT2;GPC6;LINGO2;IRX1;NTRK2;GABBR2;PRRX1;GSX2;EYA4;LHFPL2;NELL2;MEIS1;DNAJA4;KCNS3;KIF26B;MAB21L1;PTX3;APBA1;NEUROG2
ESCAPE	MYOD1-19796622 DOWN	137/1217	9.999921e-01	9.999958e-01	0	0	5.085237e-01	4.024864e-06	FHOD3;IFIT2;GJA1;CDH2;SALL3;LIPH;STK32A;TNS3;RPP38;SOX4;CCDC160;SOX5;MBNL1;SOX11;PRKCA;FRMD4A;ANXA10;ZBTB33;WDR78;SFRP4;FNDC4;FEZ1;UPRT;HIST1H2BG;BRSK1;NTM;LPAR4;PCDH18;PCDH17;ZBTB2;NKAIN3;RIC8B;TTPA;ABL2;PMAIP1;A2M;SCN3A;GPM6B;ABCA1;FZD3;DTNA;WSCD1;TIPARP;BCL11A;PCDH20;MCC;PHC3;RPE65;MLLT11;ZBTB6;FGF14;DAB1;CDK6;CPS1;RCAN2;COL5A2;MANSC1;FBXL7;CNTNAP2;NRP2;DOCK4;TNFAIP6;DOCK7;PTEN;SLC35F1;STON2;LRRC2;PHEX;RYR3;ELAVL2;ACP6;SNAPC3;ENC1;CASP4;NEFL;AASS;SGCG;ZIK1;CCDC112;PCYT1B;CHST7;ANXA1;PDE4D;TBC1D9;ZHX1;ETV6;TMPRSS11D;ARL4A;GAP43;BDH2;DDAH1;DMRTA1;CDH10;CNKSR3;FAM84A;ACSBG1;ANG;SGK1;ST6GALNAC5;RAPGEF4;CAPS2;SAMD5;PRPS2;PTGER4;ACSS3;HLF;NUFIP2;PTN;NTN1;TAF1D;TMEM206;NHS;IGF2BP2;LRRC8B;LMLN;NTRK2;USP9Y;MCF2;GABRA3;GPR1;SORBS2;HIPK1;USP28;SVIP;GDAP1;DCBLD1;FMNL2;SYT11;NFIB;FABP7;VEPH1;CTH;MGP;CACHD1;TRIM36;VIM;FSIP1
ESCAPE	ASCL1-19796622 DOWN	116/1203	9.999921e-01	9.999958e-01	0	0	4.252216e-01	3.356742e-06	ABCA13;SOX21;GLS;LGALS3;CDH2;LIPH;SESN2;PIM1;AP1S2;CHAC1;PHLDA1;TNS3;CCDC160;PRIMA1;ZBTB38;ARID5B;FRMD4A;ANXA10;WDR78;RFX4;FEZ1;TNIK;FAM161B;HIST1H2BG;NPR3;PCDH17;NKAIN2;ZKSCAN2;ABL2;A2M;SCN3A;ABCA1;WSCD1;POLR3GL;BCL11A;RCC2;INO80;NR1D1;PHC3;FANCF;MEX3A;CPS1;NF2;DZIP3;DYRK4;DOCK5;NRP2;RTP3;TNFAIP6;PCDHGB2;PTPRJ;PTPRK;STON2;ZC3H6;LRRC2;PHEX;ADAMTSL1;ACP6;TRIM2;TRPS1;ENC1;SH3PXD2B;CASP4;KIF13B;NEFL;CD38;JARID2;AASS;CCDC112;PCYT1B;EDN1;ANXA1;PDE4D;MYOF;TET2;TBC1D9;TET1;MASTL;ETV6;TMPRSS11D;ENAH;ARL4A;BDH2;GFOD1;ANG;HAP1;LCORL;SGK1;RAPGEF4;HLF;TMPRSS5;NUFIP2;FRRS1;SEMA3A;USP11;TSIX;FAM169A;SLC7A1;NTN1;ADAM23;GPC4;GPR1;NMNAT3;PRSS35;HIPK1;USP28;PLEKHA7;TTC39B;REST;KLF5;FMNL2;NFIB;CTH;KLF9;TRIM36;VIM
ESCAPE	CHiP MYC-18555785	111/1200	9.999921e-01	9.999958e-01	0	0	4.055540e-01	3.199670e-06	CARS;DCLRE1A;DBR1;MIDN;CCNT2;UBE2D1;THUMPD3;NUCKS1;BZW2;ACTB;GLS;GJA1;RPS6KA2;NUDT19;TRIM27;CCNL1;DUS4L;EIF2A;ARL6IP6;PRKAB2;CIRBP;WDR75;FNDC3A;ARMC8;CASD1;ST7L;MINPP1;ADAM9;FIZ1;FKBP3;ATF4;PFKFB3;SHMT2;BTF3L4;TARS;WDR61;NMD3;LARS;DPH5;SLC19A2;IVNS1ABP;PLK4;ANKRD28;ECD;MYO5A;ASNS;FOXN2;EIF1;COPS3;EIF5;FUBP1;JMY;FBXL3;DEGS1;LRCH3;EIF4G2;FARSB;WDR48;AKAP8L;DOCK7;AKAP12;SENP6;TUBA1C;ARV1;ING3;YWHAQ;OTUD6B;KIF13A;POLI;ELMOD2;RGMB;SIRT1;MRPL50;SFPQ;GORASP1;ARHGEF4;GARS;BCAT1;TKT;TRUB1;YAP1;TGFBRAP1;GCNT1;CEBPG;SLC3A2;TOB2;SLC7A1;NSL1;STRN3;TCEAL8;EXTL2;BCLAF1;PPP1R8;FEM1C;APBB2;PDSS1;DTD1;TRIM44;AASDHPPT;SMARCE1;ANKIB1;AGK;NFYC;RSRC2;TMEM64;PEX12;ACVR2B;GTF2H5;MYO1D;WEE1;RBM43
