Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Human_Gene_Atlas	CiliaryGanglion	49/278	7.994446e-01	9.999941e-01	0	0	8.855549e-01	1.982209e-01	DBR1;CCNJ;BNC2;ZNF292;FMN2;C14ORF93;ADAMTSL1;TCP11L2;PRKG1;KIRREL3;CAST;TIGD4;DTX3L;DST;ATP11C;NAALADL2;MRPL50;PALLD;WDFY3;BDP1;XPR1;PRTFDC1;CAPS2;LRRC58;ZNF670;TNKS;YTHDC2;TMTC3;SSFA2;PRTG;EPB41L5;GRPEL2;ARSK;CD59;ZNF546;MAP2K5;OSBPL8;COL24A1;MCF2;IL31RA;ADAM32;SGCZ;TTC6;NBEA;DPY19L4;MYO5B;GNAQ;FAT4;KIAA0825
Human_Gene_Atlas	Caudatenucleus	11/69	8.107341e-01	9.999941e-01	0	0	7.855815e-01	1.648269e-01	SDK1;MCTP1;CALB1;RIC8B;INPP5A;THRA;KCNAB1;DRD2;LZTS1;ARPP19;ANO3
Human_Gene_Atlas	Fetalliver	21/126	8.150553e-01	9.999941e-01	0	0	8.281428e-01	1.693546e-01	ABCA1;C9ORF152;CFI;NR1H4;YOD1;ACSL4;IL1RAP;LARP4;ABCA13;A1CF;FMO5;NAALADL2;SLCO1B1;GLUD1;TDO2;DAAM1;CPS1;SLCO1B3;LEPR;ANGPTL3;HMCN1
Human_Gene_Atlas	Leukemialymphoblastic(MOLT-4)	19/118	8.501445e-01	9.999941e-01	0	0	7.945693e-01	1.289975e-01	ZNF512B;RFC5;PRR3;ZNF518A;ZNF93;UBR7;TMSB15A;ALDH1A2;MTF2;TRIM24;FAT1;ZNF107;PLAGL2;PDSS1;SEPHS1;ARID2;TOX;SOX4;ITGA9
Human_Gene_Atlas	retina	36/218	8.829654e-01	9.999941e-01	0	0	8.182775e-01	1.018504e-01	RERE;PHF2;SLC45A2;FOXC1;KIAA1191;PFKFB3;WNT2B;HLF;TYRP1;PLAT;ADH5;TMEM47;EDNRB;FRZB;EPB41L2;ABI3BP;KDR;HES1;PITX2;TNS3;TRPM3;MFAP3L;DTNA;CIRBP;NR2F1;MITF;TEX2;RPE65;GPR137B;ITPKB;SFRP4;PER1;MAB21L1;KLF9;MEIS3P1;RGR
Human_Gene_Atlas	Adipocyte	29/181	8.984707e-01	9.999941e-01	0	0	7.893185e-01	8.450534e-02	SRPX;ABHD4;LAMA2;COL11A1;MGST1;PCDH18;HEBP2;SRPX2;ME1;DLAT;DECR1;PDGFRA;TPM4;PRRX1;SORT1;AKR1C3;PARVA;DKK1;AR;TMEM135;PALLD;MGP;ECHDC1;WDFY3;SOS1;RECK;FERMT2;RHOQ;DDR2
Human_Gene_Atlas	Bonemarrow	7/52	9.021292e-01	9.999941e-01	0	0	6.441924e-01	6.635023e-02	MS4A3;NOD1;HMCN1;ADIPOR1;ABCA13;MAPK4;LTF
Human_Gene_Atlas	MedullaOblongata	2/19	9.081258e-01	9.999941e-01	0	0	4.874252e-01	4.697435e-02	ALK;NANP
Human_Gene_Atlas	Pons	3/27	9.184495e-01	9.999941e-01	0	0	5.177974e-01	4.404816e-02	NCOR2;MAST2;TACR1
Human_Gene_Atlas	TemporalLobe	4/34	9.191085e-01	9.999941e-01	0	0	5.522534e-01	4.658318e-02	ZNF670;ZC3H7B;TDP1;RND1
Human_Gene_Atlas	Skin	16/111	9.324058e-01	9.999941e-01	0	0	6.969177e-01	4.877525e-02	DBR1;RNASEL;GDA;YTHDC2;LAMB4;SSH2;KIF6;ADAMTSL1;PRTG;CA1;TTC6;GNAQ;NUDT19;TNIK;TMEM45A;ZFP28
Human_Gene_Atlas	PancreaticIslet	18/123	9.326047e-01	9.999941e-01	0	0	7.092863e-01	4.948960e-02	PCSK1;SPINK1;MMP7;KCNJ8;ARRDC3;DNAJC12;ANXA10;VLDLR;SERPINB7;ELL2;HSPA13;TOM1L1;SMPD1;KCNMB2;SPP1;APBB2;PAK3;IDO1
Human_Gene_Atlas	Leukemia chronicMyelogenousK-562	18/124	9.378362e-01	9.999941e-01	0	0	7.025510e-01	4.508974e-02	MCTS1;POPDC3;WARS;CRADD;HMGCS1;TARS;PDE4DIP;TFPI;SOCS2;SQLE;HEPH;PSMD5;ALDH1A2;MARS;GATAD1;HIST1H2BH;KPNA5;GALK2
Human_Gene_Atlas	DorsalRootGanglion	9/69	9.388714e-01	9.999941e-01	0	0	6.209257e-01	3.916599e-02	FRMD3;PURB;PRKAB2;MTAP;OTUD6B;TCTN2;TCP11L2;ZNF569;APBA1
Human_Gene_Atlas	Cerebellum	15/108	9.481909e-01	9.999941e-01	0	0	6.673220e-01	3.550113e-02	ZC3H6;SSH2;POLB;FGF14;CALB1;S1PR1;ELMO2;SPRY2;FEM1C;CA8;ZNF699;ZFPM2;TRPM3;CGNL1;GAS7
Human_Gene_Atlas	AdrenalCortex	14/106	9.649186e-01	9.999941e-01	0	0	6.294806e-01	2.247974e-02	RANBP2;APP;TIPARP;DHCR24;KIAA1024;TACR1;RUNX1;FOSL2;PER1;SLC16A9;KBTBD8;HOXA5;AASS;SLC19A2
Human_Gene_Atlas	Placenta	65/405	9.666707e-01	9.999941e-01	0	0	7.889656e-01	2.674386e-02	FAM13A;SLC40A1;HMGB3;ZC3H6;BZW2;LRRC1;MAN1A2;PEG10;CREB3L2;SVEP1;THSD7A;TNS3;SLC16A4;SOX13;FNDC3B;TMEM2;RASA1;RBMS1;ATF3;RBMS2;IDO1;HDAC5;LEPROT;DLX5;ATP10D;TWIST1;FURIN;GATA3;TFPI;LTBP1;RHOBTB1;STK3;CYB5R1;ABLIM3;FRZB;KIAA0355;PDPN;ST3GAL4;ST3GAL6;CD59;HES1;CGA;PDLIM5;DEDD;SLC19A2;STAT5B;TFAP2C;ATP8B2;SORT1;CRIM1;PDE4DIP;LNPEP;UBE2A;MEX3D;ACVR2B;TBX3;AZIN1;GULP1;PKIB;DAB2;MARCKS;MYO5B;DEGS1;HPSE;LGR5
Human_Gene_Atlas	Thymus	8/68	9.671106e-01	9.999941e-01	0	0	5.517917e-01	1.845325e-02	MED1;MAST4;TCF12;PLCH1;TOX;HIPK1;SOX4;RAG1
Human_Gene_Atlas	Leukemia promyelocytic-HL-60	7/62	9.699171e-01	9.999941e-01	0	0	5.267385e-01	1.608905e-02	SLC4A7;SWAP70;RBBP8;PDE4DIP;CEPT1;TFB1M;ITGB3BP
Human_Gene_Atlas	Tonsil	2/26	9.736744e-01	9.999941e-01	0	0	3.451094e-01	9.206936e-03	TMPRSS11D;ZNF277
Human_Gene_Atlas	Pituitary	10/84	9.760730e-01	9.999941e-01	0	0	5.590489e-01	1.353896e-02	DIRAS3;RNF25;PEG10;GNRHR;FRS2;GPC4;DRD2;CGA;TBX19;LRP6
Human_Gene_Atlas	Salivarygland	6/57	9.765531e-01	9.999941e-01	0	0	4.868969e-01	1.155218e-02	FOXC1;NEGR1;SH3BGRL2;TAB3;PHLDA1;PPARGC1A
Human_Gene_Atlas	Appendix	16/127	9.845406e-01	9.999941e-01	0	0	5.958653e-01	9.283688e-03	NCKAP1;ZNF197;DST;ATP11C;ANK2;LTBP1;RDH11;SPAG1;RARB;DMD;UTY;SOS2;ZNF510;TRPM3;CGNL1;ZNF286A
Human_Gene_Atlas	small intestine	30/220	9.907628e-01	9.999941e-01	0	0	6.518429e-01	6.049153e-03	SEC23A;TMEM41B;SLC35D2;MTTP;PLAT;ADH5;VSIG10;GLS;PPP1CB;PGRMC2;RASSF3;CASP6;ANO10;COX11;CPNE3;SLC25A20;TMED7;SLC25A24;SLC15A1;CSNK1A1;ANXA13;CYP51A1;GNG12;RGMB;FOXP1;KLF5;CPS1;ARMCX5;LSM14B;PRTFDC1
Human_Gene_Atlas	Thalamus	8/79	9.917211e-01	9.999941e-01	0	0	4.659833e-01	3.873870e-03	CDH6;TCF7L2;SHOX2;ADAM23;SIK3;CWF19L2;RGS6;SLC25A14
Human_Gene_Atlas	Adrenalgland	6/65	9.923017e-01	9.999941e-01	0	0	4.206674e-01	3.250972e-03	GSTA4;RDX;CREBL2;DHCR24;SLC16A9;TBX3
Human_Gene_Atlas	FetalThyroid	6/66	9.933355e-01	9.999941e-01	0	0	4.136305e-01	2.765882e-03	ADAMTSL1;FSTL5;CAMK2D;RING1;NUCKS1;PATZ1
Human_Gene_Atlas	CerebellumPeduncles	16/137	9.945290e-01	9.999941e-01	0	0	5.462786e-01	2.996910e-03	CADPS2;SNAP25;CCNI;MAGI3;ADARB1;BICD1;IGSF11;NCOR2;KIAA0513;ANKH;SYT11;GNAQ;PSD3;ZFPM2;TRPM3;GAS7
Human_Gene_Atlas	CD105+ Endothelial	53/370	9.960760e-01	9.999941e-01	0	0	6.888293e-01	2.708313e-03	CEP57;RIF1;LDB1;PAK1IP1;SMC4;MRPL35;FARS2;ARV1;CDC27;DLEU1;LEPR;LRRCC1;KPNA1;CAST;RFC5;RFC3;TCF12;GOLPH3L;ARMC8;DDX52;MINPP1;DEPDC1;SSX2IP;FAM114A2;TAF9;MRPS31;NCAPG;UBFD1;SRI;HSPA14;PDS5A;LTBP1;PDPR;ERI2;EXOSC8;SNX5;ZNF343;PLK4;SUZ12;VCAM1;AKR1C3;AMMECR1;NMNAT3;VANGL1;COPS3;WEE1;COPS2;RAD17;PSMG1;TUBGCP3;DHX29;ZNF256;NUP37
Human_Gene_Atlas	AtrioventricularNode	35/269	9.980158e-01	9.999941e-01	0	0	6.165795e-01	1.224656e-03	USP6NL;TPMT;PTPRQ;GDA;ATP10B;SPATA5;LRRC1;SSFA2;EPB41L5;FSTL5;TCTN2;GRPEL2;ZNF546;HMCN1;LONRF1;PRKG1;RGS7;CAST;OSBPL8;TIGD4;COL24A1;IL31RA;CDC5L;LRRC37B;PHF20L1;MRPL50;LRRC7;DPY19L4;MYO5B;VEPH1;GNAQ;FAT4;KIAA0825;CAPS2;ZFP28
Human_Gene_Atlas	CD4+ Tcells	78/533	9.985766e-01	9.999941e-01	0	0	7.047069e-01	1.003824e-03	ZNF251;DYRK2;KDM5D;OSGEPL1;WIPF1;GIMAP2;TNFAIP3;ZNF44;GIMAP6;CDC14A;SYNE1;AKAP13;SMCHD1;IPO8;RBM5;MBNL1;AQR;BTN3A1;ANGEL2;MSL3;ATP11B;BTN3A3;ZNF75D;BTN3A2;PARP8;EML4;NCOR1;XRN1;MALAT1;TNIK;SOS1;LINS1;MACF1;SAMD9;TXK;YTHDC2;TRANK1;ZC3HAV1;UBR1;PIK3R1;ARHGAP15;ADD3;TMEM71;ZBTB40;RXRB;TMEM65;ATXN7;LEPROTL1;DPH5;NPHP3;RICTOR;FYN;PLCG1;ZBED5;REPS1;EIF2B5;ARFGEF1;TTC14;USP24;STAT5B;MGEA5;ATP8B2;BTN2A1;CARD8;SYNRG;WWP1;FBXL14;HARS2;RPS6KB1;NMT2;TAB2;NAA16;SP140L;DCP1A;IL7R;OGT;ZNF211;TNRC6B
Human_Gene_Atlas	CD34+	96/645	9.990547e-01	9.999941e-01	0	0	7.179039e-01	6.789622e-04	ATF2;TOP2B;CCNJ;MS4A3;RIF1;TP53RK;ASNSD1;AKAP8L;SLC40A1;THUMPD3;SMC5;NUCKS1;FARS2;ARV1;ZNF408;PSTPIP2;NNT;ZMYM4;CASP6;ACP6;DLEU1;GRB10;TRIM24;DPF2;TRIM27;TOPBP1;JARID2;SEPHS1;ARID2;SAMD13;SOX4;KPNA1;EPM2A;RFC5;ZNF18;NCOA2;TCF12;VPS13D;REV1;DDX52;FBXO11;COMMD7;RUNX1;ETV6;MTF2;CNKSR3;EXOC6;PHIP;WDFY2;TBC1D23;SSX2IP;NSMAF;ZCCHC8;MACF1;NPR3;MRPS31;NOL8;ZNF22;ATXN7L3B;ZNF3;TYMS;ARHGAP15;PDS5A;CDKN2AIP;EXTL2;BCLAF1;RNF138;LARS;NRIP1;RBBP8;VPS54;ZNF146;ZNF343;ZBED3;ZNF189;EIF2B5;CMTM7;SMAD1;YTHDF2;ANGPT1;ZNF184;BCL11A;GALNT1;YLPM1;C9ORF85;MED13L;VANGL1;IRAK1BP1;REST;CDK6;TNFSF4;CENPJ;FUBP1;NEDD4;TUBGCP3;MDM1
Human_Gene_Atlas	CD71+ EarlyErythroid	78/553	9.996376e-01	9.999941e-01	0	0	6.741728e-01	2.443971e-04	ZNF451;RNF10;KDM5D;PPP1R10;ITSN1;AKAP8L;DCAF8;ASH2L;SMC4;NUDT4;RNF115;CA1;CDC27;PIM1;POLL;SEC62;FBXO7;TBC1D22B;ARHGEF12;SLC11A2;PAWR;YOD1;ARMC8;GAPVD1;DCK;EPN2;KAT2B;MINPP1;C12ORF4;PSME4;CAT;RAPGEF2;ASF1A;ATG4D;WDR26;TSG101;ABCB7;SRF;PRIM1;ENDOD1;DCUN1D1;NCAPG;MOSPD1;ADIPOR1;CLCN3;SLC7A1;TANK;TRAK2;AGPAT4;FZR1;GPBP1L1;CD58;MBNL3;MAP4K5;ECT2;PLK4;UBE2H;CRADD;USP9X;FOXJ2;MAD2L1BP;BSDC1;AMMECR1;ELL2;KLF3;SLC25A38;H1F0;EIF5;POLR3C;RANBP10;YIPF6;PKN2;TMCC2;DHX29;FBXL4;LPIN2;FRYL;PICALM
Human_Gene_Atlas	Lymphnode	1/37	9.996631e-01	9.999941e-01	0	0	1.149211e-01	3.871833e-05	LIPA
Human_Gene_Atlas	Kidney	13/142	9.997561e-01	9.999941e-01	0	0	4.157952e-01	1.014287e-04	CUBN;EGF;RC3H1;BBOX1;PARP14;FMO4;MSRA;BDH2;PTER;TACC1;RBM24;HOXD8;CGNL1
Human_Gene_Atlas	Pancreas	7/96	9.997617e-01	9.999941e-01	0	0	3.248234e-01	7.742362e-05	EFNB2;LMLN;L3MBTL3;SPINK1;KCNJ8;TGDS;TMCC1
Human_Gene_Atlas	Wholebrain	27/240	9.997742e-01	9.999941e-01	0	0	5.221484e-01	1.179229e-04	CNTNAP2;HLF;FOXG1;AK5;TRHDE;RND1;CFL2;CHST10;ENC1;RAB6A;IP6K1;LZTS1;CAMK2G;MAP2K5;CAP2;GABBR2;NTRK2;WSB2;LMO4;KLHL26;KCTD1;LARP6;CLCN6;LRRC7;ARHGEF4;SLC25A4;RNF220
Human_Gene_Atlas	TestisGermCell	38/314	9.998132e-01	9.999941e-01	0	0	5.664995e-01	1.058232e-04	BTG4;RWDD2A;KHDRBS3;CITED1;DDX20;IDE;ADO;BACH1;STRN4;ZCCHC14;HMGN5;PLCZ1;AP1G1;SAP130;BBX;SOX9;KPNA5;RPP38;SOX5;MFAP3L;SRPK2;RANBP2;PHC1;PAQR3;C17ORF80;HCFC2;DNAJC18;PER2;TJP1;ITCH;THAP5;UBE2N;RAD17;FAM76B;INTS6;SSX2IP;PLCD1;CHST3
Human_Gene_Atlas	SkeletalMuscle	58/441	9.998260e-01	9.999941e-01	0	0	6.221177e-01	1.082674e-04	NRP2;RIF1;MAST2;GOLIM4;ADRA1D;HNMT;TRO;KIF13A;DBT;TLK2;HABP4;NEK1;LZTS1;ROS1;LMCD1;RGS6;ZNF442;TEX11;RUNX1;KIAA1217;COL8A1;SLC25A4;FREM2;RBMS2;POPDC3;DDX6;PFKFB3;LAMA4;MYNN;DTX3;ABCB11;TTC21B;CMYA5;PDLIM5;MAP2K5;PDLIM7;MAPK4;PURG;MFAP3L;ZBTB17;TFAP2B;GNL3LP1;UBE2B;IFNB1;POU6F2;DCLK2;PDE4DIP;DCBLD1;CNOT4;BCL6;ZNF419;DNAJA2;ZNF614;NMT2;NF2;BMPR1B;EIF4G2;ZSCAN2
Human_Gene_Atlas	TestisLeydigCell	8/107	9.998462e-01	9.999941e-01	0	0	3.336068e-01	5.132831e-05	TKTL2;SPAG17;WDR48;LRRFIP2;EXOC5;BBS5;HOXD8;GULP1
Human_Gene_Atlas	Tongue	9/115	9.998468e-01	9.999941e-01	0	0	3.504603e-01	5.369264e-05	ANXA1;MAST4;ZNF629;CMYA5;PRICKLE2;PDE4DIP;PDLIM5;DSC2;TMPRSS11D
Human_Gene_Atlas	CD14+ Monocytes	48/383	9.998817e-01	9.999941e-01	0	0	5.888847e-01	6.966059e-05	DDX28;ASAH1;FAM89B;UBXN2B;RNF13;CEBPD;MTMR14;CEBPG;TWF2;OSBPL11;HNMT;LIPA;RNF135;CYB5R4;GLIPR1;RGS2;KYNU;CASP4;EPSTI1;AP1S2;SIRPA;TRIM27;PAK2;SLC38A2;CMTM7;WARS;COMMD10;TRIP4;NRG1;DUSP6;RAB32;MARCH1;PLSCR1;VCAN;MMP17;CDC42EP3;TBXAS1;DMXL2;HPSE;FBXL5;TKT;ATF6;RHOQ;STK40;CD44;ARL8A;GAS7;DNASE1L1
Human_Gene_Atlas	TestisSeminiferousTubule	3/69	9.999461e-01	9.999941e-01	0	0	1.877984e-01	1.013062e-05	USP31;WDR78;ZCCHC14
Human_Gene_Atlas	BDCA4+ DendriticCells	63/495	9.999698e-01	9.999941e-01	0	0	5.980158e-01	1.807921e-05	DENND1B;INTS12;WDR48;FAM69A;GDI2;PHEX;PIK3CG;DHTKD1;NNT;CD38;CPNE3;CCDC50;SCYL2;ITGA4;STX7;NBPF10;HUS1;TBC1D9;KMO;RC3H2;ETV6;C12ORF45;RRAGC;MDFIC;NFX1;FEZ2;WAC;ELMO2;EXOC5;WDFY2;SKAP2;HSPA13;CORO1C;UBE2J1;RAB21;C3ORF38;SERTAD2;LPXN;SNX9;PAIP1;MAP2K6;USP24;UVRAG;PTPN1;H3F3B;CMTM3;BCL11A;STAT2;AP3D1;EIF2AK4;LHFPL2;PHC3;MYO1E;CCDC88A;UBE2W;ITCH;POLR3C;NMT1;TACC1;TCF4;YPEL5;OGT;CUL4B
Human_Gene_Atlas	Lymphoma burkitts(Daudi)	10/139	9.999823e-01	9.999941e-01	0	0	3.195950e-01	5.661182e-06	RFC3;STX17;SHMT2;ZNF804A;CD38;NBN;PPP2R5C;E2F5;PSPH;TBC1D22B
Human_Gene_Atlas	Testis	44/384	9.999857e-01	9.999941e-01	0	0	5.311506e-01	7.617828e-06	EXD2;DYRK4;CHIC2;GTF2A2;MAST2;SPATA6;CDC14A;ZCCHC14;CYB5R2;FZR1;SAP130;C18ORF21;MAP7;MOV10L1;PLAGL2;ZKSCAN4;DEDD;PSKH1;MFAP3L;TKTL2;ALG9;ATMIN;SMURF1;LANCL1;SAMD4A;COQ6;SOX30;EHD1;PER2;IGSF11;IQCK;SCCPDH;RFX4;SIK3;ZNF416;UBAP1;PSMG1;NDUFAF1;PMFBP1;UTRN;CPEB2;CRAT;LDHAL6B;CHST3
Human_Gene_Atlas	TestisIntersitial	72/568	9.999878e-01	9.999941e-01	0	0	5.942291e-01	7.263519e-06	SPAG17;DYRK4;WDR48;ST6GALNAC2;CCNH;ADO;AFF4;CDC14A;AKAP12;PLCZ1;C21ORF91;LRRFIP2;KPNA5;IL13RA2;LGALS8;ARID2;KPNA1;SOX5;SH3GLB1;PCYT2;LANCL1;BAZ1A;WDR78;HCFC2;CGRRF1;ARL4A;THAP5;CREB1;RFX4;ARMC4;PSME4;SIK3;ULK2;UTRN;SSX2IP;STAM2;PRKAA1;GTF2A2;KHDRBS3;DDX4;TAF9;DDX20;SPATA6;LPP;PCDH17;MOV10L1;ZNF821;ZKSCAN4;MAPK4;SRPK2;RANBP2;CYP51A1;SAMD4A;RASSF8;FBXL14;SOX30;DNAJC18;NEDD1;ITCH;WEE1;SCCPDH;CAPZA3;APPBP2;POLR3C;KIAA0586;SLMAP;UBE2N;INTS6;PMFBP1;ZNF610;CPEB2;CRAT
Human_Gene_Atlas	721 B lymphoblasts	185/1543	9.999917e-01	9.999941e-01	0	0	5.429687e-01	4.529103e-06	CARS;FHOD3;DCLRE1A;RIF1;ZWILCH;FBXO28;UBE2D3;PREP;THUMPD2;THYN1;NR3C1;SMC4;ACTB;HMGN4;ALKBH1;SESN2;CHEK1;SACS;SMARCAD1;KPNA4;TRIM27;NBN;CHAC1;SEPHS1;DUS4L;KPNA3;PDE8A;MAP3K4;PSPH;SLC25A46;KPNA1;PDHX;TIPIN;AQR;TPM4;WDR75;FRMD4A;IPCEF1;RAB35;VPS25;ZCCHC7;PSMD14;SHMT2;MRPL19;BTF3L4;NCAPG;TARS;LIN7A;WDR61;UBFD1;NMD3;PDS5A;GTF2E1;C1ORF112;INPP5B;NLN;DGUOK;PRPSAP2;UBR7;DHX36;COX11;LPXN;PMAIP1;ZBED1;ECT2;SNX5;BARD1;OSBPL9;UBE2H;STARD13;OSBPL6;SLC37A1;ECD;SMARCA5;MYO5A;IFI44;MAD2L1BP;NFKB1;FANCF;COQ5;UEVLD;SQLE;CDK4;FUBP1;CAPRIN1;TDP1;NMT1;UBE2N;PDCL;CEP57;PPP1R10;FASTKD2;PRR3;FASTKD3;GDI2;ETFA;CTDSPL2;TFB1M;MRPL35;DUSP10;NNT;KYNU;TLK2;TLK1;HMG20A;RIOK2;TNPO1;SCYL2;RFC5;UTP15;RFC3;STARD3NL;CHUK;RMI1;PARP2;COMMD10;TUBB;RBM18;VPS13D;COMMD2;ZDHHC13;CTPS2;OXSR1;PARP9;MASTL;LRRC41;NAALADL2;ARHGAP10;SFPQ;AGPS;MTF2;CDH12;GARS;LCP1;BCAT1;ERGIC2;PRTFDC1;DDX28;FH;TIMM9;PRIM1;MRPS31;C15ORF41;DNAH9;SRI;MRPS30;HMGCR;HSD17B7;MALT1;ARNTL2;RAD54B;RAB21;FSTL5;IFI16;EXOSC9;EXOSC8;UBQLN1;RBBP8;ANO10;PDSS1;CD58;AGA;MAPK6;REPS1;ATAD1;NDUFA9;PTCD2;CMTM3;USP9X;AGK;NFYC;CDC5L;SRP68;MYO1E;WEE1;RPS6KB1;PSAT1;CENPJ;CTH;MARS;RAB9A;RAB3GAP2;TACC1;RBMX;NUP37
Human_Gene_Atlas	Lung	29/299	9.999933e-01	9.999941e-01	0	0	4.410719e-01	2.975690e-06	TRIO;CEBPD;ZFAND3;NEDD9;EFNB2;AKAP13;HEY1;RPS6KA2;SPIN1;PACSIN2;SLIT2;A2M;LMCD1;N4BP1;GPR158;SASH1;CMTM8;JUN;EDN1;GADD45B;RBPMS;WDR72;NCOR2;PTPRB;KCNS3;PPP1R3D;KLF9;WDFY3;CAPS
Human_Gene_Atlas	Liver	38/618	9.999933e-01	9.999941e-01	0	0	2.644010e-01	1.778780e-06	L3MBTL3;ZNF592;RTP3;SLC35D1;HHLA3;TYMS;ABCA13;AFF4;DHTKD1;SEC14L2;TDO2;SMPD1;CTNNA1;ZBED1;SLC25A20;TGM5;ZBED3;PCK2;PRKAB2;C9ORF152;PIPOX;PROX1;A1CF;FMO5;DHRS3;TTC38;CNOT4;AR;DBNDD1;MSRA;CPS1;CENPJ;CTH;ERF;CDC42EP1;ANG;NIT1;CRAT
Human_Gene_Atlas	Colorectaladenocarcinoma	28/292	9.999933e-01	9.999941e-01	0	0	4.355933e-01	2.914823e-06	YAP1;SHMT2;MOSPD1;SLC7A1;IPO7;GLDN;PRTG;ABLIM1;KIAA0355;GATAD1;BCL7B;CTNNA1;SOX9;DUS4L;ECT2;PSPH;CMTM8;OSBPL3;DDX52;DUSP6;NET1;MYO1D;PPFIBP1;KLHL5;BAMBI;SLMAP;NMT2;LIMS1
Human_Gene_Atlas	Heart	28/415	9.999939e-01	9.999941e-01	0	0	2.948428e-01	1.787525e-06	ZNF330;HDAC5;CCNT2;LAMA4;KIAA0141;ZNF44;FARS2;PLN;BNIP1;TAPT1;SGCG;RBPMS;EXOC7;DAPK3;YLPM1;PDE4DIP;FOXN3;SORBS1;MR1;SUPT7L;THAP3;MSRB2;PLCH1;ANP32C;HAP1;CRYAB;CRAT;SLC25A4
Human_Gene_Atlas	Lymphoma burkitts(Raji)	33/355	9.999941e-01	9.999941e-01	0	0	4.199098e-01	2.456580e-06	TTC23;TRIO;PLAG1;TANK;IPO7;SENP6;SEPT9;PMAIP1;PHGDH;CHAC1;DRD2;PSPH;BCHE;ZBTB17;MARCKSL1;ELOVL5;NFYC;SWAP70;RAB39B;PAWR;ASNS;PPP2R5C;TICAM1;PHC3;ZDHHC14;CCNB1IP1;EHD1;NCOR2;THAP3;C6ORF48;BCL6;TKT;AARS
