"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006892","post-Golgi vesicle-mediated transport","82/12109","102/18870",0.000265706161450933,0.0146923700626068,0.0122386917725165,"23499/6272/27252/163882/288/114815/143187/55297/8773/4644/54832/1445/10066/10239/57020/51479/8943/1785/160/23233/4430/10564/9980/64145/2580/55435/10399/57120/9179/6711/27032/23033/23256/54520/64083/9522/261729/6293/11031/23062/54536/8729/2060/55062/10890/10139/60412/81693/9919/114879/583/4905/1176/51125/55763/6653/10434/142685/80262/9135/150684/6102/2181/10490/28952/51542/23041/30845/3996/26088/164/55204/9581/10640/55770/23230/10133/3875/63971/55614/2803/91461",82
"GO:0086003","cardiac muscle cell contraction","63/12109","76/18870",0.000266886555050986,0.0146923700626068,0.0122386917725165,"5142/783/29119/10060/10052/3759/1824/23327/3753/23171/776/5290/287/817/5144/3781/6444/10142/857/6781/6324/134/488/2697/9722/1739/781/775/2934/6262/6548/406922/5318/6717/6640/2316/23704/2702/9631/2258/2257/3760/1832/3784/274/2626/487/1829/55811/10008/6327/476/3757/10021/3764/859/5350/23630/6331/7341/9992/3741/554212",63
"GO:0031507","heterochromatin formation","74/12109","91/18870",0.000267175878235207,0.0146923700626068,0.0122386917725165,"23028/22955/4000/7175/80312/3070/11176/8091/54737/3146/25942/8493/653657/22933/55183/26013/23272/8467/83989/23304/79813/6839/23133/4204/56154/2145/85509/23411/3720/57169/55196/23347/23512/8520/57673/284428/29128/125997/2146/653656/5253/4001/11335/51535/1786/9320/729458/8085/5927/1859/55729/55051/5925/4609/3066/80063/51366/22893/84456/3065/1788/83852/546/604/57343/57379/23378/8932/11177/3020/339/9383/10984/100048912",74
"GO:0072659","protein localization to plasma membrane","214/12109","290/18870",0.000274222708530034,0.0147214225839233,0.0122628924189808,"23499/9528/199920/57554/2633/5906/5174/5872/50848/88/163882/783/288/81619/10580/118813/25921/6809/7132/9847/23426/196383/10484/3958/5583/64398/123016/23241/4644/51762/8766/1445/2013/27183/9914/51763/10966/23136/682/4218/79156/208/57731/30846/9270/5581/23433/57217/55704/116372/64114/9215/23122/26060/7871/2042/25945/7879/483/5357/5584/23043/2580/80333/287/9693/1601/115827/5295/10399/4301/2852/60/84668/1956/340348/55667/5727/56850/407008/367/10857/26154/6711/9530/27032/8500/5028/481/129303/25831/9482/10519/4035/64083/493/1739/115548/3551/9475/57628/5911/4040/1000/22979/55690/9312/26003/55022/8301/382/145567/1213/5961/1804/29993/8642/5318/10266/11031/23062/9495/6769/65125/8394/2316/5525/2533/8048/5962/286/7162/57154/10890/10139/5621/999/81693/9919/583/4905/10959/3688/3911/51304/51125/6812/2258/254887/6281/51735/51201/84687/6653/10434/5170/256764/8417/5780/57512/55625/79651/22841/80262/8650/131578/353116/2048/2181/3458/10490/30845/598/8631/285172/10551/9053/26088/23167/55204/9581/10640/27065/85409/23555/10550/283576/10133/201475/142684/100034743/9912/4323/10098/6093/3875/63971/282808/3799/30844/5865/7429/5593/112609/2803/859/55737/54997/378884/26119/3745/91461/65267/10268",214
"GO:1902107","positive regulation of leukocyte differentiation","141/12109","185/18870",0.000276691824209974,0.0147214225839233,0.0122628924189808,"8289/4853/50604/4179/11221/114548/3601/7189/55626/7704/3071/9840/51561/4254/3146/55795/4860/10125/2124/8943/2547/6599/86/399/5196/5530/133308/51176/3600/8546/8737/4739/9308/6659/10385/3122/60/2737/5591/3574/6595/10456/6597/695/22890/677/6601/22985/841/1378/7048/6605/3398/6602/6777/861/169200/6603/8767/1385/3567/3575/3123/57521/57492/5578/10892/55274/6598/3605/865/3635/56998/27177/2309/3707/140685/51043/55193/81501/8744/6461/57178/941/79576/301/146433/5925/3059/149233/7292/920/942/64332/7535/3586/5788/8600/7494/4920/406991/2353/9398/11006/3458/3558/2736/64410/3593/3606/29117/5105/9580/146850/5914/3566/8772/604/9092/5896/10221/8876/4323/1435/558/8808/1230/2625/939/3559/3142/5458/7071/54997/9655/406937/6850/133522/196528/6469/3965",141
"GO:1903708","positive regulation of hemopoiesis","141/12109","185/18870",0.000276691824209974,0.0147214225839233,0.0122628924189808,"8289/4853/50604/4179/11221/114548/3601/7189/55626/7704/3071/9840/51561/4254/3146/55795/4860/10125/2124/8943/2547/6599/86/399/5196/5530/133308/51176/3600/8546/8737/4739/9308/6659/10385/3122/60/2737/5591/3574/6595/10456/6597/695/22890/677/6601/22985/841/1378/7048/6605/3398/6602/6777/861/169200/6603/8767/1385/3567/3575/3123/57521/57492/5578/10892/55274/6598/3605/865/3635/56998/27177/2309/3707/140685/51043/55193/81501/8744/6461/57178/941/79576/301/146433/5925/3059/149233/7292/920/942/64332/7535/3586/5788/8600/7494/4920/406991/2353/9398/11006/3458/3558/2736/64410/3593/3606/29117/5105/9580/146850/5914/3566/8772/604/9092/5896/10221/8876/4323/1435/558/8808/1230/2625/939/3559/3142/5458/7071/54997/9655/406937/6850/133522/196528/6469/3965",141
"GO:0031098","stress-activated protein kinase signaling cascade","178/12109","238/18870",0.000276935367623576,0.0147214225839233,0.0122628924189808,"5052/26191/7042/11221/64853/355/51135/51347/55504/3146/2308/10125/23005/4088/3480/22861/2874/11143/4294/7498/51776/1386/142679/9770/351/7474/11342/11235/2122/23043/9175/768211/5602/57630/7098/9867/153769/8737/1432/22881/2898/23328/5071/5478/1956/3082/10371/51384/23008/4986/6386/10987/6788/153090/10044/7186/51765/9459/120892/677/3553/27250/9821/4215/440193/4067/6366/23236/4790/10771/9258/1739/9448/3551/57551/54986/5911/11184/10045/1540/8767/83605/5604/55872/4671/650/5048/83737/4055/55437/7164/2074/5599/6885/9261/9611/9344/5608/23239/222166/65018/9965/50488/55801/4281/5594/55765/5610/401265/5734/29969/4216/3265/4609/80824/5601/652/8600/259/5606/7538/148170/2150/6416/4217/80149/1845/9479/388325/331/27347/10392/7099/653361/4616/2185/389400/59341/846/2950/5605/7476/27035/90441/28996/10550/2324/3476/3301/8491/51284/8312/10221/2047/171392/91862/140885/939/10913/1647/1399/51562/10114/56940/1616/6504/8324/6317/3764/859/7422/392255/3952/51339/222643/9506/3965/60401",178
"GO:0003205","cardiac chamber development","129/12109","168/18870",0.000283648811885677,0.014953684058006,0.0124563653971196,"1301/4853/5629/3776/7042/54583/8829/5950/2263/4633/113622/3091/3480/4669/54903/7541/4092/199699/6654/2274/90/4036/78987/7474/6092/6091/9353/3516/287/1909/1363/11174/9782/3340/6659/639/23493/57211/8701/7472/3084/23414/11064/653/4208/157378/25831/7468/6926/7046/7048/55742/10512/4889/659/6474/8131/6262/8828/5318/4846/7849/2931/7049/57493/8321/6299/182/163/650/9794/4091/64220/6722/80000/2702/9321/93649/55636/10848/8543/657/4194/1832/79977/6586/652/51684/60485/10818/2626/129446/2280/3280/7135/9510/7798/9249/27302/23462/2022/7010/5754/7168/4089/79810/57167/7139/187/3670/2625/4625/6664/2627/64783/10370/3764/23129/859/9421/58495/6423/407975/57057/4488/6910/1482/6331/9241",129
"GO:0002062","chondrocyte differentiation","92/12109","116/18870",0.000287887950488446,0.0150527642308672,0.0125388988271413,"1301/7482/55553/7704/6660/5916/8091/3091/4088/22856/4094/4092/51320/2202/1386/658/7045/2822/1432/860/85477/2737/64764/23516/4017/6591/54928/2131/4208/4882/10865/7046/7048/55959/1499/2132/659/81792/6474/5915/861/8817/2734/7227/129642/1836/650/50515/11173/4054/4781/9321/51222/9451/2254/2355/657/5925/399979/265/57560/23213/81029/652/7483/8840/5781/7476/5741/85301/4209/10736/5745/1281/579/654/871/8313/5593/80856/144347/57045/392255/6423/91461/4488/55512/25987/130497/5744/54360/4146",92
"GO:0044782","cilium organization","294/12109","407/18870",0.000293563530955542,0.0152247297883366,0.012682145522153,"79363/54558/51668/79819/126820/57489/8556/128344/200162/22920/92344/9857/27185/10806/644890/9576/55130/26123/387707/80217/3983/26005/10413/79659/22897/56912/144165/23329/79738/282809/10198/196383/23116/55172/8814/83544/80127/123016/90416/145788/55329/8766/161502/146279/123811/23322/54768/79583/123872/9851/83659/84314/64518/54903/10801/55036/22994/284001/125488/5990/115948/4218/84902/2909/30846/93233/352909/55704/84140/1639/200373/79809/92104/65062/27148/26146/4735/26074/11190/3985/11020/25814/26140/25930/285331/84100/79598/54763/152015/55764/199221/80321/25937/339829/57545/202018/55212/166379/27152/10733/83894/79925/65250/153241/11127/22885/4739/51473/79969/51715/167691/154313/345895/221322/29887/27241/989/51314/154865/136332/79989/137392/27019/7016/8555/1902/89891/10013/139212/54521/152206/22832/23300/138639/150737/115704/164781/27341/84747/55742/146057/54806/23224/54874/144132/79770/9727/27285/55081/9696/9742/9662/150082/80173/7320/7419/50807/2934/1540/25886/55779/22919/9371/2932/4134/91147/79645/55761/11188/80184/117178/80210/79600/3064/10464/255101/1453/129880/8729/6101/2316/647309/79846/29070/5991/9480/6674/51098/92749/25776/143941/1767/80216/8481/55112/112752/28981/388389/56171/23639/63917/583/127254/23268/2665/54970/84223/10257/54777/57539/57787/95681/79864/146562/3911/8382/5108/10096/5992/93594/84071/144535/8100/120935/29105/55582/118491/57560/160762/79582/23386/89876/51134/65999/7275/3784/9474/23059/6102/353116/374407/51259/254050/57562/392509/6103/55835/170690/30845/255758/26259/161582/84984/51057/64446/5311/23157/347240/64422/25809/10640/221908/51524/22873/132320/158297/375189/51256/1769/168448/30844/257177/84131/8852/4750/90355/146849/387712/345643/3754/5314/116143/9342/2712/5116/10097/1183/159686/3175/6792/4117/1641/200728/286464",294
"GO:0010586","miRNA metabolic process","84/12109","105/18870",0.000306553015630576,0.0156767916426437,0.0130587114317646,"100628315/60674/7042/7003/144233/3091/23405/7528/4088/57496/5073/6774/1655/129563/57591/5465/29102/167153/2908/1956/27044/79670/54542/367/87178/7291/6597/8570/4775/4086/4790/192670/5467/5468/149041/6721/4602/64282/389421/650/4091/2309/6722/9611/23318/4781/688/8061/6921/27161/2099/93649/9612/131405/2113/657/3265/7490/4609/4776/3586/652/57510/2353/80149/11006/5451/5914/3169/5617/8862/4089/7503/3725/2625/9314/2627/2247/1958/5155/84913/5978/10521/10984",84
"GO:0016042","lipid catabolic process","244/12109","334/18870",0.000307694662957015,0.0156767916426437,0.0130587114317646,"11332/5051/27293/5538/55268/5825/5264/84647/3988/51196/5140/26580/55331/83875/5830/79887/254013/225/160428/32/80724/10858/3712/1588/3073/11057/1632/8399/5336/23417/4669/284161/51/9388/10449/2639/66002/1891/22933/208/285148/3032/238/6716/5581/84693/3417/33/84812/1593/26090/5335/128486/10005/1591/8398/10478/4668/5465/63924/257068/7879/23007/5337/57552/1962/57110/8310/27163/81579/3248/23600/345557/5019/3074/3295/2760/84830/2822/4758/340204/51302/1268/55862/5191/39/313/50640/427/1666/5168/340485/412/158584/2717/219970/8630/6822/79718/549/151056/5920/7291/283927/134/55627/1592/3553/5338/10994/10999/22876/27198/23236/11343/4051/5049/10455/116519/56261/5467/57016/126129/653308/7533/2108/5406/38/1576/6342/64784/34/5826/56624/23175/338442/37/7941/5048/8879/5332/201164/643414/5322/27329/6718/1374/5333/149998/3033/133121/6715/11145/84879/8644/83752/142910/145447/8605/3290/80339/9663/11001/5095/222236/57733/5828/2517/6783/6653/51365/1581/8647/1373/51171/3949/200879/340654/747/54677/8309/5319/4023/113026/26291/51542/3938/150379/221955/3991/64600/55289/5105/338328/5096/54905/205251/125981/26279/403313/51170/57406/3990/6696/51390/5562/119548/64900/83667/949/5919/5321/60526/1066/8513/255189/374569/643418/1579/150/124626/1149/54363/154791/13/53630/63874/26061/340665/8074/391013/3952/2581/56603/79644/375775/51099/8660/55512/285848/5294/3028/10825/89869",244
"GO:1990778","protein localization to cell periphery","257/12109","353/18870",0.00030965288399014,0.0156767916426437,0.0130587114317646,"2035/23499/9528/199920/57554/2633/5906/5174/5872/50848/8934/88/163882/783/288/81619/9211/10580/118813/25921/6809/4926/7132/9847/23426/196383/10484/3958/5583/64398/123016/23241/4644/102/51762/8766/8554/1445/2013/5347/10368/27183/9914/51763/10966/23136/682/4218/79156/208/57731/30846/9270/5581/23433/57217/55704/116372/64114/9215/23122/26060/7871/2042/25945/7879/483/5357/5584/23043/2580/80333/6622/287/9693/1601/115827/5295/10399/2037/4301/2852/60/84668/1956/2770/9179/857/340348/55667/5727/56850/407008/367/10857/26154/6711/9530/2903/4682/27032/8500/2066/5028/481/129303/25831/23096/9482/10519/2693/4035/64083/375323/20/493/1739/115548/3551/9475/1605/57628/5911/4040/1000/22979/55690/9312/22883/26003/55022/8301/382/145567/1213/5961/1804/6616/29993/8642/5318/10266/11031/23062/126353/9495/6769/65125/8394/2316/5525/81831/2533/8048/5962/286/7162/57154/10890/10139/5621/999/81693/9919/54585/583/4905/10959/29899/3688/3911/51304/51125/6812/2258/2239/254887/6281/51735/3265/51201/84687/6653/10434/5170/256764/8417/57560/5780/57512/55625/7275/8473/79651/22841/80262/8650/9135/131578/353116/2048/2181/3458/392509/10490/30845/598/8631/285172/10551/9053/26088/23167/55204/10082/9581/10640/27065/85409/165257/23555/10550/283576/6505/10133/201475/142684/100034743/9912/4323/91663/10098/6093/23682/59284/3875/63971/282808/3799/30844/5865/7429/5593/112609/84455/2803/859/55737/54997/8825/378884/26119/3745/91461/4118/65267/10268",257
"GO:0043543","protein acylation","114/12109","147/18870",0.000313949239285627,0.0156937758969182,0.0130728592548978,"11315/4802/55733/9397/64429/6881/55226/25921/8089/23390/57634/2308/122830/1743/79903/29800/339287/672/4836/4137/11143/15/10856/5495/84140/55683/80218/28999/86/10891/8467/6880/6659/79969/8464/26053/1738/157570/79075/51105/6418/10013/158866/10865/23411/2959/1387/84289/57551/201163/9188/4967/5563/8520/7994/2932/114799/340481/27097/84243/93624/57325/8850/57609/2074/6885/51230/9575/151507/55689/90070/112869/9425/253832/55167/51304/6871/51125/254887/51126/619373/10933/51201/80155/3066/4801/79612/7913/80018/79683/23181/55625/10943/55146/406/2033/23451/51114/58515/8607/5562/283576/653082/85459/9031/407040/60560/401647/51200/55929/2752/9643/131540/1654",114
"GO:0044282","small molecule catabolic process","272/12109","375/18870",0.000314908812479312,0.0156937758969182,0.0130728592548978,"11315/5226/8659/3155/10327/55268/5825/1806/1629/5208/8564/5264/3098/2746/57089/347862/80150/27034/57103/5830/254013/225/5213/27165/144193/160428/32/80724/2098/4860/89874/2530/4329/1743/10858/3712/161823/6652/3067/5315/3073/123688/11057/1632/445329/6818/23417/6470/51268/51/3607/55556/10449/2639/66002/58510/1891/208/27294/3032/64080/7498/84693/27233/3176/2820/2571/26275/2744/33/1593/51540/10005/1591/140564/200316/60489/10478/5465/55586/2720/256356/1962/8310/132789/27284/51166/23600/5019/64087/3074/1036/3295/4835/84830/7915/22875/51302/54511/594/1268/10690/55862/5191/39/5446/1738/10157/84750/1666/10247/2731/219/9615/138199/883/5230/2184/219970/8630/6822/549/151531/7291/283927/130013/1592/9583/3423/5223/4942/642/10994/60496/10999/6566/51816/493/51084/18/4051/25953/10007/978/10455/127/384/5467/57016/414328/126129/2108/10841/23576/4846/64902/587/38/1576/5444/6342/2931/6817/2805/34/5826/23175/37/5053/3099/221937/2023/89/10295/80896/6718/1374/3033/57834/84879/8644/5860/83752/169355/443/4245/9663/11001/9942/5095/56267/5828/6999/5973/1610/6783/4552/1581/8647/7378/112817/51071/2645/23475/113675/200315/54677/56922/8309/406991/5214/2527/55258/11112/8942/64577/55289/5105/5096/54905/205251/137872/51733/217/383/2710/3242/55811/51390/3081/51380/2524/55577/64900/83667/2326/949/1757/57379/875/4842/229/102724560/36/4923/4843/84706/8528/222/1579/54363/2752/26061/340665/6898/10588/8074/130589/339/3952/11165/4143/56603/79644/2712/3620/8660/23498/3028/4041/2572/2747",272
"GO:1902105","regulation of leukocyte differentiation","235/12109","321/18870",0.000319152855334774,0.0157819849936475,0.0131463371173394,"2475/8289/4853/10401/115352/325/50604/4179/11221/114548/3601/7189/55626/7704/3071/9840/51561/4254/3146/55795/4860/10125/2175/4763/2124/6348/5771/4092/8943/634/6654/84524/9770/6647/2547/2177/4057/6599/27086/51208/86/399/5196/5530/133308/51176/3600/57630/7098/29102/5295/8546/814/8737/4739/9308/6659/10385/3106/3122/639/60/3624/2737/1021/5591/3574/4982/6595/54542/407008/2200/4286/25793/130733/10456/6597/695/22890/677/6601/22985/841/1378/7048/1499/4067/6605/3398/6602/6777/861/25/169200/6603/8767/1385/3567/3575/673/6655/3123/80762/57521/57492/114770/149041/5578/10892/55274/6598/23240/3605/84959/10766/865/3635/56998/27177/10193/2309/2488/3707/84433/3659/407030/140685/1051/51043/55193/81501/8744/6461/7030/57178/941/246778/79576/301/729230/146433/5925/3059/149233/7292/3456/3440/920/942/4609/64332/7535/257101/3586/5788/652/8600/441478/7494/4920/11005/84695/406991/2353/3662/5678/80149/9398/11006/56253/3458/3558/2736/8451/64410/3593/8456/7099/3606/29117/5105/430/9580/84293/10538/55294/11025/8995/146850/7130/10859/22806/5914/3566/9290/10875/10234/8772/604/9092/5896/10221/8876/4323/171392/1435/558/8808/7107/1230/57864/2625/939/3559/940/914/3142/5458/7071/1493/3111/54997/9655/6422/9935/406937/6850/56603/407975/133522/9607/6935/196528/6469/3965",235
"GO:0060541","respiratory system development","161/12109","214/18870",0.0003265368838511,0.0160229137083551,0.0133470298759543,"51668/7482/10905/5629/3988/5950/2263/5241/10413/7289/5916/2735/4048/8854/23322/54768/123872/55036/5534/10741/28512/7474/4311/339829/3516/3791/51176/10252/23657/64399/79925/8546/4015/2246/9678/2737/7472/1392/157506/23414/340419/2131/3371/54542/5251/4204/26154/1512/84976/2002/6670/2255/7048/55151/1499/3694/4124/6497/1605/659/1385/23347/8817/4846/5604/4087/57493/83931/9231/650/64220/51804/284217/6722/4054/4781/2719/5310/7043/3290/6441/93649/10253/55636/2254/4321/3911/2355/1522/5594/657/21/7490/79977/652/23210/57190/8820/84695/9963/2034/60485/7068/57333/2033/2736/9620/10365/93/3280/10551/51057/7080/6495/5605/1907/9496/55294/26257/3845/8914/28996/5754/5914/8929/3169/2324/147372/83716/84525/59350/3158/1281/4323/9509/1116/6664/2627/171023/2252/2247/6493/1896/9242/4487/80004/9394/7422/5156/10409/1749/407975/91461/7547/55512/6910/10630/6431/25803/9241/6469",161
"GO:2000114","regulation of establishment of cell polarity","23/12109","24/18870",0.000340143353983489,0.0164017736955302,0.0136626188917643,"9585/57698/22902/10399/9750/51571/81704/23189/162282/889/27/9475/2934/25/253260/10565/26030/51057/2185/1003/6093/2625/5908",23
"GO:0007612","learning","116/12109","150/18870",0.000341971453441843,0.0164017736955302,0.0136626188917643,"5538/1996/54112/23208/5743/22943/22941/7846/5153/338811/3091/9369/5641/1139/4212/440275/56924/8554/92521/4763/10347/23152/9486/85461/351/8867/3269/1814/10396/23657/7097/3156/577/2534/5071/5649/5764/26047/64478/4986/4915/57502/4204/22829/2915/7832/2903/4130/6869/23236/8622/5577/1816/85358/4297/9378/25/84502/673/6616/3815/41/3064/7416/9775/1812/2558/64220/7162/143941/6722/8061/594857/10716/9379/57338/10411/3688/4987/2055/2258/50944/6865/84687/6543/109/22986/2353/6547/2048/64084/51204/3643/1497/3845/84896/2902/2019/10882/1813/6505/65009/2515/55236/5896/7143/7248/57144/4885/4923/27023/7122/590/6310/9241/25769",116
"GO:0072073","kidney epithelium development","116/12109","150/18870",0.000341971453441843,0.0164017736955302,0.0136626188917643,"9653/7482/4853/5087/183/2263/3611/847/282679/10413/5800/1910/342184/4088/8826/9955/9953/5175/4092/3237/2043/6092/28999/25937/8842/9353/255743/10252/1909/26249/2246/7021/2045/100133941/168667/2737/9863/2138/793/2131/5727/4208/947/54806/1499/4086/1739/55083/1948/5915/384/8642/7849/38/4087/10220/6580/6299/182/6772/56998/650/4091/51804/80000/2719/25959/5310/79192/4643/84445/3911/5420/3913/7490/4609/652/9500/3579/4090/55366/6382/170690/3280/4072/5311/6495/6928/1497/6492/5914/9350/10736/6385/7827/4089/2625/596/9788/171023/2247/5076/4435/79191/4070/7422/64412/358/6422/10409/2297/130497/9241/6469/54361/186",116
"GO:0061448","connective tissue development","210/12109","285/18870",0.000357647644678722,0.0167017485462714,0.0139124968707483,"4774/1301/7482/5396/59/3988/55553/960/80310/7704/4256/6660/5916/8091/9971/3091/4088/22856/4094/4092/51320/8710/23369/2202/1386/2487/23314/8837/9215/7474/5290/202018/10891/651/658/10424/2690/57561/4015/7045/2822/1432/860/85477/3696/2737/64764/55790/649/23516/4017/6781/6591/54928/10499/157680/340419/2131/114789/653/4208/3570/79718/140606/2121/947/4882/10865/23411/4617/7046/7048/55959/1499/4086/2132/8648/659/81792/7059/6474/5915/861/5467/4148/5468/9462/8817/2734/7227/8609/129642/3400/38/3200/1836/650/285590/1289/50515/11173/3232/6722/4054/4781/1833/5310/1906/583/11145/353500/22976/9321/51222/9451/79068/2254/2355/56914/657/5925/3265/6653/7314/3690/399979/265/7490/57560/1513/112744/84159/23213/81029/652/7494/406991/4023/4322/7483/25979/89766/4090/8840/142/5781/4969/59341/4773/406929/846/7476/84649/27302/151449/5914/5741/9350/9517/3169/5562/85301/4209/64641/59350/10736/9658/5745/3158/26254/8538/1281/579/1435/875/654/871/1116/8313/2625/102724560/2247/4487/5458/1958/5593/80856/5155/9421/144347/57045/392255/25884/6423/2251/3952/11061/91461/4488/2297/55512/25987/340260/6935/130497/9241/4041/5744/54360/4146",210
"GO:0006790","sulfur compound metabolic process","232/12109","317/18870",0.000358006423894585,0.0167017485462714,0.0139124968707483,"11332/5538/6487/10327/1491/9653/2730/10768/25874/10560/2328/4548/9200/57678/6934/84188/51144/50507/1737/6484/55711/32/8803/1910/80224/4522/1743/84191/26035/3073/22856/54988/445329/6818/23417/79066/9955/9953/51268/31/4669/22901/60386/2639/23474/7498/391365/27247/84693/6819/27233/84532/191/128486/10005/2679/2678/54995/2720/10402/9957/7358/27284/58478/6622/64579/23657/1909/51166/2180/2690/3157/79993/3074/1036/3295/3340/4594/29940/5167/2990/8460/1738/10157/23382/27010/4482/55790/2137/54928/284/2131/4507/81689/2681/23597/51703/6822/57019/8459/4682/2799/283927/10249/341392/222537/635/3423/5162/642/80704/5165/9060/1499/6667/8050/348158/2132/728441/5166/9054/9061/8534/47/6777/4967/55902/80221/8802/1468/6296/9645/64132/6785/5163/7849/38/6817/347734/84245/441024/388962/79625/64131/8801/9956/10090/142827/23553/570/50515/3313/266722/92370/10331/57128/56548/11001/58472/23563/2729/6999/3141/6783/27430/23205/4552/23743/6482/4706/6483/1373/4166/10539/23479/23181/81616/56922/55256/79071/8702/5160/406991/124975/51363/2944/284486/2181/11046/23305/6611/686/64210/2687/90161/2950/134526/9469/84068/84649/123876/51380/2326/138050/60481/3158/337876/2938/10855/9375/9348/51218/875/9435/102724560/26227/93010/55/2817/26027/92086/10678/9394/201562/22/4143/113189/9951/4598/2135/2395/5161",232
"GO:0010810","regulation of cell-substrate adhesion","165/12109","220/18870",0.000360285178786103,0.0167017485462714,0.0139124968707483,"23499/2633/27185/6251/8829/3611/51144/5800/23603/342184/4088/79834/2013/4763/5034/9270/5581/3987/23332/54453/57091/4771/23122/10675/2042/1295/90102/22998/3791/255743/55435/1601/5295/10085/5921/1946/2651/4739/55604/7402/5340/9723/1021/80005/23189/3717/340485/7016/57580/10979/811/6695/25890/6480/4617/10519/6789/55920/6366/2335/5795/9448/5747/8573/9475/1605/25/10395/5291/673/2932/6548/8874/25975/2824/8751/5318/683/3678/57669/5728/10562/182/79625/11078/2316/55612/948/9480/1012/5880/5879/151887/7414/10109/375567/9748/50488/2243/4321/5786/1758/6281/10631/285/3690/2244/916/55966/2199/11170/10391/349633/1845/5212/8631/133584/395/10551/51057/2185/3655/6239/402/4653/6904/7010/5054/9806/2192/56477/6385/59339/604/780/4811/4323/253725/1793/91663/246/1435/6093/7248/2041/596/136227/5328/7057/1399/56940/8324/5155/4070/9647/81/7422/1842/5314/6422/3175/10630/54361/81848/340533",165
"GO:0007411","axon guidance","174/12109","233/18870",0.000366796329843411,0.0167017485462714,0.0139124968707483,"23032/91624/4853/5362/8829/220202/9211/627/53942/4684/9638/5800/9369/123016/80031/10509/8399/6477/25894/1954/2909/6654/3800/2043/351/57408/7474/6092/6091/2042/8997/9353/658/8633/1909/23022/9037/7204/1946/57556/1436/2045/2534/3908/2115/729920/2737/9723/10371/223117/5649/91584/2131/5727/64855/10013/4983/1630/6324/23767/26999/84665/10512/137970/1123/494470/5747/55740/1605/23191/659/1948/2676/1272/9378/23077/4858/4756/8828/8609/10154/55558/7976/153478/152330/56134/10381/8941/5015/644168/64843/4854/4897/4781/91653/5879/1906/10507/11023/10716/1959/23654/5797/9252/8543/55701/3913/9637/9499/6259/214/6586/1889/1826/2048/283297/2736/7473/5080/10752/5818/7080/133418/10501/151449/2044/5754/1002/284656/59352/170302/4089/2047/23114/7143/64221/3670/2637/2625/3799/1908/85449/285220/56896/5588/474/7408/5458/54437/10505/10678/389549/4009/23129/1947/5361/7422/5459/256158/27255/2596/1749/9423/2297/56956/4693/6387/9241/6469/9355/23768/219699/64919/57453",174
"GO:0097485","neuron projection guidance","174/12109","233/18870",0.000366796329843411,0.0167017485462714,0.0139124968707483,"23032/91624/4853/5362/8829/220202/9211/627/53942/4684/9638/5800/9369/123016/80031/10509/8399/6477/25894/1954/2909/6654/3800/2043/351/57408/7474/6092/6091/2042/8997/9353/658/8633/1909/23022/9037/7204/1946/57556/1436/2045/2534/3908/2115/729920/2737/9723/10371/223117/5649/91584/2131/5727/64855/10013/4983/1630/6324/23767/26999/84665/10512/137970/1123/494470/5747/55740/1605/23191/659/1948/2676/1272/9378/23077/4858/4756/8828/8609/10154/55558/7976/153478/152330/56134/10381/8941/5015/644168/64843/4854/4897/4781/91653/5879/1906/10507/11023/10716/1959/23654/5797/9252/8543/55701/3913/9637/9499/6259/214/6586/1889/1826/2048/283297/2736/7473/5080/10752/5818/7080/133418/10501/151449/2044/5754/1002/284656/59352/170302/4089/2047/23114/7143/64221/3670/2637/2625/3799/1908/85449/285220/56896/5588/474/7408/5458/54437/10505/10678/389549/4009/23129/1947/5361/7422/5459/256158/27255/2596/1749/9423/2297/56956/4693/6387/9241/6469/9355/23768/219699/64919/57453",174
"GO:0046474","glycerophospholipid biosynthetic process","158/12109","210/18870",0.000367671813808066,0.0167017485462714,0.0139124968707483,"10390/51205/5298/93183/5305/55361/57678/84188/8898/472/1606/79837/9971/56994/57605/9107/5283/254531/5336/51763/65258/23396/57153/376497/5281/57217/3628/200576/8760/51604/8867/5297/8398/132001/51447/5337/5290/1608/84803/8821/5295/10554/1607/84668/55326/54928/23446/9468/6901/55500/8813/5287/129303/64419/8503/8527/5338/824/160851/22876/8395/8897/1119/84302/7405/3636/22979/5359/26751/9791/5291/9807/375133/8396/54675/145567/54947/1103/3631/5728/1040/9896/23175/8394/3635/204962/8525/3707/8871/149998/27440/56623/84879/5130/8776/5289/9488/8605/9108/56894/80339/3357/56895/3612/79888/9489/126969/64924/200879/660/3613/22908/25979/23049/2181/8526/4534/285172/23167/54872/2171/23761/9021/84962/80157/253558/5288/5293/83394/150763/55650/122809/9487/51227/3356/80055/246/10162/5321/23682/23556/93492/30849/128869/2247/266971/84174/5286/8835/10026/8443/3358/5155/63874/10400/9655/51099/5294",158
